label	observed	mean_expected	enrichment	p_value	system
GWAS: Hippocampal volume in Alzheimer's disease dementia	5	2.7249	1.83492972219164	0.1398860113988601	nervous
GWAS: GIP levels in response to oral glucose tolerance test (120 minutes)	2	0.6628	3.017501508750754	0.1442855714428557	metabolic
GWAS: Coffee consumption	4	2.0183	1.981865926770054	0.1456854314568543	behavior
GWAS: Cerebral amyloid deposition (PET imaging)	5	2.7921	1.7907668063464774	0.1486851314868513	nervous
GWAS: Premature menopause in childhood cancer survivors	2	0.6848	2.920560747663552	0.1496850314968503	other
GWAS: Circulating myeloperoxidase levels (plasma)	1	0.1615	6.191950464396284	0.1501849815018498	other
GWAS: Sporadic pituitary adenoma	3	1.3366	2.244500972617088	0.1512848715128487	nervous
GWAS: Lung disease severity in cystic fibrosis	1	0.1653	6.049606775559589	0.1515848415158484	respiratory
GWAS: Logical memory (immediate recall) in Alzheimer's disease dementia	1	0.1625	6.153846153846153	0.1522847715228477	nervous
GWAS: Hair shape	2	0.694	2.8818443804034586	0.152984701529847	integumentary
GWAS: Psychosis in Alzheimer's disease	2	0.6933	2.8847540747151306	0.1541845815418458	behavior
GWAS: Waist-to-hip ratio adjusted for BMI in inactive individuals	2	0.7047	2.838087129274869	0.1548845115488451	skeletal
GWAS: Erosive tooth wear (severe vs none or mild)	6	3.5929	1.669960199281917	0.1557844215578442	skeletal
GWAS: Age-related macular degeneration (choroidal neovascularisation)	1	0.172	5.813953488372094	0.157984201579842	nervous
GWAS: Yu-Zhi constitution type in type 2 diabetes	2	0.719	2.781641168289291	0.1617838216178382	hematologic
GWAS: Pediatric non-alcoholic fatty liver disease activity score	3	1.4026	2.138884927990874	0.1641835816418358	digestive
GWAS: Urinary metabolites	2	0.7245	2.7605244996549345	0.1664833516648335	metabolic
GWAS: Polymyositis	2	0.7374	2.712232167073501	0.1690830916908309	skeletal muscle
GWAS: Hypertriglyceridemia	2	0.7497	2.667733760170735	0.1712828717128287	metabolic
GWAS: Waist-to-hip ratio adjusted for BMI	16	12.1893	1.312626647961737	0.1742825717428257	skeletal
GWAS: White blood cell count (monocyte)	1	0.193	5.181347150259067	0.1755824417558244	immune
GWAS: Autoimmune thyroid diseases (Graves disease or Hashimoto's thyroiditis)	2	0.7562	2.644802962179318	0.1785821417858214	endocrine
GWAS: Hematology traits	2	0.7668	2.608242044861763	0.1798820117988201	hematologic
GWAS: Coffee consumption (cups per day)	2	0.7723	2.589667227761233	0.1830816918308169	behavior
GWAS: B-cell malignancies (CLL, Hodgkin lymphoma or multiple myeloma) (pleiotropy)	3	1.4806	2.026205592327435	0.1840815918408159	immune
GWAS: Pneumococcal bacteremia	2	0.7891	2.534533012292485	0.1864813518648135	respiratory
GWAS: Total bilirubin levels	3	1.4638	2.049460308785353	0.1865813418658134	digestive
GWAS: Mean corpuscular hemoglobin concentration	8	5.4731	1.4616944693135518	0.1881811818818118	hematologic
GWAS: Lipid traits	3	1.5022	1.997070962588204	0.1887811218878112	metabolic
GWAS: Eye color traits	1	0.2112	4.734848484848485	0.1901809819018098	integumentary
GWAS: Plasma omega-3 polyunsaturated fatty acid level (eicosapentaenoic acid)	2	0.7992	2.5025025025025025	0.1906809319068093	other
GWAS: Lipid metabolism phenotypes	2	0.8111	2.4657872025644187	0.1938806119388061	metabolic
GWAS: Osteoprotegerin levels	1	0.2146	4.659832246039143	0.1947805219478052	skeletal
GWAS: Body mass index (change over time) in chronic obstructive pulmonary disease	4	2.2687	1.7631242561819545	0.194980501949805	metabolic
GWAS: Serum uric acid levels	7	4.6954	1.4908208033394386	0.196980301969803	other
GWAS: Macular telangiectasia type 2	1	0.2215	4.514672686230249	0.1976802319768023	nervous
GWAS: Hematological and biochemical traits	4	2.2932	1.744287458573173	0.1991800819918008	hematologic
GWAS: Parent of origin effect on language impairment (paternal)	1	0.2225	4.49438202247191	0.2004799520047995	nervous
GWAS: Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test)	18	14.3435	1.2549238330951302	0.2028797120287971	skeletal
GWAS: Facial pigmentation	1	0.2262	4.420866489832007	0.2032796720327967	integumentary
GWAS: Oropharynx cancer	4	2.3112	1.7307026652821047	0.2041795820417958	other
GWAS: Mean corpuscular volume	21	17.1025	1.227890659260342	0.2048795120487951	hematologic
GWAS: Metabolite levels (5-HIAA/ MHPG Ratio)	2	0.8398	2.3815194093831864	0.2056794320567943	metabolic
GWAS: Immature fraction of reticulocytes	9	6.4577	1.3936850581476377	0.206979302069793	hematologic
GWAS: Sexual dysfunction (SSRI/SNRI-related)	2	0.8476	2.3596035865974514	0.207979202079792	reproductive
GWAS: Neutrophil percentage of white cells	8	5.6742	1.4098903810228756	0.2097790220977902	lymphatic
GWAS: Bipolar disorder	17	13.6976	1.2410933302184324	0.20997900209979	behavior
GWAS: Cytomegalovirus antibody response	3	1.5787	1.9002977133084185	0.2143785621437856	immune
GWAS: Clinical laboratory measurements	1	0.246	4.065040650406504	0.2170782921707829	other
GWAS: Acylcarnitine levels	1	0.2504	3.993610223642172	0.2205779422057794	other
GWAS: Bipolar disorder (inflammation and infection response interaction)	2	0.881	2.2701475595913734	0.2222777722227777	behavior
GWAS: Age-related macular degeneration (geographic atrophy)	1	0.2561	3.904724716907458	0.2244775522447755	nervous
GWAS: Hair morphology	2	0.8939	2.2373867322966774	0.2258774122587741	integumentary
GWAS: Serum prostate-specific antigen levels	1	0.2582	3.872966692486445	0.2268773122687731	reproductive
GWAS: Esophageal adenocarcinoma	2	0.8954	2.233638597274961	0.2271772822717728	digestive
GWAS: Esophageal cancer (squamous cell)	1	0.2638	3.7907505686125855	0.2318768123187681	digestive
GWAS: Gastric adenocarcinoma (histologically verified)	1	0.267	3.745318352059925	0.233976602339766	digestive
GWAS: Metabolic syndrome	4	2.4714	1.6185158209921502	0.2344765523447655	metabolic
GWAS: Excessive hairiness	1	0.2729	3.664345914254306	0.2350764923507649	integumentary
GWAS: Hair greying	4	2.4734	1.6172070833670251	0.2364763523647635	integumentary
GWAS: Body mass index (age>50)	6	4.1382	1.4499057561258517	0.2366763323667633	metabolic
GWAS: Glomerular filtration rate in non diabetics (creatinine)	5	3.3296	1.501681883709755	0.2377762223777622	hematologic
GWAS: Bone ultrasound measurement (broadband ultrasound attenuation)	4	2.4799	1.612968264849389	0.2400759924007599	skeletal
GWAS: Systemic lupus erythematosus or rheumatoid arthritis	2	0.926	2.159827213822894	0.2404759524047595	immune
GWAS: Esophageal squamous cell carcinoma	3	1.6848	1.7806267806267806	0.2405759424057594	digestive
GWAS: Glioblastoma (age-stratified)	1	0.2769	3.611412062116288	0.2408759124087591	nervous
GWAS: Barrett's esophagus  or Esophageal adenocarcinoma	4	2.5112	1.5928639694170117	0.2437756224377562	digestive
GWAS: Multiple sclerosis--Brain Glutamate Levels	1	0.2795	3.577817531305903	0.2443755624437556	nervous
GWAS: Thiopurine-induced alopecia in inflammatory bowel disease	1	0.2778	3.599712023038157	0.2448755124487551	other
GWAS: Paclitaxel-induced neuropathy	3	1.7173	1.74692831770803	0.2461753824617538	other
GWAS: Response to fenofibrate (LDL cholesterol levels)	2	0.9392	2.1294718909710397	0.2467753224677532	other
GWAS: Central corneal thickness	8	5.9693	1.3401906421188414	0.2470752924707529	nervous
GWAS: Left ventricular obstructive tract defect (maternal effect)	2	0.9499	2.105484787872408	0.2486751324867513	cardiovascular
GWAS: Type 1 diabetes and autoimmune thyroid diseases	1	0.2834	3.5285815102328866	0.2491750824917508	metabolic
GWAS: Pit-and-Fissure caries	7	5.0782	1.3784411799456502	0.2505749425057494	skeletal
GWAS: Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes	3	1.7479	1.7163453286801305	0.250974902509749	metabolic
GWAS: Caffeine consumption	1	0.2886	3.465003465003465	0.2525747425257474	behavior
GWAS: Platelet count	24	20.6325	1.1632133769538349	0.256974302569743	hematologic
GWAS: Suicide behavior	1	0.2979	3.356831151393085	0.2584741525847415	behavior
GWAS: Body mass index (alcohol intake interaction)	1	0.2987	3.3478406427854037	0.2586741325867413	metabolic
GWAS: Glioblastoma	2	0.9902	2.0197939810139367	0.2611738826117388	nervous
GWAS: Crohn's disease	31	27.2559	1.1373684229836476	0.2643735626437356	immune
GWAS: Amino acid levels	1	0.311	3.215434083601286	0.2660733926607339	other
GWAS: Attention deficit hyperactivity disorder and conduct disorder	6	4.3117	1.3915624927522787	0.2664733526647335	behavior
GWAS: Waist-to-hip ratio adjusted for BMI (age >50)	9	6.9834	1.288770512930664	0.2665733426657334	skeletal
GWAS: Nephropathy	1	0.3137	3.1877590054191907	0.270972902709729	urinary
GWAS: Metabolite levels (small molecules and protein measures)	3	1.805	1.662049861495845	0.2720727927207279	metabolic
GWAS: Lentiform nucleus volume	1	0.3194	3.1308703819661865	0.2722727727227277	nervous
GWAS: middle facial morphology traits (quantitative measurement)	2	1.0251	1.95102916788606	0.2730726927307269	skeletal
GWAS: Serum folate levels	3	1.8336	1.6361256544502618	0.2766723327667233	other
GWAS: Preeclampsia	3	1.8326	1.6370184437411328	0.2777722227777222	reproductive
GWAS: IgG fucosylation phenotypes (multivariate analysis)	1	0.3275	3.0534351145038165	0.2794720527947205	immune
GWAS: Autism spectrum disorder or schizophrenia	27	23.7642	1.136162799505138	0.2797720227977202	behavior
GWAS: Facial morphology	1	0.3281	3.047851264858275	0.2823717628237176	skeletal
GWAS: High density lipoprotein cholesterol levels	8	6.1696	1.2966804979253113	0.2852714728527147	metabolic
GWAS: 1,5-anhydroglucitol levels	1	0.3369	2.9682398337785694	0.2854714528547145	other
GWAS: Blood pressure measurement (low sodium intervention)	1	0.3349	2.9859659599880564	0.2857714228577142	hematologic
GWAS: Blood trace element (Se levels)	1	0.3389	2.950722927117144	0.286971302869713	other
GWAS: Sulfasalazine-induced agranulocytosis	2	1.0714	1.8667164457718877	0.2895710428957104	hematologic
GWAS: Vitiligo	9	7.1768	1.254040798127299	0.2904709529047095	integumentary
GWAS: DNA methylation (variation)	2	1.0691	1.870732391731363	0.2935706429357064	other
GWAS: IgG monogalactosylation phenotypes (multivariate analysis)	1	0.3481	2.872737719046251	0.2935706429357064	immune
GWAS: Temporomandibular joint disorder	1	0.3433	2.912904165452957	0.2937706229377062	skeletal muscle
GWAS: Facial emotion recognition (sad faces)	2	1.0863	1.8411120316671268	0.2947705229477052	nervous
GWAS: Total ventricular volume	4	2.7722	1.4428973378544117	0.3012698730126987	cardiovascular
GWAS: Spontaneous preterm birth (preterm birth)	1	0.3625	2.7586206896551726	0.3025697430256974	reproductive
GWAS: Rapid functional decline in sporadic amyotrophic lateral sclerosis	1	0.359	2.785515320334262	0.3026697330266973	nervous
GWAS: Amyotrophic lateral sclerosis	7	5.4515	1.284050261395946	0.3060693930606939	nervous
GWAS: Blond vs. brown/black hair color	17	14.6994	1.1565097895152183	0.3086691330866913	integumentary
GWAS: Resistin levels	1	0.3708	2.696871628910464	0.3106689331066893	other
GWAS: Cisplatin-induced ototoxicity	1	0.3773	2.65041081367612	0.3118688131186881	other
GWAS: IgG sialylation phenotypes (multivariate analysis)	1	0.3801	2.6308866087871614	0.3161683831616838	immune
GWAS: IgG digalactosylation phenotypes (multivariate analysis)	1	0.3801	2.6308866087871614	0.3161683831616838	immune
GWAS: Psoriasis	6	4.6329	1.295085151848734	0.316968303169683	integumentary
GWAS: Paget's disease	1	0.3816	2.620545073375262	0.3190680931906809	skeletal
GWAS: Depressive symptoms (SSRI exposure interaction)	2	1.1453	1.7462673535318258	0.3196680331966803	behavior
GWAS: Survival in sporadic amyotrophic lateral sclerosis	2	1.148	1.7421602787456447	0.321967803219678	other
GWAS: Lupus nephritis in systemic lupus erythematosus	2	1.1564	1.7295053614666205	0.3242675732426757	urinary
GWAS: Diffuse cutaneous systemic sclerosis	1	0.3926	2.547121752419766	0.3247675232476752	immune
GWAS: Iron status biomarkers (transferrin levels)	1	0.3904	2.5614754098360653	0.3258674132586741	other
GWAS: Sex hormone levels	1	0.3982	2.5113008538422905	0.3272672732726727	endocrine
GWAS: Erectile dysfunction in type 1 diabetes	1	0.3931	2.543881963876876	0.3275672432756724	reproductive
GWAS: Thrombin-activatable fibrinolysis inhibitor activation peptide	4	2.916	1.3717421124828533	0.3296670332966703	hematologic
GWAS: IgG N-glycosylation phenotypes (multivariate analysis)	1	0.4033	2.479543763947434	0.3308669133086691	immune
GWAS: Lumbar spine bone mineral density	5	3.8074	1.3132321269107528	0.3326667333266673	skeletal
GWAS: IgG galactosylation phenotypes (multivariate analysis)	1	0.4074	2.454590083456063	0.333966603339666	immune
GWAS: Prostate cancer (early onset)	1	0.4106	2.435460301997077	0.336966303369663	reproductive
GWAS: Inflammatory bowel disease (early onset)	1	0.4134	2.418964683115626	0.3407659234076592	digestive
GWAS: Ossification of the posterior longitudinal ligament of the spine	2	1.2167	1.6437905810799704	0.3430656934306569	skeletal
GWAS: Iron status biomarkers (transferrin saturation)	4	2.9543	1.3539586365636531	0.3441655834416558	other
GWAS: Perioperative myocardial infarction in coronary artery bypass surgery	2	1.2239	1.6341204346760356	0.3453654634536546	cardiovascular
GWAS: Sporadic neuroblastoma	1	0.424	2.358490566037736	0.345965403459654	nervous
GWAS: Thyroid cancer	2	1.2273	1.6295934164425976	0.3466653334666533	endocrine
GWAS: Barrett's esophagus	2	1.2392	1.6139444803098772	0.3486651334866513	digestive
GWAS: Non-obstructive azoospermia	1	0.4254	2.3507287259050305	0.3487651234876512	reproductive
GWAS: White matter integrity (bipolar disorder risk interaction)	1	0.4278	2.337540906965872	0.3506649335066493	nervous
GWAS: Tourette's syndrome or obsessive-compulsive disorder	4	2.9858	1.3396744591064371	0.3520647935206479	behavior
GWAS: Skin sensitivity to sun	1	0.4392	2.276867030965392	0.3523647635236476	integumentary
GWAS: Loneliness (MTAG)	5	3.8889	1.2857106122553936	0.3530646935306469	behavior
GWAS: Renal function-related traits (BUN)	2	1.2515	1.5980823012385137	0.3563643635636436	urinary
GWAS: Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel)	1	0.4417	2.2639800769753227	0.3566643335666433	other
GWAS: Heschl's gyrus morphology	5	3.9304	1.27213515163851	0.3594640535946405	nervous
GWAS: Creatinine levels	8	6.7493	1.1853081060258102	0.3646635336466353	other
GWAS: Moyamoya disease	3	2.1537	1.392951664577239	0.3662633736626337	cardiovascular
GWAS: Peanut allergy (parent-of-origin effect)	1	0.4505	2.2197558268590454	0.3668633136686331	immune
GWAS: Food antigen IgG levels	1	0.4557	2.194426157559798	0.3687631236876312	immune
GWAS: Hepcidin levels	2	1.2893	1.551229349259288	0.3690630936906309	digestive
GWAS: Generalized epilepsy	2	1.2916	1.548467017652524	0.3710628937106289	nervous
GWAS: Cholesterol, total	6	4.9368	1.215362177929023	0.3717628237176282	metabolic
GWAS: Urate levels in lean individuals	5	3.9576	1.2633919547200323	0.3724627537246275	metabolic
GWAS: LDL cholesterol	10	8.717	1.1471836641046231	0.373962603739626	metabolic
GWAS: Conduct disorder (maternal expressed emotions interaction)	1	0.4701	2.127206977238885	0.3752624737526247	behavior
GWAS: LDL cholesterol levels	3	2.1942	1.3672409078479628	0.3757624237576242	metabolic
GWAS: Hemoglobin A1c levels	3	2.1882	1.3709898546750754	0.3760623937606239	hematologic
GWAS: Corneal curvature	2	1.3109	1.525669387443741	0.3762623737626237	nervous
GWAS: Erosive tooth wear (severe vs non-severe)	6	4.9474	1.2127582164369164	0.3764623537646235	skeletal
GWAS: Corneal structure	4	3.1088	1.2866700977869274	0.3777622237776222	nervous
GWAS: Primary biliary cholangitis	6	4.9851	1.203586688331227	0.3788621137886211	digestive
GWAS: Neurocognitive impairment in HIV-1 infection (continuous)	1	0.4718	2.11954217888936	0.3801619838016198	nervous
GWAS: Aging (time to event)	2	1.3232	1.5114873035066507	0.3803619638036196	other
GWAS: Metabolite levels (HVA-5-HIAA Factor score)	1	0.4721	2.118195297606439	0.3811618838116188	metabolic
GWAS: IgG glycosylation	2	1.3172	1.5183723048891589	0.3813618638136186	immune
GWAS: Epilepsy and lamotrigine-induced maculopapular eruptions	3	2.2189	1.352021271801343	0.3828617138286171	nervous
GWAS: Gut microbiota (bacterial taxa)	6	5.0214	1.194885888397658	0.384961503849615	digestive
GWAS: Primary sclerosing cholangitis	4	3.1372	1.2750223128904756	0.3850614938506149	digestive
GWAS: Blood metabolite ratios	3	2.2333	1.3433036313974835	0.3865613438656134	metabolic
GWAS: Cerebrospinal fluid t-tau levels in mild cognitive impairment	1	0.4886	2.046663937781416	0.3873612638736126	nervous
GWAS: Smoking initiation	2	1.349	1.4825796886582654	0.3903609639036096	behavior
GWAS: Psychosis (atypical)	3	2.2511	1.3326818000088845	0.3932606739326067	behavior
GWAS: Loneliness (linear analysis)	6	5.0505	1.1880011880011878	0.3952604739526047	behavior
GWAS: Reticulocyte fraction of red cells	11	9.8203	1.120128712972109	0.3962603739626037	immune
GWAS: Total cholesterol levels	11	9.8382	1.1180907076497733	0.3973602639736026	metabolic
GWAS: Cholesterol efflux capacity (ABCA-1 dependent assay)	1	0.509	1.9646365422396856	0.3974602539746025	metabolic
GWAS: Beard thickness	3	2.2896	1.3102725366876309	0.4026597340265973	integumentary
GWAS: Visceral adipose tissue	1	0.522	1.9157088122605364	0.4082591740825917	metabolic
GWAS: Bone ultrasound measurement (velocity of sound)	3	2.3109	1.2981955082435417	0.408959104089591	skeletal
GWAS: CSF tryptophan concentration in tuberculous meningitis	2	1.4057	1.422778686775272	0.4131586841315868	nervous
GWAS: Lobe attachment (rater-scored or self-reported)	1	0.5302	1.8860807242549984	0.4132586741325867	integumentary
GWAS: Cough in response to angiotensin-converting enzyme inhibitor drugs	4	3.2641	1.2254526515731747	0.4148585141485851	other
GWAS: Serum alkaline phosphatase levels	3	2.3485	1.2774111134766872	0.416958304169583	other
GWAS: Sjogren's syndrome	4	3.3023	1.211276988765406	0.4172582741725827	immune
GWAS: Hemoglobin concentration	10	9.065	1.1031439602868174	0.41995800419958	hematologic
GWAS: Depressive and manic episodes in bipolar disorder	2	1.433	1.3956734124214931	0.4218578142185781	behavior
GWAS: High light scatter reticulocyte percentage of red cells	10	9.0571	1.104106170849389	0.4222577742225777	metabolic
GWAS: Eosinophil percentage of granulocytes	9	8.1272	1.1073924598877842	0.4243575642435756	immune
GWAS: Body mass index (change over time) in lung cancer or chronic obstructive pulmonary disease	1	0.5515	1.813236627379873	0.4260573942605739	metabolic
GWAS: Age at smoking initiation in chronic obstructive pulmonary disease	2	1.4447	1.3843704575344362	0.4268573142685731	respiratory
GWAS: Non-alcoholic fatty liver disease histology (lobular)	2	1.4684	1.3620266957232363	0.426957304269573	digestive
GWAS: Bronchopulmonary dysplasia in preterm infants	2	1.4676	1.362769146906514	0.4272572742725727	respiratory
GWAS: Body mass index (recreational physical activity interaction)	1	0.5605	1.784121320249777	0.4294570542945705	metabolic
GWAS: Decline in glucose metabolism in posterior cingulate cortex	2	1.4689	1.361563074409422	0.4296570342965703	nervous
GWAS: Chronic kidney disease	6	5.2439	1.144186578691432	0.4302569743025697	urinary
GWAS: Neonatal cytokine/chemokine levels (fetal genetic effect)	1	0.5774	1.7319016279875303	0.4384561543845615	other
GWAS: Hemoglobin levels	3	2.434	1.2325390304026294	0.438956104389561	hematologic
GWAS: Reticulocyte count	10	9.1902	1.0881156014014928	0.4392560743925607	immune
GWAS: Immunoglobulin A	3	2.4255	1.2368583797155226	0.4401559844015598	immune
GWAS: Electroencephalographic traits in alcoholism	1	0.5812	1.7205781142463867	0.4415558444155584	nervous
GWAS: Diffuse large B cell lymphoma	1	0.5828	1.7158544955387784	0.4430556944305569	lymphatic
GWAS: Triglycerides	11	10.2379	1.074439093954815	0.4448555144485551	metabolic
GWAS: Disease progression in age-related macular degeneration	12	11.1948	1.0719262514738983	0.4462553744625537	nervous
GWAS: Logical memory (immediate recall) in normal cognition	2	1.5129	1.3219644391565868	0.4467553244675532	nervous
GWAS: Idiopathic intracranial hypertension	1	0.5855	1.7079419299743808	0.4477552244775522	cardiovascular
GWAS: Non-albumin protein levels	6	5.3929	1.1125739398097498	0.4491550844915508	other
GWAS: Liver enzyme levels (alkaline phosphatase)	2	1.5128	1.3220518244315178	0.4497550244975502	other
GWAS: Metabolite levels (HVA)	1	0.5866	1.7047391749062393	0.4505549445055494	metabolic
GWAS: Response to anti-depressant treatment in major depressive disorder	4	3.4528	1.1584800741427248	0.4512548745125487	other
GWAS: Upper eyelid morphology	2	1.5312	1.3061650992685476	0.4542545745425457	integumentary
GWAS: Bipolar disorder lithium response (categorical) or schizophrenia	1	0.6003	1.665833749791771	0.4548545145485451	behavior
GWAS: Cortisol levels (saliva)	2	1.5302	1.3070186903672725	0.454954504549545	endocrine
GWAS: Normalized brain volume	1	0.6162	1.622849724115547	0.4563543645635436	nervous
GWAS: Fat distribution (HIV)	2	1.5431	1.296092281770462	0.4576542345765423	metabolic
GWAS: Bone mineral density (paediatric, lower limb)	1	0.6141	1.6283992835043153	0.4576542345765423	skeletal
GWAS: Cystic fibrosis severity	1	0.6152	1.6254876462938883	0.4594540545945405	respiratory
GWAS: Facial emotion recognition	2	1.5458	1.2938284383490748	0.4595540445955404	nervous
GWAS: Nose morphology	4	3.4872	1.1470520761642578	0.4597540245975402	skeletal
GWAS: Progranulin levels	1	0.6167	1.6215339711366952	0.4606539346065393	nervous
GWAS: Warfarin maintenance dose	1	0.6228	1.6056518946692355	0.4606539346065393	hematologic
