label	observed	mean_expected	enrichment	p_value	system
HPO: Bone cyst (HP:0012062)	1	0.0419	23.86634844868735	0.0408959104089591	skeletal
HPO: Muscle fiber atrophy (HP:0100295)	1	0.0416	24.03846153846154	0.040995900409959	skeletal muscle
HPO: Type 2 muscle fiber atrophy (HP:0003554)	1	0.0416	24.03846153846154	0.040995900409959	skeletal muscle
HPO: Generalized hyperpigmentation (HP:0007440)	2	0.3326	6.013229104028864	0.0426957304269573	integumentary
HPO: Fibroma (HP:0010614)	2	0.3391	5.897965202005308	0.045995400459954	reproductive
HPO: Hypomagnesemia (HP:0002917)	1	0.0477	20.964360587002098	0.0462953704629537	other
HPO: Uterine leiomyosarcoma (HP:0002891)	2	0.3392	5.89622641509434	0.0466953304669533	reproductive
HPO: Leiomyosarcoma (HP:0100243)	2	0.3392	5.89622641509434	0.0466953304669533	skeletal muscle
HPO: Oligohydramnios (HP:0001562)	3	0.7972	3.763171098845961	0.0468953104689531	reproductive
HPO: Fibrous tissue neoplasm (HP:0012316)	2	0.3468	5.767012687427912	0.0481951804819518	other
HPO: Inappropriate behavior (HP:0000719)	1	0.0501	19.960079840319363	0.0492950704929507	behavior
HPO: Arteriovenous malformation (HP:0100026)	2	0.3561	5.616399887672002	0.0493950604939506	cardiovascular
HPO: Spinal muscular atrophy (HP:0007269)	1	0.0515	19.417475728155345	0.0502949705029497	skeletal muscle
HPO: Abnormality of magnesium homeostasis (HP:0004921)	1	0.0522	19.15708812260536	0.0502949705029497	other
HPO: Hereditary nonpolyposis colorectal carcinoma (HP:0006716)	2	0.3631	5.50812448361333	0.0525947405259474	digestive
HPO: Neonatal respiratory distress (HP:0002643)	1	0.0544	18.38235294117647	0.0533946605339466	respiratory
HPO: Aplasia/Hypoplasia of the nipples (HP:0006709)	2	0.3708	5.393743257820928	0.0545945405459454	other
HPO: Shoulder girdle muscle weakness (HP:0003547)	1	0.0563	17.761989342806395	0.0546945305469453	skeletal muscle
HPO: Congenital glaucoma (HP:0001087)	2	0.3761	5.317734645041212	0.054994500549945	nervous
HPO: Bladder neoplasm (HP:0009725)	2	0.3799	5.26454330086865	0.0558944105589441	urinary
HPO: Transitional cell carcinoma of the bladder (HP:0006740)	2	0.3799	5.26454330086865	0.0558944105589441	urinary
HPO: Bladder carcinoma (HP:0002862)	2	0.3799	5.26454330086865	0.0558944105589441	urinary
HPO: Rough bone trabeculation (HP:0100670)	1	0.0592	16.89189189189189	0.0573942605739426	skeletal
HPO: Hamartoma (HP:0010566)	2	0.395	5.063291139240506	0.0608939106089391	other
HPO: Muscle stiffness (HP:0003552)	1	0.0631	15.847860538827256	0.0611938806119388	skeletal muscle
HPO: Ridged nail (HP:0001807)	1	0.0644	15.527950310559008	0.0626937306269373	integumentary
HPO: Abnormality of abdominal situs (HP:0011620)	1	0.0641	15.600624024960997	0.062993700629937	cardiovascular
HPO: Abdominal situs inversus (HP:0003363)	1	0.0641	15.600624024960997	0.062993700629937	other
HPO: Hand muscle atrophy (HP:0009130)	1	0.0646	15.479876160990711	0.0633936606339366	skeletal muscle
HPO: Spinal cord compression (HP:0002176)	1	0.0679	14.727540500736376	0.0652934706529347	nervous
HPO: Spinal canal stenosis (HP:0003416)	2	0.4104	4.8732943469785575	0.0667933206679332	skeletal
HPO: Gastrointestinal carcinoma (HP:0002672)	2	0.4201	4.760771244941681	0.0678932106789321	digestive
HPO: Malignant gastrointestinal tract tumors (HP:0006749)	2	0.4201	4.760771244941681	0.0678932106789321	digestive
HPO: Slow progression (HP:0003677)	3	0.9296	3.2271944922547333	0.0682931706829317	other
HPO: Weight loss (HP:0001824)	3	0.9425	3.183023872679045	0.0684931506849315	metabolic
HPO: Asplenia (HP:0001746)	1	0.071	14.084507042253522	0.0688931106889311	lymphatic
HPO: Aplasia/Hypoplasia of the spleen (HP:0010451)	1	0.071	14.084507042253522	0.0688931106889311	lymphatic
HPO: Fatigable weakness (HP:0003473)	1	0.074	13.513513513513514	0.0706929307069293	skeletal muscle
HPO: Vomiting (HP:0002013)	3	0.9674	3.1010957204879057	0.0706929307069293	digestive
HPO: Abnormality of the neuromuscular junction (HP:0003398)	1	0.074	13.513513513513514	0.0706929307069293	nervous
HPO: Renal salt wasting (HP:0000127)	1	0.0738	13.550135501355014	0.0707929207079292	urinary
HPO: Insomnia (HP:0100785)	1	0.0732	13.66120218579235	0.0711928807119288	behavior
HPO: Decreased number of large peripheral myelinated nerve fibers (HP:0003387)	1	0.0728	13.736263736263735	0.0711928807119288	nervous
HPO: Abnormal pupillary function (HP:0007686)	1	0.0741	13.49527665317139	0.0714928507149285	nervous
HPO: Polyuria (HP:0000103)	1	0.0748	13.36898395721925	0.0716928307169283	urinary
HPO: Upper limb amyotrophy (HP:0009129)	1	0.0737	13.5685210312076	0.0718928107189281	nervous
HPO: Distal upper limb amyotrophy (HP:0007149)	1	0.0737	13.5685210312076	0.0718928107189281	nervous
HPO: Depression (HP:0000716)	2	0.4395	4.550625711035267	0.071992800719928	behavior
HPO: Abnormal trabecular bone morphology (HP:0100671)	1	0.0763	13.10615989515072	0.0737926207379262	skeletal
HPO: Supranuclear gaze palsy (HP:0000605)	1	0.0774	12.919896640826874	0.0740925907409259	nervous
HPO: Chromosomal breakage induced by crosslinking agents (HP:0003221)	1	0.0765	13.0718954248366	0.0742925707429257	other
HPO: Aplasia/Hypoplasia of the lens (HP:0008063)	2	0.4522	4.42282176028306	0.0773922607739226	nervous
HPO: Pelvic girdle muscle weakness (HP:0003749)	1	0.0811	12.330456226880392	0.0784921507849215	skeletal muscle
HPO: Ectopia lentis (HP:0001083)	2	0.4629	4.320587599913589	0.0785921407859214	nervous
HPO: Retinopathy (HP:0000488)	2	0.4682	4.271678769756514	0.0791920807919208	nervous
HPO: Palmoplantar hyperkeratosis (HP:0000972)	1	0.0824	12.135922330097086	0.0796920307969203	integumentary
HPO: Lymphedema (HP:0001004)	2	0.4741	4.218519299725796	0.0805919408059194	lymphatic
HPO: Arterial thrombosis (HP:0004420)	1	0.0879	11.376564277588168	0.0844915508449155	cardiovascular
HPO: Abnormality of the musculature of the pelvis (HP:0001469)	1	0.0876	11.415525114155251	0.0844915508449155	skeletal muscle
HPO: Abnormality of the hip-girdle musculature (HP:0001445)	1	0.0876	11.415525114155251	0.0844915508449155	skeletal muscle
HPO: Enlarged penis (HP:0000040)	1	0.0906	11.037527593818984	0.0867913208679132	reproductive
HPO: T lymphocytopenia (HP:0005403)	1	0.0899	11.123470522803116	0.0875912408759124	immune
HPO: Athetosis (HP:0002305)	1	0.0927	10.787486515641856	0.0881911808819118	nervous
HPO: Carious teeth (HP:0000670)	3	1.0264	2.922837100545596	0.0881911808819118	skeletal
HPO: Neoplasm of the heart (HP:0100544)	1	0.0916	10.91703056768559	0.0884911508849115	cardiovascular
HPO: Autosomal recessive inheritance (HP:0000007)	26	19.4493	1.3368090368290888	0.0886911308869113	other
HPO: Hyperuricemia (HP:0002149)	1	0.092	10.869565217391305	0.0888911108889111	other
HPO: Increased purine levels (HP:0004368)	1	0.092	10.869565217391305	0.0888911108889111	other
HPO: Hyporeflexia of lower limbs (HP:0002600)	1	0.0932	10.72961373390558	0.0892910708929107	skeletal
HPO: Sloping forehead (HP:0000340)	3	1.0542	2.845759817871372	0.0895910408959104	skeletal
HPO: Atresia of the external auditory canal (HP:0000413)	2	0.4996	4.00320256204964	0.0903909609039096	nervous
HPO: Shawl scrotum (HP:0000049)	1	0.095	10.526315789473683	0.0908909109089091	reproductive
HPO: Rimmed vacuoles (HP:0003805)	1	0.0959	10.427528675703858	0.0912908709129087	skeletal muscle
HPO: Vertebral clefting (HP:0008428)	1	0.0986	10.141987829614605	0.0931906809319068	skeletal
HPO: Broad metatarsal (HP:0001783)	1	0.0983	10.17293997965412	0.0937906209379062	skeletal
HPO: Chromsome breakage (HP:0040012)	1	0.0979	10.214504596527068	0.093990600939906	other
HPO: Ependymoma (HP:0002888)	1	0.0984	10.16260162601626	0.0945905409459054	nervous
HPO: Palmar hyperkeratosis (HP:0010765)	1	0.0985	10.152284263959393	0.0945905409459054	integumentary
HPO: Increased CSF protein (HP:0002922)	1	0.1001	9.990009990009993	0.0951904809519048	other
HPO: Thick nail (HP:0001805)	1	0.1017	9.83284169124877	0.0961903809619038	integumentary
HPO: Macroorchidism (HP:0000053)	1	0.1048	9.541984732824426	0.0992900709929007	reproductive
HPO: Abnormality of T cell number (HP:0011839)	1	0.1035	9.66183574879227	0.0999900009999	immune
HPO: High anterior hairline (HP:0009890)	1	0.1051	9.514747859181732	0.1004899510048995	integumentary
HPO: Widely patent fontanelles and sutures (HP:0004492)	1	0.1059	9.442870632672332	0.1011898810118988	skeletal
HPO: Ptosis (HP:0000508)	6	3.2025	1.873536299765808	0.1014898510148985	skeletal muscle
HPO: Hypermetropia (HP:0000540)	3	1.0977	2.732987154960372	0.1015898410158984	nervous
HPO: Flat capital femoral epiphysis (HP:0003370)	1	0.1067	9.37207122774133	0.101989801019898	skeletal
HPO: Palmoplantar keratoderma (HP:0000982)	3	1.1261	2.6640618062339043	0.1024897510248975	integumentary
HPO: Buphthalmos (HP:0000557)	1	0.1085	9.216589861751151	0.1028897110288971	nervous
HPO: Neurodegeneration (HP:0002180)	1	0.109	9.174311926605505	0.1035896410358964	nervous
HPO: Atelectasis (HP:0100750)	1	0.1111	9.000900090009	0.104989501049895	respiratory
HPO: Proximal placement of thumb (HP:0009623)	1	0.1115	8.968609865470851	0.1058894110588941	skeletal
HPO: Increased connective tissue (HP:0009025)	1	0.1101	9.08265213442325	0.105989401059894	other
HPO: Respiratory failure (HP:0002878)	2	0.5508	3.631082062454612	0.1061893810618938	respiratory
HPO: Pulmonary hypertension (HP:0002092)	2	0.5579	3.58487184083169	0.106989301069893	cardiovascular
HPO: Dolichocephaly (HP:0000268)	3	1.1318	2.650644990280969	0.1077892210778922	skeletal
HPO: Specific learning disability (HP:0001328)	2	0.5555	3.6003600360036003	0.107989201079892	other
HPO: Renal cortical cysts (HP:0000803)	1	0.1123	8.904719501335709	0.1080891910808919	urinary
HPO: Hypoventilation (HP:0002791)	1	0.1152	8.680555555555555	0.1082891710828917	respiratory
HPO: Broad palm (HP:0001169)	1	0.1194	8.375209380234505	0.1117888211178882	skeletal
HPO: Multiple lipomas (HP:0001012)	1	0.1205	8.298755186721992	0.1126887311268873	other
HPO: Kyphoscoliosis (HP:0002751)	2	0.5877	3.403096818104475	0.1140885911408859	skeletal
HPO: Distal sensory impairment (HP:0002936)	2	0.5838	3.4258307639602603	0.1143885611438856	nervous
HPO: Eosinophilia (HP:0001880)	1	0.1212	8.25082508250825	0.1155884411558844	hematologic
HPO: Abnormality of purine metabolism (HP:0004352)	1	0.1217	8.216926869350862	0.1156884311568843	metabolic
HPO: Tubulointerstitial nephritis (HP:0001970)	1	0.1227	8.149959250203748	0.1160883911608839	urinary
HPO: Pruritus (HP:0000989)	2	0.5912	3.3829499323410017	0.1161883811618838	integumentary
HPO: Recurrent viral infections (HP:0004429)	1	0.1225	8.16326530612245	0.1167883211678832	immune
HPO: Hypoplasia of the fovea (HP:0007750)	1	0.1257	7.955449482895784	0.1173882611738826	nervous
HPO: Aplasia/Hypoplasia of the fovea (HP:0008060)	1	0.1257	7.955449482895784	0.1173882611738826	nervous
HPO: Tracheoesophageal fistula (HP:0002575)	2	0.5991	3.338340844600234	0.1184881511848815	respiratory
HPO: Increased variability in muscle fiber diameter (HP:0003557)	1	0.1261	7.930214115781126	0.1185881411858814	skeletal muscle
HPO: Easy fatigability (HP:0003388)	1	0.1265	7.905138339920948	0.1200879912008799	other
HPO: Apathy (HP:0000741)	1	0.1279	7.818608287724784	0.1202879712028797	behavior
HPO: Granulocytopenia (HP:0001913)	1	0.1278	7.82472613458529	0.1211878812118788	immune
HPO: Areflexia of lower limbs (HP:0002522)	1	0.1272	7.861635220125786	0.1212878712128787	nervous
HPO: Biliary tract neoplasm (HP:0100574)	1	0.1288	7.763975155279503	0.1215878412158784	digestive
HPO: Abnormality of skeletal muscle fiber size (HP:0012084)	1	0.1306	7.656967840735069	0.1221877812218778	skeletal muscle
HPO: Keratitis (HP:0000491)	1	0.128	7.8125	0.1221877812218778	nervous
HPO: Subcapsular cataract (HP:0000523)	1	0.1322	7.5642965204236	0.1227877212278772	nervous
HPO: Macrotia (HP:0000400)	3	1.2244	2.4501796798431887	0.1228877112288771	other
HPO: Verrucae (HP:0200043)	1	0.131	7.633587786259541	0.1236876312368763	integumentary
HPO: Papilloma (HP:0012740)	1	0.131	7.633587786259541	0.1236876312368763	other
HPO: Diminished motivation (HP:0000745)	1	0.1315	7.604562737642585	0.1237876212378762	behavior
HPO: Abnormality of the preputium (HP:0100587)	1	0.1337	7.479431563201196	0.1260873912608739	reproductive
HPO: Sporadic (HP:0003745)	2	0.6088	3.28515111695138	0.126987301269873	other
HPO: Gowers sign (HP:0003391)	1	0.1364	7.331378299120235	0.1273872612738726	skeletal muscle
HPO: Pulmonary embolism (HP:0002204)	1	0.1354	7.385524372230429	0.1278872112788721	respiratory
HPO: Patent ductus arteriosus (HP:0001643)	3	1.2247	2.4495794888544133	0.1278872112788721	cardiovascular
HPO: Ascites (HP:0001541)	2	0.6215	3.218020917135961	0.1282871712828717	digestive
HPO: Chest pain (HP:0100749)	1	0.1369	7.304601899196494	0.1283871612838716	other
HPO: Hemoptysis (HP:0002105)	1	0.135	7.4074074074074066	0.1290870912908709	other
HPO: Abnormality of the fovea (HP:0000493)	1	0.1405	7.117437722419928	0.130986901309869	nervous
HPO: Autoimmune hemolytic anemia (HP:0001890)	1	0.1401	7.137758743754461	0.1318868113188681	immune
HPO: Choanal atresia (HP:0000453)	2	0.6394	3.127932436659368	0.1327867213278672	respiratory
HPO: Meningioma (HP:0002858)	1	0.1431	6.988120195667365	0.1345865413458654	nervous
HPO: EMG: neuropathic changes (HP:0003445)	1	0.144	6.944444444444445	0.134986501349865	nervous
HPO: Hypotelorism (HP:0000601)	2	0.6376	3.136762860727729	0.1387861213878612	other
HPO: Intrauterine growth retardation (HP:0001511)	6	3.4555	1.7363623209376358	0.138986101389861	other
HPO: Asymmetric septal hypertrophy (HP:0001670)	1	0.1501	6.662225183211192	0.1394860513948605	cardiovascular
HPO: Volvulus (HP:0002580)	1	0.1514	6.605019815059445	0.1395860413958604	digestive
HPO: Hyponatremia (HP:0002902)	1	0.1497	6.680026720106881	0.1396860313968603	other
HPO: Cavernous hemangioma (HP:0001048)	1	0.1534	6.518904823989569	0.1413858614138586	cardiovascular
HPO: Meckel diverticulum (HP:0002245)	1	0.1528	6.544502617801047	0.1428857114288571	digestive
HPO: Severe short stature (HP:0003510)	1	0.1546	6.46830530401035	0.1440855914408559	skeletal
HPO: Abnormality of the salivary glands (HP:0010286)	1	0.1558	6.418485237483954	0.1445855414458554	digestive
HPO: Premature graying of hair (HP:0002216)	1	0.157	6.369426751592357	0.1452854714528547	integumentary
HPO: Deviation of the thumb (HP:0009603)	1	0.1571	6.365372374283896	0.1452854714528547	skeletal
HPO: Hypoplasia of the iris (HP:0007676)	1	0.1582	6.321112515802781	0.1454854514548545	integumentary
HPO: Mildly elevated creatine phosphokinase (HP:0008180)	1	0.1569	6.373486297004461	0.1461853814618538	other
HPO: Limb-girdle muscle weakness (HP:0003325)	1	0.1641	6.0938452163315056	0.1501849815018498	skeletal muscle
HPO: Astrocytoma (HP:0009592)	1	0.1614	6.195786864931847	0.1501849815018498	nervous
HPO: Abnormality of the astrocytes (HP:0100707)	1	0.1614	6.195786864931847	0.1501849815018498	nervous
HPO: Heterochromia iridis (HP:0001100)	1	0.162	6.172839506172839	0.1503849615038496	integumentary
HPO: Glioma (HP:0009733)	1	0.1652	6.053268765133171	0.1533846615338466	nervous
HPO: Severe Myopia (HP:0011003)	1	0.1675	5.970149253731343	0.1555844415558444	nervous
HPO: Milia (HP:0001056)	1	0.1699	5.885815185403178	0.1563843615638436	integumentary
HPO: Subaortic stenosis (HP:0001682)	1	0.1717	5.824111822947001	0.1573842615738426	cardiovascular
HPO: Abnormality of the left ventricular outflow tract (HP:0011103)	1	0.1717	5.824111822947001	0.1573842615738426	cardiovascular
HPO: Synophrys (HP:0000664)	2	0.7086	2.822466836014677	0.157984201579842	integumentary
HPO: Alkalosis (HP:0001948)	1	0.1715	5.830903790087463	0.1586841315868413	other
HPO: Elevated alkaline phosphatase (HP:0003155)	1	0.1755	5.698005698005699	0.1591840815918408	other
HPO: Intestinal polyposis (HP:0200008)	1	0.1753	5.704506560182544	0.1611838816118388	digestive
HPO: Deeply set eye (HP:0000490)	3	1.3844	2.167003756139844	0.1615838416158384	nervous
HPO: Mask-like facies (HP:0000298)	1	0.1766	5.662514156285391	0.1618838116188381	other
HPO: Congenital diaphragmatic hernia (HP:0000776)	2	0.7136	2.802690582959641	0.1618838116188381	respiratory
HPO: Disproportionate tall stature (HP:0001519)	1	0.1771	5.64652738565782	0.1622837716228377	skeletal
HPO: Broad ribs (HP:0000885)	1	0.1784	5.605381165919282	0.1634836516348365	skeletal
HPO: Abnormality of chromosome stability (HP:0003220)	1	0.1796	5.567928730512249	0.1647835216478352	other
HPO: Long toe (HP:0010511)	1	0.1819	5.497526113249037	0.1661833816618338	skeletal
HPO: Plantar hyperkeratosis (HP:0007556)	1	0.1802	5.549389567147614	0.166983301669833	integumentary
HPO: Abnormality of T cells (HP:0002843)	1	0.1839	5.43773790103317	0.1696830316968303	immune
HPO: Neoplasm of the rectum (HP:0100743)	1	0.1867	5.356186395286556	0.1712828717128287	digestive
HPO: Colitis (HP:0002583)	1	0.1865	5.361930294906166	0.1714828517148285	digestive
HPO: Brachycephaly (HP:0000248)	2	0.7627	2.6222630129802016	0.1767823217678232	skeletal
HPO: Aplasia/Hypoplasia of the uvula (HP:0010293)	1	0.1982	5.045408678102927	0.1800819918008199	skeletal
HPO: Abnormality of vision evoked potentials (HP:0000649)	1	0.2029	4.928536224741252	0.1820817918208179	nervous
HPO: Abnormality of alkaline phosphatase activity (HP:0004379)	1	0.204	4.901960784313726	0.1827817218278172	other
HPO: Polycystic kidney dysplasia (HP:0000113)	2	0.7815	2.5591810620601407	0.1835816418358164	urinary
HPO: Blindness (HP:0000618)	2	0.78	2.564102564102564	0.1840815918408159	nervous
HPO: Generalized muscle weakness (HP:0003324)	1	0.2071	4.8285852245292125	0.1858814118588141	skeletal muscle
HPO: Multicystic kidney dysplasia (HP:0000003)	3	1.4728	2.036936447582835	0.1860813918608139	urinary
HPO: Abnormality of sodium homeostasis (HP:0010931)	1	0.2045	4.88997555012225	0.1862813718628137	other
HPO: Shallow orbits (HP:0000586)	1	0.2076	4.816955684007707	0.186981301869813	skeletal
HPO: Skin pits (HP:0100276)	1	0.2069	4.833252779120348	0.1876812318768123	integumentary
HPO: Intestinal polyp (HP:0005266)	1	0.2069	4.833252779120348	0.1881811818818118	digestive
HPO: Facial shape deformation (HP:0011334)	1	0.2092	4.780114722753346	0.1891810818918108	skeletal
HPO: Potter facies (HP:0002009)	1	0.2092	4.780114722753346	0.1891810818918108	other
HPO: Abnormal enzyme/coenzyme activity (HP:0012379)	1	0.2124	4.708097928436912	0.1897810218978102	other
HPO: Choreoathetosis (HP:0001266)	1	0.2095	4.773269689737471	0.1901809819018098	nervous
HPO: Gingivitis (HP:0000230)	1	0.2141	4.670714619336758	0.1924807519248075	other
HPO: Pulmonary infiltrates (HP:0002113)	1	0.2168	4.612546125461255	0.1931806819318068	respiratory
HPO: Abnormality of the carotid arteries (HP:0005344)	1	0.2132	4.690431519699812	0.1941805819418058	cardiovascular
HPO: Enlarged kidneys (HP:0000105)	1	0.2154	4.642525533890436	0.1948805119488051	urinary
HPO: Ketosis (HP:0001946)	1	0.217	4.6082949308755765	0.1955804419558044	metabolic
HPO: Fasciculations (HP:0002380)	1	0.2178	4.591368227731865	0.1961803819618038	skeletal muscle
HPO: Intention tremor (HP:0002080)	1	0.2175	4.597701149425287	0.1965803419658034	nervous
HPO: Mucosal telangiectasiae (HP:0100579)	1	0.2206	4.533091568449683	0.1982801719828017	integumentary
HPO: Abnormality of eosinophils (HP:0001879)	1	0.2179	4.5892611289582375	0.1986801319868013	hematologic
HPO: Abnormality of the ileum (HP:0001549)	1	0.2217	4.510599909788001	0.2002799720027997	digestive
HPO: Fragile skin (HP:0001030)	1	0.2222	4.5004500450045	0.2005799420057994	integumentary
HPO: Hammertoe (HP:0001765)	1	0.2207	4.531037607612143	0.2007799220077992	skeletal
HPO: Arthralgia (HP:0002829)	2	0.8344	2.396931927133269	0.201979802019798	skeletal
HPO: Abnormality of the Achilles tendon (HP:0005109)	1	0.2285	4.3763676148796495	0.2033796620337966	skeletal muscle
HPO: Achilles tendon contracture (HP:0001771)	1	0.2285	4.3763676148796495	0.2033796620337966	skeletal muscle
HPO: Autism (HP:0000717)	3	1.5559	1.9281444822932063	0.2034796520347965	nervous
HPO: Amblyopia (HP:0000646)	1	0.2307	4.334633723450368	0.2037796220377962	nervous
HPO: Urethral obstruction (HP:0000796)	1	0.2305	4.338394793926248	0.2041795820417958	urinary
HPO: Aplasia/Hypoplasia affecting the retina (HP:0008061)	1	0.2312	4.325259515570934	0.2048795120487951	nervous
HPO: Aplasia/Hypoplasia of the macula (HP:0008059)	1	0.2312	4.325259515570934	0.2048795120487951	nervous
HPO: Abnormal biliary tract morphology (HP:0012440)	1	0.2286	4.374453193350831	0.2060793920607939	digestive
HPO: Abnormality of the dental root (HP:0006486)	1	0.2307	4.334633723450368	0.2067793220677932	skeletal
HPO: Taurodontia (HP:0000679)	1	0.2307	4.334633723450368	0.2067793220677932	skeletal
HPO: Abnormality of permanent molar morphology (HP:0011071)	1	0.2307	4.334633723450368	0.2067793220677932	skeletal
HPO: Abdominal pain (HP:0002027)	2	0.8389	2.3840743831207534	0.2084791520847915	other
