label	observed	mean_expected	enrichment	p_value	system
GWAS: EGFR mutation-positive lung adenocarcinoma	1	0.0405	24.69135802469136	0.0398960103989601	respiratory
GWAS: LDL cholesterol	5	1.9083	2.62013310276162	0.0418958104189581	metabolic
GWAS: Advanced age-related macular degeneration	3	0.782	3.836317135549872	0.0421957804219578	nervous
GWAS: Factor VII	1	0.0447	22.371364653243848	0.0435956404359564	hematologic
GWAS: Cerebrospinal fluid levels of Alzheimer's disease-related proteins	1	0.048	20.83333333333333	0.0463953604639536	nervous
GWAS: Melanoma	3	0.8088	3.70919881305638	0.0470952904709529	integumentary
GWAS: Resting metabolic rate	1	0.05	20.0	0.0490950904909509	metabolic
GWAS: Response to antineoplastic agents	1	0.0503	19.880715705765407	0.0493950604939506	other
GWAS: Sitting height ratio	2	0.3551	5.632216277105041	0.0495950404959504	skeletal
GWAS: Testicular germ cell cancer	1	0.054	18.51851851851852	0.0528947105289471	reproductive
GWAS: Food allergy (parent-of-origin effect)	1	0.0542	18.45018450184502	0.0531946805319468	immune
GWAS: Corneal astigmatism	4	1.4207	2.815513479270782	0.0537946205379462	nervous
GWAS: Metabolic traits	2	0.3743	5.343307507347047	0.0538946105389461	metabolic
GWAS: Psoriasis	3	0.8489	3.5339851572623395	0.0541945805419458	integumentary
GWAS: Serum prostate-specific antigen levels	1	0.0562	17.793594306049823	0.0547945205479452	reproductive
GWAS: Blood metabolite ratios	2	0.3987	5.016302984700276	0.0592940705929407	metabolic
GWAS: Intraocular pressure	12	7.1812	1.6710299114354148	0.0617938206179382	nervous
GWAS: Pancreatic cancer	5	2.1188	2.359826316783085	0.0643935606439356	endocrine
GWAS: Lipoprotein-associated phospholipase A2 activity change in response to statin therapy	1	0.0691	14.47178002894356	0.0664933506649335	metabolic
GWAS: Axial length	2	0.4091	4.888780249327793	0.0672932706729327	nervous
GWAS: Pubertal anthropometrics	2	0.4216	4.743833017077799	0.0673932606739326	skeletal
GWAS: Breast Cancer in BRCA1 mutation carriers	1	0.0711	14.064697609001406	0.0690930906909309	reproductive
GWAS: Rhegmatogenous retinal detachment	1	0.0724	13.812154696132596	0.0700929907009299	nervous
GWAS: Hematological and biochemical traits	2	0.4595	4.352557127312296	0.0762923707629237	hematologic
GWAS: Adult asthma	2	0.4508	4.436557231588288	0.0767923207679232	respiratory
GWAS: Iron status biomarkers (total iron binding capacity)	2	0.4576	4.370629370629371	0.0782921707829217	other
GWAS: Low density lipoprotein cholesterol levels	2	0.4616	4.332755632582322	0.0786921307869213	metabolic
GWAS: Gallstone disease	2	0.4587	4.360148245040332	0.0792920707929207	digestive
GWAS: Alcoholic chronic pancreatitis	3	1.0051	2.984777634066262	0.0823917608239176	endocrine
GWAS: Esophageal cancer (squamous cell)	1	0.0855	11.695906432748536	0.082991700829917	digestive
GWAS: Pulmonary function in asthmatics	1	0.0858	11.655011655011656	0.0833916608339166	respiratory
GWAS: Response to serotonin reuptake inhibitors in MDD (plasma drug and metabolite levels)	1	0.0907	11.025358324145534	0.086991300869913	other
GWAS: Apolipoprotein A1 levels	1	0.094	10.638297872340424	0.0897910208979102	metabolic
GWAS: Esophageal adenocarcinoma	1	0.0944	10.593220338983052	0.0905909409059094	digestive
GWAS: Plasma trimethylamine N-oxide levels	1	0.0953	10.493179433368311	0.0910908909109089	other
GWAS: Pursuit maintenance gain in psychotic disorders	1	0.0995	10.050251256281406	0.0955904409559044	skeletal muscle
GWAS: Corticobasal degeneration	1	0.1023	9.775171065493646	0.0980901909809019	nervous
GWAS: Adverse response to chemotherapy (neutropenia/leucopenia) (docetaxel)	1	0.1038	9.633911368015411	0.0984901509849015	other
GWAS: Total cholesterol levels in HDL	1	0.1048	9.541984732824426	0.0992900709929007	metabolic
GWAS: Height	13	8.6823	1.4972991027723068	0.1034896510348965	skeletal
GWAS: LDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	1	0.1106	9.041591320072332	0.103989601039896	metabolic
GWAS: Iris characteristics	1	0.111	9.00900900900901	0.1051894810518948	integumentary
GWAS: Chronic lymphocytic leukemia	2	0.5542	3.6088054853843374	0.1055894410558944	lymphatic
GWAS: Phospholipid levels in medium HDL	1	0.1146	8.726003490401396	0.1077892210778922	metabolic
GWAS: Peanut allergy (parent-of-origin effect)	1	0.1143	8.748906386701663	0.107989201079892	immune
GWAS: Asthma (moderate or severe)	2	0.5606	3.567606136282554	0.1115888411158884	respiratory
GWAS: Crohn's disease	9	5.5484	1.6220892509552305	0.1126887311268873	immune
GWAS: Glaucoma	3	1.1656	2.573781743308168	0.1134886511348865	nervous
GWAS: Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test)	2	0.5696	3.51123595505618	0.1135886411358864	cardiovascular
GWAS: Disrupted circadian rhythm (low relative amplitude of rest-activity cycles)	1	0.1222	8.183306055646481	0.1142885711428857	behavior
GWAS: Abdominal aortic aneurysm	1	0.1236	8.090614886731391	0.1157884211578842	cardiovascular
GWAS: Visceral adipose tissue	1	0.1222	8.183306055646481	0.1165883411658834	metabolic
GWAS: Blood and toenail selenium levels	1	0.1254	7.974481658692184	0.1181881811818818	other
GWAS: Left superior temporal gyrus thickness (schizophrenia interaction)	1	0.1284	7.788161993769471	0.1195880411958804	nervous
GWAS: Atopic march	1	0.1272	7.861635220125786	0.1198880111988801	immune
GWAS: Nasopharyngeal carcinoma	1	0.1286	7.776049766718508	0.1198880111988801	other
GWAS: Response to quetiapine in schizophrenia	1	0.13	7.692307692307692	0.1223877612238776	other
GWAS: Alzheimer's disease (APOE e4 interaction)	1	0.1297	7.710100231303007	0.122987701229877	nervous
GWAS: Glioblastoma	1	0.1331	7.513148009015778	0.1242875712428757	nervous
GWAS: Interstitial lung disease	1	0.1376	7.267441860465116	0.1297870212978702	respiratory
GWAS: Staphylococcus aureus nasal carriage (persistent)	1	0.1394	7.173601147776184	0.12998700129987	immune
GWAS: Endometrial endometrioid carcinoma	1	0.1392	7.183908045977012	0.1307869213078692	reproductive
GWAS: Reading disability or specific language impairment (pleiotropy)	1	0.1409	7.097232079488999	0.132986701329867	other
GWAS: Cancer (pleiotropy)	1	0.1417	7.057163020465773	0.1333866613338666	other
GWAS: Obsessive-compulsive disorder or autism spectrum disorder	1	0.1447	6.91085003455425	0.1353864613538646	behavior
GWAS: Autism spectrum disorder or schizophrenia	8	5.0617	1.5804966710788866	0.1405859414058594	behavior
GWAS: Response to antipsychotic therapy (extrapyramidal side effects)	1	0.1505	6.644518272425249	0.1418858114188581	other
GWAS: Neonatal lupus	1	0.154	6.493506493506493	0.1436856314368563	immune
GWAS: Bulimia nervosa	2	0.6658	3.00390507659958	0.1453854614538546	behavior
GWAS: Ossification of the posterior longitudinal ligament of the spine	1	0.156	6.410256410256411	0.1460853914608539	skeletal
GWAS: Anthropometric traits	1	0.1579	6.333122229259025	0.1475852414758524	skeletal
GWAS: Response to fenofibrate (HDL cholesterol levels)	2	0.6854	2.918004085205719	0.148985101489851	other
GWAS: Mean diameter of HDL particles	1	0.1636	6.112469437652812	0.1502849715028497	metabolic
GWAS: Triglycerides	4	2.0353	1.9653122389819684	0.1507849215078492	metabolic
GWAS: Drug-induced Stevens-Johnson syndrome or toxic epidermal necrolysis (SJS/TEN)	1	0.1634	6.119951040391677	0.1510848915108489	other
GWAS: Celiac disease	3	1.3443	2.231644722160232	0.1512848715128487	digestive
GWAS: Amyotrophic lateral sclerosis in C9orf72 mutation negative individuals	1	0.1673	5.977286312014345	0.1540845915408459	nervous
GWAS: Eosinophil counts	4	2.0464	1.954652071931196	0.1550844915508449	immune
GWAS: Total cholesterol levels	4	2.0636	1.938360147315371	0.1568843115688431	metabolic
GWAS: Premature menopause in childhood cancer survivors	1	0.1688	5.924170616113744	0.1575842415758424	other
GWAS: HDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	1	0.1742	5.740528128587831	0.1591840815918408	metabolic
GWAS: Reticulocyte count	4	2.1167	1.889734019936694	0.1620837916208379	immune
GWAS: Cancer	1	0.1765	5.6657223796034	0.1626837316268373	other
GWAS: Chronic obstructive pulmonary disease (moderate to severe)	1	0.1758	5.688282138794084	0.1630836916308369	respiratory
GWAS: Schizophrenia, bipolar disorder and depression (combined)	1	0.1805	5.54016620498615	0.1647835216478352	behavior
GWAS: Large HDL particle concentration	1	0.1842	5.4288816503800215	0.1673832616738326	metabolic
GWAS: Menopause (age at onset)	2	0.7389	2.706726214643389	0.1682831716828317	reproductive
GWAS: Staphylococcus aureus nasal carriage (intermittent)	1	0.1835	5.449591280653952	0.1684831516848315	immune
GWAS: Echocardiographic traits	1	0.1853	5.396654074473826	0.1691830816918308	cardiovascular
GWAS: Hip minimal joint space width	1	0.1842	5.4288816503800215	0.1691830816918308	skeletal
GWAS: Cervical artery dissection	1	0.1832	5.458515283842795	0.1702829717028297	cardiovascular
GWAS: Tourette syndrome	1	0.1888	5.296610169491526	0.173982601739826	behavior
GWAS: Response to bupropion and depression	1	0.1924	5.197505197505198	0.1750824917508249	other
GWAS: Phospholipid levels in large HDL	1	0.195	5.128205128205128	0.1758824117588241	metabolic
GWAS: Glaucoma (primary open-angle)	4	2.1835	1.8319212273872223	0.1767823217678232	nervous
GWAS: Alzheimer's disease	3	1.4434	2.078425938755716	0.1782821717828217	nervous
GWAS: Smooth-surface caries	2	0.787	2.541296060991105	0.1841815818418158	skeletal
GWAS: Lymphocyte percentage of white cells	3	1.4838	2.0218358269308534	0.1845815418458154	lymphatic
GWAS: Bipolar disorder with mood-incongruent psychosis	1	0.2035	4.914004914004915	0.1867813218678132	behavior
GWAS: Amyotrophic lateral sclerosis	2	0.79	2.531645569620253	0.1874812518748125	nervous
GWAS: Cardiometabolic and hematological traits	1	0.2093	4.777830864787386	0.18998100189981	cardiovascular
GWAS: Serum bilirubin levels x sex interaction in metabolic syndrome	1	0.2098	4.766444232602479	0.1901809819018098	digestive
GWAS: Bacteremia	1	0.2107	4.746084480303749	0.1903809619038096	immune
GWAS: Bladder cancer	1	0.2125	4.705882352941177	0.1934806519348065	urinary
GWAS: Immune reponse to smallpox (secreted IL-1beta)	1	0.2198	4.549590536851683	0.1960803919608039	immune
GWAS: Platelet distribution width	5	3.0982	1.61384029436447	0.1990800919908009	hematologic
GWAS: Red vs. brown/black hair color	1	0.2229	4.486316733961418	0.2000799920007999	integumentary
GWAS: Estrone/androstenedione ratio in resected early stage-receptor positive breast cancer	2	0.8193	2.4411082631514707	0.2011798820117988	endocrine
GWAS: Alopecia areata	2	0.8327	2.401825387294344	0.2016798320167983	integumentary
GWAS: Obese vs. thin	1	0.2256	4.432624113475177	0.2025797420257974	metabolic
GWAS: Lymphocyte counts	4	2.3376	1.7111567419575633	0.2076792320767923	lymphatic
GWAS: Testicular germ cell tumor	2	0.8515	2.3487962419260127	0.2110788921107889	reproductive
GWAS: Systolic blood pressure x alcohol consumption interaction (2df test)	3	1.5912	1.885369532428356	0.2125787421257874	cardiovascular
GWAS: Chronic inflammatory diseases (pleiotropy)	3	1.5888	1.8882175226586104	0.2135786421357864	immune
GWAS: Platelet count	6	4.0417	1.4845238389786477	0.2180781921807819	hematologic
GWAS: Glioma	1	0.2437	4.1034058268362745	0.2181781821817818	nervous
GWAS: IgA nephropathy	1	0.2468	4.051863857374392	0.2186781321867813	immune
GWAS: Response to antidepressants (symptom remission)	1	0.2489	4.017677782241864	0.2221777822217778	other
GWAS: High light scatter reticulocyte count	4	2.4013	1.6657643776287845	0.2233776622337766	metabolic
GWAS: Iron status biomarkers	1	0.2531	3.951007506914263	0.2237776222377762	other
GWAS: Bone mineral density (femoral neck) in inflammatory bowel disease	1	0.2537	3.941663381947182	0.2263773622637736	skeletal
GWAS: Pelvic organ prolapse (moderate/severe)	2	0.9011	2.219509488403063	0.2284771522847715	skeletal muscle
GWAS: Red blood cell traits	2	0.9012	2.2192632046160674	0.2300769923007699	hematologic
GWAS: Serum albumin level	1	0.262	3.8167938931297702	0.2310768923107689	other
GWAS: Lung adenocarcinoma	3	1.655	1.8126888217522656	0.2313768623137686	respiratory
GWAS: Prudent dietary pattern	2	0.9185	2.1774632553075666	0.2341765823417658	behavior
GWAS: ALT levels after remission induction therapy in actute lymphoblastic leukemia (ALL)	2	0.9241	2.1642679363705226	0.2357764223577642	other
GWAS: Urate levels in overweight individuals	2	0.9241	2.1642679363705226	0.2366763323667633	metabolic
GWAS: Response to n-3 LC-PUFA supplementation (change in triglyceride levels)	1	0.2747	3.6403349108117946	0.2403759624037596	other
GWAS: Cholangiocarcinoma in primary sclerosing cholangitis (time to event)	1	0.2719	3.677822728944465	0.2406759324067593	digestive
GWAS: Cerebrospinal T-tau levels	2	0.9767	2.047711682195147	0.2527747225277472	nervous
GWAS: Mean arterial pressure x alcohol consumption interaction (2df test)	2	0.9707	2.060368806016277	0.2543745625437456	cardiovascular
GWAS: Psoriatic arthritis	1	0.2978	3.3579583613163195	0.2568743125687431	integumentary
GWAS: Hyperthyroidism	1	0.2954	3.3852403520649967	0.2581741825817418	endocrine
GWAS: Body mass index (adult)	1	0.3013	3.318951211417192	0.2608739126087391	metabolic
GWAS: Thyroid cancer	1	0.3033	3.297065611605671	0.2618738126187381	endocrine
GWAS: Liver enzyme levels (alkaline phosphatase)	1	0.306	3.2679738562091503	0.2626737326267373	other
GWAS: Sex hormone-binding globulin levels	1	0.3061	3.2669062397909183	0.2632736726327367	endocrine
GWAS: Periodontal microbiota	2	0.9976	2.0048115477145148	0.2637736226377362	immune
GWAS: Macular thickness	5	3.4452	1.4512945547428306	0.2650734926507349	nervous
GWAS: Squamous cell lung carcinoma	3	1.7975	1.6689847009735743	0.2671732826717328	respiratory
GWAS: Iris color (L* coordinate)	1	0.3128	3.19693094629156	0.2695730426957304	integumentary
GWAS: Huntington's disease progression	2	1.0267	1.9479887016655304	0.2732726727327267	nervous
GWAS: Prostate-specific antigen levels	1	0.3204	3.121098626716604	0.2756724327567243	reproductive
GWAS: Response to serotonin reuptake inhibitors in major depressive disorder	1	0.3253	3.0740854595757763	0.2772722727727227	other
GWAS: Preeclampsia	1	0.3293	3.0367446097783177	0.2801719828017198	reproductive
GWAS: PR segment	1	0.329	3.03951367781155	0.2818718128187181	cardiovascular
GWAS: Response to fenofibrate (LDL cholesterol levels)	1	0.336	2.976190476190476	0.2856714328567143	other
GWAS: Logical memory (delayed recall) in mild cognitive impairment	1	0.3414	2.9291154071470418	0.2874712528747125	nervous
GWAS: Dimensional psychopathology (Cognitive)	1	0.3417	2.9265437518290898	0.287971202879712	behavior
GWAS: Essential tremor	1	0.3378	2.960331557134399	0.2892710728927107	nervous
GWAS: Cytomegalovirus antibody response	1	0.3458	2.891844997108155	0.2922707729227077	immune
GWAS: PR interval in Tripanosoma cruzi seropositivity	1	0.3504	2.853881278538813	0.2970702929707029	cardiovascular
GWAS: Response to anti-retroviral therapy (ddI/d4T) in HIV-1 (Grade 1 peripheral neuropathy)	1	0.3548	2.818489289740699	0.2984701529847015	other
GWAS: Midgestational circulating levels of PBDEs (fetal genetic effect)	1	0.3683	2.7151778441487915	0.3091690830916908	reproductive
GWAS: Waist circumference adjusted for BMI in non-smokers	2	1.1333	1.7647577869937352	0.3107689231076892	skeletal
GWAS: Inflammatory biomarkers	1	0.3795	2.635046113306983	0.3122687731226877	immune
GWAS: Vascular brain injury	1	0.3768	2.653927813163482	0.3156684331566843	cardiovascular
GWAS: Retinopathy in non-diabetics	1	0.3794	2.635740643120717	0.3158684131586841	nervous
GWAS: Aspartate aminotransferase levels	1	0.3773	2.65041081367612	0.3183681631836816	other
GWAS: Bone mineral density (total hip)	1	0.386	2.5906735751295336	0.3187681231876812	skeletal
GWAS: Eosinophil percentage of granulocytes	3	1.9831	1.5127830164893348	0.3204679532046795	immune
GWAS: D-dimer levels	1	0.3871	2.583311805734952	0.3210678932106789	other
GWAS: Glucocorticoid-induced osteonecrosis (age 10 years and older)	1	0.3965	2.522068095838588	0.324967503249675	other
GWAS: Cerebral amyloid deposition (PET imaging)	1	0.3916	2.553626149131767	0.3250674932506749	nervous
GWAS: Barrett's esophagus  or Esophageal adenocarcinoma	1	0.3941	2.537427048972342	0.3253674632536746	digestive
GWAS: Non-alcoholic fatty liver disease histology (lobular)	1	0.3974	2.5163563160543534	0.3264673532646735	digestive
GWAS: Eosinophil percentage of white cells	3	2.0168	1.4875049583498612	0.3273672632736726	immune
GWAS: Neutrophil percentage of white cells	2	1.1793	1.6959213092512506	0.3286671332866713	lymphatic
GWAS: Urinary metabolite concentrations in chronic kidney disease	1	0.3995	2.503128911138924	0.3316668333166683	metabolic
GWAS: Problematic alcohol use in trauma-exposed individuals	1	0.4048	2.4703557312252964	0.3332666733326667	behavior
GWAS: Breast cancer (estrogen-receptor negative)	1	0.4036	2.4777006937561943	0.3335666433356664	reproductive
GWAS: Feeling nervous	2	1.1912	1.6789791806581598	0.3337666233376662	behavior
GWAS: Oppositional defiant disorder dimensions in attention-deficit hyperactivity disorder	1	0.4003	2.498126405196103	0.333966603339666	behavior
GWAS: Epithelial ovarian cancer	1	0.4194	2.384358607534573	0.3392660733926607	reproductive
GWAS: High light scatter reticulocyte percentage of red cells	3	2.0773	1.4441823520916572	0.3397660233976602	metabolic
GWAS: Interferon alpha levels in systemic lupus erythematosus	1	0.4196	2.3832221163012397	0.33996600339966	immune
GWAS: Plasma amyloid beta peptide concentrations (ABx-40)	1	0.4253	2.351281448389372	0.3438656134386561	nervous
GWAS: Diastolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	1	0.4188	2.387774594078319	0.3446655334466553	cardiovascular
GWAS: Copper levels	2	1.2174	1.6428454082470838	0.3458654134586541	other
GWAS: Mitochondrial DNA levels	2	1.2304	1.6254876462938883	0.3458654134586541	other
GWAS: Airflow obstruction	2	1.2276	1.6291951775822744	0.34996500349965	respiratory
GWAS: Systolic blood pressure x smoking status (current vs non-current) interaction (1df test)	1	0.4359	2.2941041523285155	0.3515648435156484	cardiovascular
GWAS: Response to taxane treatment (docetaxel)	1	0.4336	2.306273062730628	0.3535646435356464	other
GWAS: Lung function (FEV1)	2	1.2395	1.6135538523598223	0.3537646235376462	respiratory
GWAS: Idiopathic pulmonary fibrosis	1	0.4474	2.235136343316942	0.3612638736126387	respiratory
GWAS: Metabolite levels (Dihydroxy docosatrienoic acid)	1	0.4538	2.203613926840018	0.3632636736326367	metabolic
GWAS: Response to SSRI (symptom remission)	1	0.4487	2.2286605749944286	0.3656634336566343	other
GWAS: Systemic lupus erythematosus	6	4.8918	1.2265423770391268	0.3660633936606339	immune
GWAS: Pulmonary function	2	1.2976	1.5413070283600492	0.371962803719628	respiratory
GWAS: Atopic dermatitis	1	0.4642	2.154243860404998	0.3721627837216278	integumentary
GWAS: Response to cognitive-behavioural therapy in anxiety disorder	1	0.4831	2.06996481059822	0.3810618938106189	other
GWAS: Alcohol dependence	2	1.3252	1.5092061575611229	0.3812618738126187	behavior
GWAS: Pursuit maintenance gain	4	3.1218	1.2813120635530784	0.3833616638336166	skeletal muscle
GWAS: Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction)	2	1.3372	1.4956625785222857	0.383961603839616	skeletal
GWAS: C-reactive protein levels	1	0.4938	2.025111381125962	0.3867613238676132	immune
GWAS: Non-glioblastoma glioma	1	0.4904	2.039151712887439	0.3871612838716128	nervous
GWAS: Ankylosing spondylitis	1	0.4819	2.0751193193608635	0.3882611738826117	skeletal
GWAS: Body mass index in physically inactive individuals	1	0.4966	2.013693113169553	0.3902609739026097	metabolic
GWAS: Multiple myeloma	1	0.4926	2.0300446609825418	0.3915608439156084	immune
GWAS: Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	1	0.5056	1.9778481012658229	0.3992600739926007	immune
GWAS: Neutrophil count	3	2.2718	1.3205387798221675	0.3995600439956004	lymphatic
GWAS: Waist-to-hip ratio adjusted for BMI (age >50)	2	1.3798	1.4494854326714015	0.3997600239976002	skeletal
GWAS: Reticulocyte fraction of red cells	3	2.3015	1.303497718878992	0.4023597640235976	immune
GWAS: Docetaxel-induced peripheral neuropathy in metastatic castrate-resistant prostate cancer	1	0.5127	1.9504583577140624	0.4027597240275972	other
GWAS: Chromium levels	1	0.5198	1.923816852635629	0.4031596840315968	other
GWAS: Prostate cancer	4	3.2302	1.2383134171258745	0.4035596440355964	reproductive
GWAS: Diastolic blood pressure x alcohol consumption interaction (2df test)	2	1.3919	1.4368848336805806	0.4041595840415958	cardiovascular
GWAS: Diastolic blood pressure	14	12.8136	1.0925891240556909	0.4053594640535946	cardiovascular
GWAS: Osteoarthritis (hip)	1	0.5165	1.936108422071636	0.405959404059594	skeletal
GWAS: LDL cholesterol levels	1	0.5198	1.923816852635629	0.4098590140985901	metabolic
GWAS: Blood protein levels	16	14.8011	1.0810007364317518	0.4105589441055894	other
GWAS: Modified Stumvoll Insulin Sensitivity Index (BMI interaction)	1	0.5305	1.885014137606032	0.4108589141085891	metabolic
GWAS: Microalbuminuria	1	0.5446	1.8362100624311424	0.4158584141585841	other
GWAS: Waist circumference adjusted for BMI (adjusted for smoking behaviour)	2	1.4344	1.394311210262131	0.4163583641635836	skeletal
GWAS: Iron status biomarkers (iron levels)	1	0.537	1.8621973929236495	0.4177582241775822	other
GWAS: Acne (severe)	2	1.4379	1.3909173099659229	0.4182581741825817	integumentary
GWAS: Protein quantitative trait loci	2	1.4481	1.3811200883916857	0.4224577542245775	other
GWAS: Prostate cancer (SNP x SNP interaction)	2	1.4291	1.399482191589112	0.4228577142285771	reproductive
GWAS: Metabolite levels  (X-11787)	1	0.5496	1.819505094614265	0.423957604239576	metabolic
GWAS: Breast milk fatty acid composition (infant genotype effect)	1	0.562	1.779359430604982	0.4258574142585741	reproductive
GWAS: Energy expenditure (24h)	1	0.5608	1.783166904422254	0.4283571642835716	behavior
GWAS: Coronary artery disease	8	7.1996	1.1111728429357186	0.4288571142885711	cardiovascular
GWAS: Cobalt levels	1	0.562	1.779359430604982	0.430956904309569	other
GWAS: Breast milk fatty acid composition (maternal genotype effect)	1	0.585	1.7094017094017095	0.4395560443955604	reproductive
GWAS: Obsessive-compulsive symptoms	1	0.5822	1.717622810030917	0.4404559544045595	behavior
GWAS: QT interval	4	3.4209	1.1692829372387383	0.441955804419558	cardiovascular
GWAS: Mean corpuscular volume	4	3.4022	1.175709834812768	0.4428557144285571	hematologic
GWAS: Optic cup area	1	0.5907	1.6929067208396815	0.442955704429557	nervous
GWAS: Hemoglobin levels	1	0.5775	1.7316017316017316	0.4447555244475552	hematologic
GWAS: Response to lurasidone in schizophrenia	1	0.5892	1.697216564833673	0.4465553444655534	other
GWAS: Gestational age at birth (maternal effect)	1	0.6067	1.6482610845557937	0.4468553144685531	reproductive
GWAS: Heart rate response to exercise	1	0.5949	1.6809547823163558	0.446955304469553	cardiovascular
GWAS: Colorectal cancer	3	2.4716	1.2137886389383394	0.4471552844715528	digestive
GWAS: Dental caries	2	1.5113	1.3233639912657975	0.4476552344765523	skeletal
GWAS: Electrocardiographic traits	1	0.5966	1.6761649346295675	0.4494550544945505	cardiovascular
GWAS: Mercury levels	1	0.6027	1.6592002654720424	0.4525547445255474	other
GWAS: Age-related macular degeneration	1	0.6025	1.6597510373443982	0.4546545345465453	nervous
GWAS: Red blood cell count	4	3.5362	1.1311577399468355	0.4596540345965403	hematologic
GWAS: Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)	2	1.5813	1.2647821412761653	0.462953704629537	cardiovascular
GWAS: Bone mineral density (femoral neck)	1	0.6329	1.5800284405119291	0.4656534346565343	skeletal
GWAS: Mood instability	1	0.6211	1.6100466913540492	0.465953404659534	behavior
GWAS: Selective IgA deficiency	1	0.621	1.6103059581320451	0.4661533846615338	immune
GWAS: Response to selective serotonin reuptake inhibitors in depression	1	0.6229	1.6053941242575052	0.4664533546645335	other
GWAS: Lung function (FVC)	2	1.5698	1.274047649382087	0.4675532446755324	respiratory
GWAS: Heschl's gyrus morphology	1	0.6399	1.562744178777934	0.4698530146985301	nervous
GWAS: QRS duration	2	1.5829	1.26350369574831	0.46995300469953	cardiovascular
GWAS: Iron status biomarkers (transferrin saturation)	1	0.6554	1.5257857796765335	0.4818518148185181	other
GWAS: Aortic root size	1	0.6594	1.5165301789505612	0.4850514948505149	cardiovascular
GWAS: Basal cell carcinoma	1	0.6739	1.4838996883810651	0.4863513648635136	integumentary
GWAS: Chronic obstructive pulmonary disease	1	0.667	1.4992503748125936	0.4877512248775122	respiratory
GWAS: Childhood ear infection	1	0.6756	1.4801657785671996	0.4884511548845116	immune
GWAS: PR interval	2	1.6281	1.2284257723727043	0.4885511448855114	cardiovascular
GWAS: Coronary artery calcified atherosclerotic plaque (90 or 130 HU threshold) in type 2 diabetes	2	1.6429	1.2173595471422485	0.4906509349065093	cardiovascular
GWAS: Tonsillectomy	1	0.667	1.4992503748125936	0.4910508949105089	lymphatic
GWAS: Lung cancer in never smokers	1	0.6782	1.474491300501327	0.4913508649135086	respiratory
GWAS: Brown vs. black hair color	1	0.6793	1.4721036360959812	0.4944505549445055	integumentary
GWAS: Response to zileuton treatment in asthma (FEV1 change interaction)	1	0.6838	1.4624159110851127	0.4953504649535046	other
GWAS: Pulse pressure	11	10.6048	1.037266143633072	0.4958504149585041	cardiovascular
GWAS: Fibrinogen levels	1	0.6866	1.4564520827264784	0.4974502549745025	hematologic
GWAS: Eyebrow thickness	1	0.6902	1.4488554042306576	0.5022497750224978	integumentary
GWAS: Childhood body mass index	1	0.704	1.4204545454545456	0.5034496550344966	metabolic
