label	observed	mean_expected	enrichment	p_value	system
GWAS: Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test)	7	3.7413	1.871007403843584	0.0868913108689131	skeletal
GWAS: Body mass index x sex x age interaction (4df test)	5	2.3654	2.113807389870635	0.0876912308769123	metabolic
GWAS: Osteoprotegerin levels	1	0.0931	10.741138560687432	0.0884911508849115	skeletal
GWAS: Metabolic syndrome (bivariate traits)	1	0.0925	10.81081081081081	0.0890910908909109	metabolic
GWAS: Protein C levels	1	0.0945	10.582010582010582	0.0906909309069093	other
GWAS: Pediatric bone mineral content (radius)	1	0.0955	10.471204188481677	0.0913908609139086	skeletal
GWAS: Tandem gait	1	0.0956	10.460251046025103	0.0913908609139086	skeletal muscle
GWAS: Obesity	5	2.3579	2.120530980957632	0.0925907409259074	metabolic
GWAS: Response to selective serotonin reuptake inhibitors and depression	2	0.5091	3.928501276762915	0.0945905409459054	other
GWAS: Crohn's disease	12	7.8187	1.5347819970071752	0.0964903509649035	immune
GWAS: Age-related cataracts (age at onset)	1	0.1007	9.9304865938431	0.0966903309669033	integumentary
GWAS: Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)	3	1.0935	2.7434842249657065	0.0975902409759024	skeletal
GWAS: Rapid functional decline in sporadic amyotrophic lateral sclerosis	1	0.1029	9.718172983479104	0.0975902409759024	nervous
GWAS: Psoriasis	3	1.0995	2.728512960436562	0.0990900909909009	integumentary
GWAS: Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	2	0.5484	3.646973012399709	0.1015898410158984	immune
GWAS: Lipoprotein (a) levels	3	1.1125	2.696629213483146	0.1020897910208979	metabolic
GWAS: Cardiovascular risk factors (age interaction)	1	0.1094	9.140767824497258	0.1041895810418958	cardiovascular
GWAS: Type 2 diabetes nephropathy	2	0.5438	3.677822728944465	0.1053894610538946	metabolic
GWAS: Immune reponse to smallpox (secreted IFN-alpha)	2	0.5528	3.6179450072358894	0.1072892710728927	immune
GWAS: Hip circumference	4	1.8026	2.2190169754798625	0.1090890910908909	skeletal
GWAS: Urinary metabolites (H-NMR features)	1	0.1164	8.59106529209622	0.1108889111088891	metabolic
GWAS: Household income	1	0.1203	8.31255195344971	0.1145885411458854	other
GWAS: Smooth-surface caries	3	1.1626	2.580423189403062	0.1153884611538846	skeletal
GWAS: Ovarian cancer	3	1.1811	2.54000508001016	0.1173882611738826	reproductive
GWAS: Adiponectin levels	3	1.1842	2.5333558520520185	0.1178882111788821	other
GWAS: Optic nerve measurement (rim area)	1	0.1244	8.038585209003216	0.117988201179882	nervous
GWAS: Cardiovascular disease risk factors	1	0.1253	7.980845969672786	0.1181881811818818	cardiovascular
GWAS: Folate pathway vitamin levels	1	0.125	8.0	0.1182881711828817	other
GWAS: Osteoarthritis (hip)	2	0.5911	3.383522246658772	0.1188881111888811	skeletal
GWAS: Plasma amyloid beta peptide concentrations (ABx-42)	1	0.1277	7.830853563038371	0.1203879612038796	nervous
GWAS: Body mass index in physically inactive individuals	2	0.6038	3.3123550844650547	0.1210878912108789	metabolic
GWAS: Amino acid levels	1	0.1291	7.74593338497289	0.1213878612138786	other
GWAS: High altitude adaptation	1	0.1291	7.74593338497289	0.1215878412158784	other
GWAS: Ulna and radius bone mineral density	1	0.1299	7.698229407236337	0.1216878312168783	skeletal
GWAS: Blond vs. brown hair color	1	0.1307	7.651109410864574	0.1221877812218778	integumentary
GWAS: Bone mineral density (paediatric, upper limb)	1	0.135	7.4074074074074066	0.1268873112688731	skeletal
GWAS: Palmitoleic acid (16:1n-7) levels	1	0.1355	7.380073800738007	0.1272872712728727	other
GWAS: Birdshot chorioretinopathy	1	0.1359	7.358351729212656	0.1278872112788721	immune
GWAS: Microalbuminuria	2	0.6133	3.2610467960215237	0.1278872112788721	other
GWAS: Strenuous sports or other exercises	1	0.1433	6.978367062107466	0.1337866213378662	behavior
GWAS: circulating leptin levels	1	0.1444	6.925207756232687	0.1350864913508649	metabolic
GWAS: Dietary macronutrient intake	1	0.1449	6.901311249137336	0.1363863613638636	behavior
GWAS: Nephrolithiasis	1	0.1499	6.6711140760507	0.138986101389861	urinary
GWAS: Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)	4	1.9907	2.0093434470286837	0.1404859514048595	cardiovascular
GWAS: Pursuit maintenance gain	6	3.5361	1.6967845931958938	0.1422857714228577	skeletal muscle
GWAS: Waist circumference adjusted for BMI in non-smokers	3	1.3054	2.2981461620959096	0.1428857114288571	skeletal
GWAS: B-cell malignancies (CLL, Hodgkin lymphoma or multiple myeloma) (pleiotropy)	1	0.1534	6.518904823989569	0.1428857114288571	immune
GWAS: Initial pursuit acceleration	5	2.7746	1.802061558422836	0.1446855314468553	nervous
GWAS: Cerebrospinal fluid t-tau levels in Alzheimer's disease dementia	1	0.1591	6.285355122564425	0.1468853114688531	nervous
GWAS: Psychosis and Alzheimer's disease	1	0.161	6.211180124223603	0.1485851414858514	behavior
GWAS: Diffuse large B cell lymphoma	1	0.1616	6.188118811881188	0.1492850714928507	lymphatic
GWAS: Clozapine-induced agranulocytosis/granulocytopenia in treatment-resistant schizophrenia	2	0.6793	2.9442072721919623	0.1500849915008499	other
GWAS: Yu-Zhi constitution type in type 2 diabetes	1	0.1655	6.042296072507552	0.1525847415258474	hematologic
GWAS: Heart rate response to recovery post exercise (20 sec)	2	0.7013	2.851846570654499	0.152984701529847	cardiovascular
GWAS: Bipolar disorder lithium response (categorical) or schizophrenia	1	0.1678	5.959475566150179	0.1532846715328467	behavior
GWAS: Bone mineral density (paediatric, lower limb)	1	0.1697	5.892751915144372	0.1548845115488451	skeletal
GWAS: Airway wall thickness	2	0.6982	2.864508736751647	0.1558844115588441	respiratory
GWAS: Atrial fibrillation	8	5.3079	1.5071873999133367	0.1633836616338366	cardiovascular
GWAS: Celiac disease	4	2.1214	1.8855472800980484	0.1637836216378362	digestive
GWAS: Chronic kidney disease	3	1.3858	2.16481454755376	0.1648835116488351	urinary
GWAS: Phosphorus levels	1	0.1799	5.558643690939411	0.1650834916508349	other
GWAS: Joint mobility (Beighton score)	2	0.7356	2.718868950516585	0.1665833416658334	skeletal
GWAS: Blond vs non-blond hair color	1	0.1833	5.455537370430988	0.1673832616738326	integumentary
GWAS: Age-related hearing impairment	3	1.4044	2.136143548846482	0.1674832516748325	nervous
GWAS: Body mass index in asthmatics	1	0.1854	5.393743257820928	0.1682831716828317	metabolic
GWAS: Pursuit maintenance gain in psychotic disorders	1	0.1854	5.393743257820928	0.168983101689831	skeletal muscle
GWAS: Ankylosing spondylitis	2	0.7396	2.704164413196322	0.1714828517148285	skeletal
GWAS: Brown vs. non-brown hair color	1	0.1899	5.26592943654555	0.1724827517248275	integumentary
GWAS: Light vs. dark hair color	1	0.1899	5.26592943654555	0.1724827517248275	integumentary
GWAS: Logical memory (immediate recall) in mild cognitive impairment	1	0.1908	5.241090146750524	0.1745825417458254	nervous
GWAS: Blond vs. brown/black hair color	6	3.748	1.6008537886872998	0.1762823717628237	integumentary
GWAS: Limited cutaneous systemic scleroderma	1	0.1949	5.130836326321191	0.1791820817918208	integumentary
GWAS: Waist-to-hip ratio adjusted for BMI	5	2.9689	1.684125433662299	0.1794820517948205	skeletal
GWAS: Extremely high intelligence	3	1.4682	2.043318348998774	0.1825817418258174	other
GWAS: Serum metabolite ratios in chronic kidney disease	1	0.2035	4.914004914004915	0.1831816818318168	urinary
GWAS: Adverse response to chemotherapy in breast cancer (alopecia) (FDC/DC)	2	0.7868	2.541942043721403	0.1835816418358164	other
GWAS: Myeloid white cell count	4	2.2107	1.8093816438232235	0.1842815718428157	immune
GWAS: Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction)	3	1.4778	2.0300446609825418	0.184981501849815	skeletal
GWAS: Febrile seizures (MMR vaccine-related)	1	0.2035	4.914004914004915	0.1853814618538146	nervous
GWAS: Childhood body mass index	2	0.7912	2.527805864509605	0.1856814318568143	metabolic
GWAS: Hippocampal subfield CA3 volume	1	0.2069	4.833252779120348	0.1864813518648135	nervous
GWAS: Autism spectrum disorder or schizophrenia	9	6.2948	1.4297515409544386	0.1868813118688131	behavior
GWAS: Inflammatory bowel disease	10	7.1547	1.3976826421792667	0.1872812718728127	digestive
GWAS: Lung function (FEV1)	3	1.4943	2.007628990162618	0.1873812618738126	respiratory
GWAS: Epilepsy	1	0.2094	4.775549188156638	0.1888811118888111	nervous
GWAS: Erosive tooth wear (severe vs none or mild)	2	0.7947	2.5166729583490626	0.1896810318968103	skeletal
GWAS: Response to Vitamin E supplementation	1	0.2157	4.6360686138154845	0.1927807219278072	other
GWAS: Kidney function decline traits	1	0.2158	4.633920296570899	0.1928807119288071	urinary
GWAS: Bone mineral density (paediatric, total body less head)	1	0.2183	4.580852038479157	0.1944805519448055	skeletal
GWAS: Language performance in older adults (adjusted for episodic memory)	1	0.219	4.566210045662101	0.1972802719728027	nervous
GWAS: Post bronchodilator percent predicted FEV1 in smoking	1	0.219	4.566210045662101	0.1973802619738026	other
GWAS: Metabolic syndrome	2	0.8047	2.4853982850751835	0.1981801819818018	metabolic
GWAS: Skin pigmentation	1	0.2194	4.557885141294439	0.198980101989801	integumentary
GWAS: Chronic lymphocytic leukemia	2	0.8164	2.449779519843214	0.1995800419958004	lymphatic
GWAS: Adiposity	1	0.2265	4.415011037527593	0.2020797920207979	metabolic
GWAS: Sulfasalazine-induced agranulocytosis	1	0.2232	4.480286738351254	0.2023797620237976	hematologic
GWAS: Monocyte percentage of white cells	4	2.3061	1.7345301591431423	0.2026797320267973	immune
GWAS: Chlamydia trachomatis seropositivity	1	0.2264	4.41696113074205	0.2028797120287971	immune
GWAS: Obesity (extreme)	2	0.8403	2.380102344400809	0.205979402059794	metabolic
GWAS: Smoking cessation in chronic obstructive pulmonary disease	1	0.2294	4.3591979075850045	0.205979402059794	respiratory
GWAS: Visceral adipose tissue/subcutaneous adipose tissue ratio	4	2.3462	1.7048844940755263	0.2061793820617938	metabolic
GWAS: IgE grass sensitization	1	0.231	4.329004329004329	0.2067793220677932	immune
GWAS: Brown vs. black hair color	2	0.8389	2.3840743831207534	0.2074792520747925	integumentary
GWAS: Hippocampal subfield CA1 volume	1	0.2352	4.251700680272109	0.2090790920907909	nervous
GWAS: Central corneal thickness	3	1.5648	1.9171779141104293	0.2090790920907909	nervous
GWAS: Post bronchodilator FEV1/FVC ratio in smoking	1	0.2356	4.244482173174872	0.2096790320967903	other
GWAS: Lead levels	2	0.8628	2.3180343069077423	0.2125787421257874	other
GWAS: Black vs. red hair color	1	0.2396	4.173622704507513	0.2134786521347865	integumentary
GWAS: Midgestational circulating levels of PBDEs (fetal genetic effect)	1	0.2461	4.063388866314506	0.216978302169783	reproductive
GWAS: Bone mineral density (femoral neck) in inflammatory bowel disease	1	0.2478	4.035512510088782	0.2198780121987801	skeletal
GWAS: Neuroticism	4	2.4003	1.666458359371745	0.2200779922007799	behavior
GWAS: Waist-to-hip ratio adjusted for BMI in active individuals	2	0.903	2.2148394241417497	0.2240775922407759	skeletal
GWAS: Black vs. blond hair color	1	0.256	3.90625	0.2263773622637736	integumentary
GWAS: Amyotrophic lateral sclerosis (age of onset)	2	0.9098	2.198285337436799	0.2271772822717728	nervous
GWAS: Renal function-related traits (sCR)	1	0.2615	3.8240917782026767	0.2296770322967703	urinary
GWAS: Erectile dysfunction	3	1.679	1.7867778439547348	0.2323767623237676	reproductive
GWAS: Dentate gyrus molecular layer volume	1	0.2721	3.675119441381845	0.238976102389761	nervous
GWAS: Adverse response to chemotherapy (neutropenia/leucopenia) (all topoisomerase inhibitors)	1	0.2742	3.646973012399709	0.2398760123987601	other
GWAS: Prothrombin time	1	0.2768	3.6127167630057806	0.2404759524047595	hematologic
GWAS: Subiculum volume	1	0.2789	3.5855145213338115	0.2425757424257574	nervous
GWAS: BMI in smokers	2	0.9408	2.1258503401360547	0.2428757124287571	metabolic
GWAS: Plasma omega-6 polyunsaturated fatty acid levels (gamma-linolenic acid)	2	0.9491	2.1072595090085344	0.2445755424457554	other
GWAS: Waist circumference adjusted for BMI (adjusted for smoking behaviour)	3	1.7218	1.742362643744918	0.2445755424457554	skeletal
GWAS: Response to cyclophosphamide in systemic lupus erythematosus with lupus nephritis	1	0.277	3.610108303249097	0.2446755324467553	other
GWAS: Lumbar spine bone mineral density	2	0.9548	2.0946795140343526	0.2453754624537546	skeletal
GWAS: Electrodermal activity	2	0.9494	2.106593638087213	0.2478752124787521	integumentary
GWAS: Chronic mucus hypersecretion	1	0.2867	3.487966515521451	0.2495750424957504	immune
GWAS: Obese vs. thin	1	0.2882	3.469812630117973	0.2513748625137486	metabolic
GWAS: Metabolite levels (Pyroglutamine)	2	0.9672	2.0678246484698097	0.2528747125287471	metabolic
GWAS: Hippocampal volume in normal cognition	1	0.2917	3.4281796366129584	0.2537746225377462	nervous
GWAS: Alzheimer's disease	3	1.7586	1.70590242238144	0.2585741425857414	nervous
GWAS: Cancer	1	0.3008	3.324468085106383	0.2590740925907409	other
GWAS: Systemic sclerosis	2	0.993	2.014098690835851	0.2593740625937406	other
GWAS: IgG glycosylation	1	0.2995	3.33889816360601	0.2605739426057394	immune
GWAS: Diabetic kidney disease	3	1.7603	1.7042549565414986	0.2607739226077392	metabolic
GWAS: Hirschsprung disease	1	0.2981	3.354579000335458	0.2607739226077392	digestive
GWAS: Small vessel stroke	1	0.3006	3.3266799733865606	0.260973902609739	cardiovascular
GWAS: Weight	2	0.9904	2.0193861066235868	0.2625737426257374	skeletal
GWAS: Ischemic stroke (small-vessel)	1	0.3075	3.252032520325203	0.2636736326367363	cardiovascular
GWAS: Insomnia	2	1.0	2.0	0.2648735126487351	behavior
GWAS: Response to chemotherapy in breast cancer hypertensive cases (cumulative dose) (bevacizumab)	1	0.3084	3.2425421530479897	0.2663733626637336	other
GWAS: Urate levels	2	1.0069	1.9862945674843584	0.2665733426657334	metabolic
GWAS: Homeostasis model assessment of beta-cell function (dietary factor interaction)	2	1.0046	1.990842126219391	0.2675732426757324	metabolic
GWAS: Serum metabolite concentrations in chronic kidney disease	2	1.0043	1.9914368216668328	0.2697730226977302	urinary
GWAS: Body mass index (SNP x SNP interaction)	1	0.3151	3.17359568390987	0.2707729227077292	metabolic
GWAS: Gait speed in old age	2	1.0328	1.9364833462432225	0.2723727627237276	other
GWAS: Hippocampal subfield CA4 volume	1	0.3276	3.0525030525030523	0.278972102789721	nervous
GWAS: Dentate gyrus granule cell layer volume	1	0.3276	3.0525030525030523	0.278972102789721	nervous
GWAS: PR interval	3	1.8548	1.6174250593055854	0.2830716928307169	cardiovascular
GWAS: Basal cell carcinoma	2	1.0582	1.89000189000189	0.2837716228377162	integumentary
GWAS: Obesity (early onset extreme)	2	1.0727	1.864454181038501	0.2874712528747125	metabolic
GWAS: Response to fenofibrate (adiponectin levels)	2	1.0663	1.875644752883804	0.2897710228977102	other
GWAS: Hypersomnia (HLA-DQB1*06:02 negative)	1	0.3436	2.910360884749709	0.2913708629137086	behavior
GWAS: White blood cell types	1	0.3431	2.914602156805596	0.2915708429157084	immune
GWAS: Venous thromboembolism	1	0.344	2.906976744186047	0.2936706329367063	hematologic
GWAS: Tanning	1	0.3456	2.893518518518518	0.2945705429457054	integumentary
GWAS: Primary tooth development (time to first tooth eruption)	1	0.3472	2.880184331797235	0.2945705429457054	skeletal
GWAS: Preeclampsia	1	0.3536	2.8280542986425337	0.2946705329467053	reproductive
GWAS: Primary tooth development (number of teeth)	1	0.3461	2.889338341519792	0.2950704929507049	skeletal
GWAS: Waist-to-hip ratio adjusted for BMI (age <50)	2	1.0906	1.8338529249954156	0.296970302969703	skeletal
GWAS: Sex hormone-binding globulin levels	1	0.3522	2.839295854628052	0.2973702629737026	endocrine
GWAS: Lung function (FEV1/FVC)	4	2.7739	1.4420130502181046	0.2991700829917008	respiratory
GWAS: Problematic alcohol use in trauma-exposed individuals	1	0.3528	2.834467120181406	0.2997700229977002	behavior
GWAS: Psoriatic arthritis	1	0.365	2.73972602739726	0.307969203079692	integumentary
GWAS: Angiotensin-converting enzyme inhibitor intolerance	4	2.8227	1.417082934778758	0.3084691530846915	other
GWAS: Body mass index (age <50)	2	1.1263	1.775725827932167	0.3096690330966903	metabolic
GWAS: Coffee consumption	1	0.371	2.6954177897574123	0.30996900309969	behavior
GWAS: Freckles	1	0.3652	2.7382256297918945	0.3104689531046895	integumentary
GWAS: Dental caries	3	1.9513	1.5374365807410444	0.3106689331066893	skeletal
GWAS: Polycystic ovary syndrome	2	1.1275	1.7738359201773837	0.3120687931206879	reproductive
GWAS: Asthma (sex interaction)	1	0.3753	2.664535038635758	0.3127687231276872	respiratory
GWAS: Major depressive disorder (broad)	1	0.3769	2.6532236667551072	0.3135686431356864	behavior
GWAS: Heschl's gyrus morphology	2	1.1419	1.751466853489798	0.3147685231476852	nervous
GWAS: Bone mineral density (hip)	2	1.1356	1.7611835153222968	0.3150684931506849	skeletal
GWAS: Body fat percentage	1	0.3777	2.6476039184537994	0.3150684931506849	metabolic
GWAS: Leprosy	1	0.3736	2.676659528907923	0.3152684731526847	immune
GWAS: Sum eosinophil basophil counts	4	2.8484	1.404297149276787	0.3168683131686831	hematologic
GWAS: Insulin-like growth factors	1	0.3825	2.6143790849673203	0.3182681731826817	immune
GWAS: Type 2 diabetes nephropathy including microalbuminuria	1	0.3827	2.6130128037627385	0.3208679132086791	metabolic
GWAS: Self-reported risk-taking behaviour	2	1.1535	1.7338534893801474	0.3208679132086791	behavior
GWAS: Hippocampal atrophy	2	1.1597	1.7245839441234805	0.3223677632236776	nervous
GWAS: Personality traits in bipolar disorder	1	0.387	2.5839793281653747	0.323967603239676	behavior
GWAS: P wave duration	1	0.3915	2.554278416347382	0.3242675732426757	cardiovascular
GWAS: Magnesium levels	1	0.3943	2.53613999492772	0.3251674832516748	other
GWAS: Logical memory (delayed recall) in mild cognitive impairment	1	0.3973	2.51698968034231	0.3264673532646735	nervous
GWAS: Breast size	3	2.0146	1.4891293557033654	0.3290670932906709	reproductive
GWAS: Regular attendance at a religious group	2	1.1709	1.7080877957126996	0.3294670532946705	behavior
GWAS: Hippocampal volume	2	1.1769	1.699379726399864	0.3295670432956704	nervous
GWAS: Recurrent major depressive disorder	1	0.401	2.4937655860349124	0.32996700329967	behavior
GWAS: Asparaginase hypersensitivity in acute lymphoblastic leukemia	1	0.3963	2.5233409033560434	0.32996700329967	other
GWAS: Erosive tooth wear (severe vs non-severe)	2	1.1825	1.6913319238900633	0.3303669633036696	skeletal
GWAS: Night sleep phenotypes	14	12.1289	1.154267905580885	0.3307669233076692	behavior
GWAS: Non-melanoma skin cancer	1	0.4057	2.464875523786049	0.3338666133386661	integumentary
GWAS: Pulse pressure	15	13.0991	1.1451168400882503	0.3350664933506649	cardiovascular
GWAS: Osteoarthritis	1	0.4104	2.4366471734892787	0.3382661733826617	skeletal
GWAS: Response to radiotherapy in cancer (late toxicity)	2	1.2187	1.6410929679166326	0.3393660633936606	other
GWAS: Total bilirubin levels	1	0.409	2.444987775061125	0.33996600339966	digestive
GWAS: Prudent dietary pattern	2	1.2158	1.6450074025333117	0.3400659934006599	behavior
GWAS: Chronic central serous retinopathy	1	0.4139	2.416042522348393	0.3402659734026597	nervous
GWAS: Mortality in heart failure	1	0.4125	2.4242424242424243	0.3406659334066593	cardiovascular
GWAS: Depression	4	2.9782	1.3430931435095024	0.344965503449655	behavior
GWAS: Red cell distribution width	4	2.9773	1.343499143519296	0.3456654334566543	hematologic
GWAS: Metabolite levels (HVA/5-HIAA ratio)	1	0.4264	2.345215759849906	0.3457654234576542	metabolic
GWAS: Feeling nervous	2	1.2191	1.640554507423509	0.3475652434756524	behavior
GWAS: Glaucoma (primary angle closure)	1	0.4309	2.3207240659085637	0.3502649735026497	nervous
GWAS: Sum neutrophil eosinophil counts	3	2.1213	1.414227124876255	0.3546645335466453	hematologic
GWAS: Hemostatic factors and hematological phenotypes	1	0.4378	2.2841480127912286	0.3546645335466453	hematologic
GWAS: Reticulocyte count	3	2.1127	1.4199839068490558	0.3551644835516448	immune
GWAS: Selective IgA deficiency	2	1.2409	1.611733419292449	0.3552644735526447	immune
GWAS: Food addiction	1	0.438	2.2831050228310503	0.3552644735526447	behavior
GWAS: Serum folate levels	1	0.4459	2.2426553038797934	0.3587641235876412	other
GWAS: Cytomegalovirus antibody response	1	0.445	2.247191011235955	0.3588641135886411	immune
GWAS: Renal function-related traits (eGRFcrea)	1	0.4465	2.2396416573348263	0.358964103589641	urinary
GWAS: Lean body mass	1	0.4458	2.243158366980709	0.3607639236076392	skeletal muscle
