label	observed	mean_expected	enrichment	p_value	system
HPO: Long palpebral fissure (HP:0000637)	2	0.226	8.849557522123893	0.0214978502149785	integumentary
HPO: Abnormality of cells of the lymphoid lineage (HP:0012140)	2	0.2341	8.543357539513028	0.0223977602239776	lymphatic
HPO: Central scotoma (HP:0000603)	1	0.0235	42.5531914893617	0.0230976902309769	nervous
HPO: Narrow chest (HP:0000774)	2	0.2361	8.470986869970352	0.0238976102389761	skeletal
HPO: Large for gestational age (HP:0001520)	1	0.0245	40.81632653061224	0.0243975602439756	other
HPO: Macrotia (HP:0000400)	4	1.0819	3.6971993714761062	0.0245975402459754	other
HPO: Polyuria (HP:0000103)	1	0.0251	39.8406374501992	0.0248975102489751	urinary
HPO: Autosomal recessive inheritance (HP:0000007)	15	8.3568	1.7949454336588169	0.0251974802519748	other
HPO: Highly arched eyebrow (HP:0002553)	3	0.6315	4.750593824228029	0.0255974402559744	integumentary
HPO: Short nose (HP:0003196)	3	0.6479	4.630344188918043	0.0262973702629737	skeletal
HPO: Vertebral fusion (HP:0002948)	2	0.2534	7.892659826361483	0.0265973402659734	skeletal
HPO: Intellectual disability, mild (HP:0001256)	2	0.2556	7.82472613458529	0.0265973402659734	nervous
HPO: Severe visual impairment (HP:0001141)	1	0.0284	35.2112676056338	0.0280971902809719	nervous
HPO: Cellulitis (HP:0100658)	1	0.0294	34.013605442176875	0.0293970602939706	integumentary
HPO: Macrocytic anemia (HP:0001972)	2	0.2744	7.28862973760933	0.0298970102989701	hematologic
HPO: Cellular immunodeficiency (HP:0005374)	2	0.2671	7.487832272557094	0.0311968803119688	immune
HPO: Easy fatigability (HP:0003388)	1	0.0321	31.152647975077883	0.0314968503149685	other
HPO: Proximal amyotrophy (HP:0007126)	1	0.0325	30.769230769230766	0.0320967903209679	nervous
HPO: Abnormality of the incisor (HP:0000676)	2	0.2869	6.971070059254096	0.0321967803219678	skeletal
HPO: Tubular atrophy (HP:0000092)	1	0.0329	30.395136778115504	0.0322967703229677	urinary
HPO: Hypotrichosis (HP:0001006)	1	0.033	30.3030303030303	0.0323967603239676	integumentary
HPO: Thick eyebrow (HP:0000574)	3	0.6821	4.398182084738308	0.0325967403259674	integumentary
HPO: Coarse facial features (HP:0000280)	3	0.6858	4.374453193350831	0.0334966503349665	integumentary
HPO: Skin ulcer (HP:0200042)	2	0.2823	7.084661707403472	0.0341965803419658	integumentary
HPO: Congenital onset (HP:0003577)	3	0.7373	4.068900040689001	0.0357964203579642	other
HPO: Narrow mouth (HP:0000160)	3	0.7292	4.1140976412506856	0.037996200379962	skeletal
HPO: Abnormal urine output (HP:0012590)	1	0.0392	25.51020408163265	0.0384961503849615	urinary
HPO: Macular degeneration (HP:0000608)	1	0.0397	25.188916876574307	0.0390960903909609	nervous
HPO: Congenital, generalized hypertrichosis (HP:0004540)	1	0.0408	24.509803921568626	0.0401959804019598	integumentary
HPO: Childhood onset (HP:0011463)	1	0.0408	24.509803921568626	0.0402959704029597	other
HPO: Chromsome breakage (HP:0040012)	1	0.041	24.390243902439025	0.0405959404059594	other
HPO: Scotoma (HP:0000575)	1	0.0419	23.86634844868735	0.0410958904109589	nervous
HPO: Choreoathetosis (HP:0001266)	1	0.0421	23.752969121140143	0.0411958804119588	nervous
HPO: Supernumerary bones of the axial skeleton (HP:0009144)	2	0.3184	6.281407035175879	0.0413958604139586	skeletal
HPO: Proximal placement of thumb (HP:0009623)	2	0.3188	6.273525721455458	0.0413958604139586	skeletal
HPO: Supernumerary ribs (HP:0005815)	2	0.3184	6.281407035175879	0.0413958604139586	skeletal
HPO: Delayed skeletal maturation (HP:0002750)	4	1.2457	3.211045998233925	0.041995800419958	skeletal
HPO: Deviation of the thumb (HP:0009603)	2	0.3225	6.201550387596899	0.0420957904209579	skeletal
HPO: Abnormality of renal excretion (HP:0011036)	1	0.0435	22.98850574712644	0.0427957204279572	urinary
HPO: Autosomal dominant inheritance (HP:0000006)	11	6.0615	1.8147323269817703	0.0428957104289571	other
HPO: Prominent supraorbital ridges (HP:0000336)	1	0.0465	21.50537634408602	0.0455954404559544	skeletal
HPO: Agammaglobulinemia (HP:0004432)	1	0.0459	21.78649237472767	0.0456954304569543	immune
HPO: Gingival overgrowth (HP:0000212)	2	0.3444	5.807200929152149	0.045995400459954	immune
HPO: Cardiomegaly (HP:0001640)	2	0.354	5.649717514124294	0.0472952704729527	cardiovascular
HPO: High forehead (HP:0000348)	3	0.8045	3.729024238657552	0.047995200479952	skeletal
HPO: Redundant skin (HP:0001582)	1	0.0498	20.080321285140563	0.0482951704829517	integumentary
HPO: Wide mouth (HP:0000154)	4	1.3427	2.979072019066061	0.0488951104889511	skeletal
HPO: Abnormality of chromosome stability (HP:0003220)	1	0.0536	18.65671641791045	0.0524947505249475	other
HPO: Verrucae (HP:0200043)	1	0.0533	18.76172607879925	0.0527947205279472	integumentary
HPO: Papilloma (HP:0012740)	1	0.0533	18.76172607879925	0.0527947205279472	other
HPO: Papillary thyroid carcinoma (HP:0002895)	1	0.0545	18.34862385321101	0.0533946605339466	endocrine
HPO: Nephronophthisis (HP:0000090)	1	0.0548	18.248175182481752	0.053994600539946	urinary
HPO: Aortic regurgitation (HP:0001659)	1	0.0558	17.921146953405017	0.0541945805419458	cardiovascular
HPO: Aplasia/Hypoplasia of the pubic bone (HP:0009104)	1	0.0572	17.482517482517483	0.0558944105589441	skeletal
HPO: Short hallux (HP:0010109)	1	0.057	17.543859649122805	0.055994400559944	skeletal
HPO: Ovoid vertebral bodies (HP:0003300)	1	0.0579	17.271157167530223	0.0564943505649435	skeletal
HPO: Broad hallux (HP:0010055)	1	0.0593	16.863406408094434	0.0581941805819418	skeletal
HPO: Broad toe (HP:0001837)	1	0.0593	16.863406408094434	0.0581941805819418	skeletal
HPO: Recurrent bronchitis (HP:0002837)	1	0.0605	16.528925619834713	0.0592940705929407	respiratory
HPO: Ventricular tachycardia (HP:0004756)	1	0.0612	16.339869281045754	0.0597940205979402	cardiovascular
HPO: Abnormality of the sella turcica (HP:0002679)	1	0.0629	15.89825119236884	0.0613938606139386	skeletal
HPO: Amblyopia (HP:0000646)	1	0.0683	14.641288433382138	0.0667933206679332	nervous
HPO: Emphysema (HP:0002097)	1	0.07	14.285714285714285	0.0673932606739326	respiratory
HPO: Tubulointerstitial fibrosis (HP:0005576)	1	0.071	14.084507042253522	0.0682931706829317	urinary
HPO: Amyloidosis (HP:0011034)	1	0.0701	14.265335235378032	0.0686931306869313	other
HPO: Broad metatarsal (HP:0001783)	1	0.0729	13.717421124828531	0.0704929507049295	skeletal
HPO: Large hands (HP:0001176)	1	0.0738	13.550135501355014	0.0708929107089291	skeletal
HPO: Telecanthus (HP:0000506)	2	0.4302	4.649000464900047	0.0711928807119288	skeletal
HPO: Preauricular skin tag (HP:0000384)	2	0.433	4.618937644341801	0.071992800719928	integumentary
HPO: Skin tags (HP:0010609)	2	0.4355	4.592422502870264	0.0724927507249275	integumentary
HPO: Hypoplastic ischia (HP:0003175)	1	0.0765	13.0718954248366	0.0743925607439256	skeletal
HPO: Abnormality of the ischium (HP:0003174)	1	0.0765	13.0718954248366	0.0743925607439256	skeletal
HPO: Variable expressivity (HP:0003828)	2	0.455	4.395604395604395	0.0757924207579242	other
HPO: Patent ductus arteriosus (HP:0001643)	3	0.9846	3.0469226081657523	0.076992300769923	cardiovascular
HPO: Low-set, posteriorly rotated ears (HP:0000368)	5	2.2753	2.19751241594515	0.0774922507749225	other
HPO: Posterior subcapsular cataract (HP:0007787)	1	0.0816	12.254901960784313	0.0785921407859214	nervous
HPO: Facial asymmetry (HP:0000324)	2	0.47	4.25531914893617	0.0800919908009199	other
HPO: Cerebral ischemia (HP:0002637)	2	0.4832	4.139072847682119	0.0810918908109189	nervous
HPO: Polycystic kidney dysplasia (HP:0000113)	2	0.4747	4.213187276174426	0.0843915608439156	urinary
HPO: Sparse scalp hair (HP:0002209)	1	0.0878	11.389521640091116	0.0845915408459154	integumentary
HPO: Underdeveloped nasal alae (HP:0000430)	2	0.4861	4.114379757251594	0.0860913908609139	integumentary
HPO: Aplasia/Hypoplasia involving the pelvis (HP:0009103)	1	0.0927	10.787486515641856	0.0883911608839116	skeletal
HPO: Long eyelashes (HP:0000527)	1	0.0965	10.362694300518134	0.0913908609139086	integumentary
HPO: Anal stenosis (HP:0002025)	1	0.0997	10.030090270812437	0.0945905409459054	digestive
HPO: Insidious onset (HP:0003587)	1	0.0998	10.02004008016032	0.0950904909509049	other
HPO: Termporal pattern (HP:0011008)	1	0.0998	10.02004008016032	0.0950904909509049	other
HPO: Aplasia/Hypoplasia of the hallux (HP:0008362)	1	0.0989	10.111223458038422	0.0952904709529047	skeletal
HPO: Abnormality of the pericardium (HP:0001697)	1	0.1019	9.813542688910696	0.0981901809819018	cardiovascular
HPO: Prolonged bleeding time (HP:0003010)	1	0.1053	9.49667616334283	0.1005899410058994	hematologic
HPO: Coxa valga (HP:0002673)	1	0.1115	8.968609865470851	0.1058894110588941	skeletal
HPO: Upslanted palpebral fissure (HP:0000582)	2	0.5504	3.633720930232558	0.1061893810618938	integumentary
HPO: Platyspondyly (HP:0000926)	1	0.116	8.620689655172413	0.1097890210978902	skeletal
HPO: Aortic valve stenosis (HP:0001650)	1	0.1173	8.525149190110827	0.1097890210978902	cardiovascular
HPO: Abnormality of the pubic bones (HP:0003172)	1	0.1166	8.576329331046313	0.110988901109889	skeletal
HPO: Autism (HP:0000717)	3	1.1587	2.5891084836454645	0.1120887911208879	nervous
HPO: Abnormality of the corticospinal tract (HP:0002492)	1	0.1208	8.278145695364238	0.1137886211378862	nervous
HPO: Atrophy/Degeneration involving the corticospinal tracts (HP:0007372)	1	0.1208	8.278145695364238	0.1137886211378862	nervous
HPO: Degeneration of the lateral corticospinal tracts (HP:0002314)	1	0.1208	8.278145695364238	0.1137886211378862	nervous
HPO: Impaired vibration sensation in the lower limbs (HP:0002166)	1	0.1208	8.278145695364238	0.1137886211378862	nervous
HPO: Skin rash (HP:0000988)	1	0.1239	8.071025020177563	0.1166883311668833	immune
HPO: Short neck (HP:0000470)	4	1.85	2.162162162162162	0.1174882511748825	skeletal
HPO: Osteomyelitis (HP:0002754)	1	0.1262	7.923930269413629	0.1186881311868813	skeletal
HPO: Recurrent otitis media (HP:0000403)	1	0.1284	7.788161993769471	0.11998800119988	nervous
HPO: Pulmonary artery stenosis (HP:0004415)	1	0.1278	7.82472613458529	0.120987901209879	cardiovascular
HPO: Postaxial hand polydactyly (HP:0001162)	2	0.6084	3.287310979618672	0.1230876912308769	skeletal
HPO: Infertility (HP:0000789)	1	0.1297	7.710100231303007	0.1231876812318768	reproductive
HPO: Neutropenia (HP:0001875)	1	0.132	7.575757575757575	0.1244875512448755	immune
HPO: Meningitis (HP:0001287)	1	0.1336	7.485029940119761	0.1253874612538746	nervous
HPO: Anal atresia (HP:0002023)	1	0.1369	7.304601899196494	0.1285871412858714	digestive
HPO: Tapered finger (HP:0001182)	1	0.1382	7.235890014471781	0.1297870212978702	skeletal
HPO: Unsteady gait (HP:0002317)	1	0.1389	7.199424046076314	0.1301869813018698	other
HPO: Wide nasal bridge (HP:0000431)	3	1.2362	2.426791781265168	0.1301869813018698	integumentary
HPO: Thyroid carcinoma (HP:0002890)	1	0.1402	7.132667617689016	0.131986801319868	endocrine
HPO: Craniofacial hyperostosis (HP:0004493)	1	0.1418	7.052186177715091	0.1327867213278672	skeletal
HPO: Preaxial foot polydactyly (HP:0001841)	1	0.1431	6.988120195667365	0.1350864913508649	skeletal
HPO: Abnormally folded helix (HP:0008544)	1	0.1456	6.868131868131868	0.1361863813618638	integumentary
HPO: Overfolded helix (HP:0000396)	1	0.1456	6.868131868131868	0.1361863813618638	integumentary
HPO: Lower limb muscle weakness (HP:0007340)	1	0.15	6.666666666666667	0.1390860913908609	skeletal muscle
HPO: Abnormality of the renal cortex (HP:0011035)	1	0.154	6.493506493506493	0.1424857514248575	urinary
HPO: Synophrys (HP:0000664)	2	0.6607	3.0270924776751933	0.1427857214278572	integumentary
HPO: Lymphedema (HP:0001004)	1	0.1581	6.325110689437065	0.1455854414558544	lymphatic
HPO: Everted lower lip vermilion (HP:0000232)	2	0.6734	2.97000297000297	0.1463853614638536	integumentary
HPO: Epistaxis (HP:0000421)	1	0.1594	6.273525721455458	0.1477852214778522	other
HPO: Abnormality of the renal medulla (HP:0100957)	1	0.1673	5.977286312014345	0.1541845815418458	urinary
HPO: Stroke (HP:0001297)	1	0.1642	6.090133982947624	0.1545845415458454	cardiovascular
HPO: Urinary bladder sphincter dysfunction (HP:0002839)	1	0.1713	5.837711617046118	0.1566843315668433	urinary
HPO: Neoplasm of the thyroid gland (HP:0100031)	1	0.17	5.88235294117647	0.1570842915708429	endocrine
HPO: Clonus (HP:0002169)	1	0.1702	5.875440658049354	0.1575842415758424	nervous
HPO: Urinary urgency (HP:0000012)	1	0.1728	5.787037037037036	0.1577842215778422	urinary
HPO: Optic disc pallor (HP:0000543)	1	0.1731	5.777007510109763	0.1596840315968403	nervous
HPO: Spastic gait (HP:0002064)	1	0.173	5.780346820809249	0.1603839616038396	skeletal muscle
HPO: Absent toe (HP:0010760)	1	0.1744	5.73394495412844	0.1604839516048395	skeletal
HPO: Abnormal blistering of the skin (HP:0008066)	1	0.1786	5.599104143337065	0.1646835316468353	integumentary
HPO: Single transverse palmar crease (HP:0000954)	2	0.7244	2.760905577029265	0.1657834216578342	integumentary
HPO: Astigmatism (HP:0000483)	2	0.7288	2.74423710208562	0.1662833716628337	nervous
HPO: Open mouth (HP:0000194)	1	0.182	5.494505494505495	0.1673832616738326	other
HPO: Palmoplantar keratoderma (HP:0000982)	2	0.7631	2.620888481195125	0.1737826217378262	integumentary
HPO: Congestive heart failure (HP:0001635)	2	0.7596	2.632964718272775	0.1760823917608239	cardiovascular
HPO: Osteoporosis (HP:0000939)	1	0.1956	5.112474437627812	0.1778822117788221	skeletal
HPO: Stage 5 chronic kidney disease (HP:0003774)	1	0.2008	4.9800796812749	0.1816818318168183	urinary
HPO: Hypermetropia (HP:0000540)	2	0.7846	2.5490695895997963	0.1838816118388161	nervous
HPO: Type II diabetes mellitus (HP:0005978)	2	0.7764	2.575991756826378	0.1842815718428157	metabolic
HPO: Blepharophimosis (HP:0000581)	2	0.7924	2.523977788995457	0.1915808419158084	integumentary
HPO: Morphological abnormality of the pyramidal tract (HP:0002062)	1	0.2221	4.5024763619991	0.1986801319868013	nervous
HPO: Ventricular septal defect (HP:0001629)	3	1.5298	1.9610406589096612	0.202979702029797	cardiovascular
HPO: Bulbous nose (HP:0000414)	1	0.2294	4.3591979075850045	0.2045795420457954	other
HPO: Bicuspid aortic valve (HP:0001647)	1	0.2408	4.152823920265781	0.2132786721327867	cardiovascular
HPO: Triangular face (HP:0000325)	2	0.8666	2.3078698361412417	0.2138786121387861	other
HPO: Impaired vibratory sensation (HP:0002495)	1	0.2405	4.158004158004158	0.2145785421457854	nervous
HPO: Neonatal hypotonia (HP:0001319)	1	0.246	4.065040650406504	0.2183781621837816	skeletal muscle
HPO: Tubulointerstitial abnormality (HP:0001969)	1	0.2528	3.955696202531645	0.2241775822417758	urinary
HPO: Paraplegia (HP:0010550)	1	0.2507	3.988831272437176	0.2244775522447755	nervous
HPO: Spastic paraplegia (HP:0001258)	1	0.2507	3.988831272437176	0.2244775522447755	nervous
HPO: Furrowed tongue (HP:0000221)	1	0.2557	3.910833007430583	0.2265773422657734	other
HPO: Optic atrophy (HP:0000648)	3	1.6531	1.8147722460831168	0.2274772522747725	nervous
HPO: Sepsis (HP:0100806)	1	0.2584	3.869969040247678	0.2278772122787721	immune
HPO: Subcapsular cataract (HP:0000523)	1	0.2582	3.872966692486445	0.2281771822817718	nervous
HPO: Polar cataract (HP:0010696)	1	0.2603	3.84172109104879	0.2298770122987701	nervous
HPO: Urinary incontinence (HP:0000020)	1	0.2695	3.710575139146568	0.2361763823617638	urinary
HPO: Dementia (HP:0000726)	1	0.2718	3.679175864606328	0.237976202379762	nervous
HPO: Prominent forehead (HP:0011220)	1	0.274	3.64963503649635	0.2394760523947605	skeletal
HPO: Renal duplication (HP:0000075)	1	0.278	3.597122302158273	0.2453754624537546	urinary
HPO: Insomnia (HP:0100785)	1	0.2823	3.542330853701736	0.2485751424857514	behavior
HPO: Bladder diverticulum (HP:0000015)	1	0.2831	3.532320734722713	0.2492750724927507	urinary
HPO: Overriding aorta (HP:0002623)	1	0.2852	3.506311360448808	0.2507749225077492	cardiovascular
HPO: Elfin facies (HP:0004428)	1	0.2854	3.5038542396636303	0.2508749125087491	other
HPO: Pruritus (HP:0000989)	1	0.2877	3.475842891901286	0.2517748225177482	integumentary
HPO: Gastroesophageal reflux (HP:0002020)	1	0.2922	3.4223134839151266	0.2517748225177482	digestive
HPO: Flat cornea (HP:0007720)	1	0.2879	3.473428273706148	0.2522747725227477	nervous
HPO: Hypercalcemia (HP:0003072)	1	0.2891	3.459010722933241	0.2541745825417458	other
HPO: Abnormality of the diencephalon (HP:0010662)	1	0.2981	3.354579000335458	0.2605739426057394	nervous
HPO: Hydrocephalus (HP:0000238)	2	0.9953	2.009444388626545	0.2646735326467353	nervous
HPO: Abnormality of the carotid arteries (HP:0005344)	1	0.3064	3.2637075718015667	0.2655734426557344	cardiovascular
HPO: Posterior embryotoxon (HP:0000627)	1	0.3055	3.2733224222585924	0.2656734326567343	nervous
HPO: Hydronephrosis (HP:0000126)	1	0.311	3.215434083601286	0.2656734326567343	urinary
HPO: Vesicoureteral reflux (HP:0000076)	2	1.0031	1.9938191606021327	0.2666733326667333	urinary
HPO: Abnormality of the line of Schwalbe (HP:0008048)	1	0.308	3.2467532467532467	0.2674732526747325	nervous
HPO: Polyhydramnios (HP:0001561)	1	0.311	3.215434083601286	0.2690730926907309	reproductive
HPO: Bowel diverticulosis (HP:0005222)	1	0.313	3.194888178913738	0.2705729427057294	digestive
HPO: Hyperacusis (HP:0010780)	1	0.3155	3.169572107765452	0.2730726927307269	nervous
HPO: Cranial hyperostosis (HP:0004437)	1	0.3197	3.127932436659368	0.2752724727527247	skeletal
HPO: Hallux valgus (HP:0001822)	1	0.3234	3.092145949288806	0.2791720827917208	skeletal
HPO: Mitral regurgitation (HP:0001653)	1	0.3286	3.0432136335970785	0.2796720327967203	cardiovascular
HPO: Abnormality of the gastric mucosa (HP:0004295)	1	0.3286	3.0432136335970785	0.2834716528347165	digestive
HPO: Postnatal microcephaly (HP:0005484)	1	0.3302	3.0284675953967293	0.2846715328467153	skeletal
HPO: Deviation of the hallux (HP:0010051)	1	0.3384	2.955082742316785	0.2906709329067093	skeletal
HPO: Congenital hepatic fibrosis (HP:0002612)	1	0.3504	2.853881278538813	0.2991700829917008	digestive
HPO: Left ventricular hypertrophy (HP:0001712)	1	0.3516	2.844141069397042	0.3007699230076992	cardiovascular
HPO: Hypercalciuria (HP:0002150)	1	0.3548	2.818489289740699	0.300969903009699	other
HPO: Lipoatrophy (HP:0100578)	1	0.3632	2.753303964757709	0.3038696130386961	metabolic
HPO: Sacral dimple (HP:0000960)	1	0.3625	2.7586206896551726	0.3065693430656934	integumentary
HPO: Full cheeks (HP:0000293)	1	0.3644	2.74423710208562	0.307969203079692	other
HPO: Radial deviation of finger (HP:0009466)	3	1.9445	1.5428130624839291	0.3132686731326867	skeletal
HPO: Megalocornea (HP:0000485)	1	0.3735	2.677376171352075	0.3134686531346865	nervous
HPO: Dysmetria (HP:0001310)	1	0.3805	2.628120893561104	0.3147685231476852	nervous
HPO: Inguinal hernia (HP:0000023)	1	0.3813	2.622606871230003	0.3151684831516848	digestive
HPO: Hypotelorism (HP:0000601)	1	0.387	2.5839793281653747	0.3218678132186781	other
HPO: Dehydration (HP:0001944)	1	0.3952	2.530364372469636	0.3273672632736726	other
HPO: Short distal phalanx of finger (HP:0009882)	1	0.3969	2.519526329050138	0.3282671732826717	skeletal
HPO: Postnatal growth retardation (HP:0008897)	1	0.4014	2.491280518186348	0.3292670732926707	metabolic
HPO: Muscular dystrophy (HP:0003560)	1	0.4049	2.469745616201531	0.3306669333066693	skeletal muscle
HPO: Pes cavus (HP:0001761)	1	0.4107	2.4348672997321645	0.3354664533546645	skeletal
HPO: Corneal dystrophy (HP:0001131)	1	0.4053	2.467308166790032	0.3374662533746625	nervous
HPO: Primary atrial arrhythmia (HP:0001692)	1	0.411	2.4330900243309004	0.3383661633836616	cardiovascular
HPO: Atrial fibrillation (HP:0005110)	1	0.411	2.4330900243309004	0.3383661633836616	cardiovascular
HPO: Supraventricular tachycardia (HP:0004755)	1	0.411	2.4330900243309004	0.3383661633836616	cardiovascular
HPO: Hypoplastic toenails (HP:0001800)	1	0.4087	2.446782481037436	0.3386661333866613	integumentary
HPO: Abnormality of the endocardium (HP:0004306)	1	0.4134	2.418964683115626	0.3404659534046595	cardiovascular
HPO: Increased nuchal translucency (HP:0010880)	1	0.4147	2.411381721726549	0.3421657834216578	other
HPO: Supraventricular arrhythmia (HP:0005115)	1	0.4188	2.387774594078319	0.3441655834416558	cardiovascular
HPO: Spina bifida occulta (HP:0003298)	1	0.4236	2.3607176581680838	0.3473652634736526	skeletal
HPO: Sloping forehead (HP:0000340)	1	0.4268	2.3430178069353325	0.3514648535146485	skeletal
HPO: Malar flattening (HP:0000272)	2	1.2483	1.6021789633902108	0.3564643535646435	skeletal
HPO: Arnold-Chiari malformation (HP:0002308)	1	0.4476	2.234137622877569	0.3623637636236376	skeletal
HPO: Renovascular hypertension (HP:0100817)	1	0.4475	2.23463687150838	0.3627637236276372	cardiovascular
HPO: Lymphoma (HP:0002665)	1	0.4607	2.170609941393532	0.3666633336666333	lymphatic
HPO: Cerebellar hypoplasia (HP:0001321)	1	0.4555	2.195389681668496	0.3675632436756324	nervous
HPO: Babinski sign (HP:0003487)	1	0.4563	2.1915406530791146	0.3687631236876312	nervous
HPO: Nephrocalcinosis (HP:0000121)	1	0.4598	2.174858634188778	0.3704629537046295	urinary
HPO: External ear malformation (HP:0008572)	1	0.4618	2.1654395842356	0.3711628837116288	other
HPO: Narrow face (HP:0000275)	1	0.4608	2.170138888888889	0.3725627437256274	skeletal
HPO: Frontal bossing (HP:0002007)	2	1.3161	1.5196413646379454	0.3817618238176182	skeletal
HPO: Nephrolithiasis (HP:0000787)	1	0.4899	2.0412329046744238	0.3872612738726127	urinary
HPO: Accelerated skeletal maturation (HP:0005616)	1	0.4877	2.050440844781628	0.3904609539046095	skeletal
HPO: Radioulnar synostosis (HP:0002974)	1	0.4954	2.0185708518369	0.3930606939306069	skeletal
HPO: Adducted thumb (HP:0001181)	1	0.5037	1.985308715505261	0.3964603539646035	skeletal
HPO: Cheekbone underdevelopment (HP:0010669)	1	0.5062	1.975503753457132	0.4012598740125987	skeletal
HPO: Patellar dislocation (HP:0002999)	1	0.5169	1.934610176049526	0.4045595440455954	skeletal
HPO: Hypoplasia of the corpus callosum (HP:0002079)	1	0.5221	1.915341888527102	0.4090590940905909	nervous
HPO: Microdontia (HP:0000691)	1	0.5311	1.8828845791752964	0.4110588941105889	skeletal
HPO: Dilated cardiomyopathy (HP:0001644)	1	0.5264	1.899696048632219	0.4113588641135886	cardiovascular
HPO: Developmental regression (HP:0002376)	1	0.5298	1.8875047187617968	0.4152584741525847	behavior
HPO: Precocious puberty (HP:0000826)	1	0.5391	1.854943424225561	0.4191580841915808	endocrine
HPO: Heterogeneous (HP:0001425)	1	0.5518	1.8122508155128672	0.4208579142085791	other
HPO: Photophobia (HP:0000613)	1	0.5468	1.82882223847842	0.4208579142085791	nervous
HPO: Short philtrum (HP:0000322)	1	0.5586	1.7901897601145722	0.4323567643235676	integumentary
HPO: Abdominal pain (HP:0002027)	1	0.573	1.7452006980802794	0.4375562443755624	other
HPO: Pulmonic stenosis (HP:0001642)	1	0.5867	1.7044486108743822	0.4386561343865613	cardiovascular
HPO: Progressive disorder (HP:0003676)	1	0.5797	1.7250301880282906	0.4390560943905609	other
HPO: Carious teeth (HP:0000670)	1	0.5838	1.7129153819801302	0.4412558744125587	skeletal
HPO: Genu valgum (HP:0002857)	1	0.6062	1.6496205872649292	0.4521547845215478	skeletal
HPO: Truncal obesity (HP:0001956)	1	0.5997	1.6675004168751042	0.453954604539546	metabolic
HPO: Multicystic kidney dysplasia (HP:0000003)	1	0.6108	1.6371971185330714	0.4570542945705429	urinary
