label	observed	mean_expected	enrichment	p_value	system
HPO: Developmental regression (HP:0002376)	5	1.7444	2.8663150653519835	0.0298970102989701	behavior
HPO: Respiratory distress (HP:0002098)	2	0.265	7.547169811320754	0.0300969903009699	respiratory
HPO: Dementia (HP:0000726)	5	1.7103	2.923463719815237	0.0302969703029697	nervous
HPO: Heterogeneous (HP:0001425)	6	2.3652	2.536783358701167	0.0304969503049695	other
HPO: Astigmatism (HP:0000483)	4	1.1711	3.415592178293912	0.0306969303069693	nervous
HPO: Recurrent fungal infections (HP:0002841)	2	0.2747	7.280669821623589	0.0320967903209679	immune
HPO: Oligohydramnios (HP:0001562)	4	1.202	3.327787021630616	0.034996500349965	reproductive
HPO: Prominent nasal bridge (HP:0000426)	5	1.783	2.8042624789680315	0.034996500349965	integumentary
HPO: Wide nose (HP:0000445)	3	0.6895	4.350978970268311	0.0357964203579642	skeletal
HPO: Recurrent viral infections (HP:0004429)	2	0.2947	6.78656260604004	0.0360963903609639	immune
HPO: Biconcave vertebral bodies (HP:0004586)	1	0.037	27.027027027027028	0.0366963303669633	skeletal
HPO: Hepatitis (HP:0012115)	2	0.3006	6.653359946773121	0.036996300369963	immune
HPO: Panhypogammaglobulinemia (HP:0003139)	1	0.0416	24.03846153846154	0.0407959204079592	immune
HPO: Abnormality of the shoulder girdle musculature (HP:0001435)	3	0.7641	3.926187671770711	0.0423957604239576	skeletal muscle
HPO: Respiratory insufficiency due to muscle weakness (HP:0002747)	5	1.8991	2.632826075509452	0.0423957604239576	respiratory
HPO: Difficulty climbing stairs (HP:0003551)	2	0.3287	6.08457560085184	0.0434956504349565	other
HPO: Aplasia/Hypoplasia involving the pelvis (HP:0009103)	3	0.7481	4.010159069643096	0.0437956204379562	skeletal
HPO: Loss of speech (HP:0002371)	1	0.0465	21.50537634408602	0.0457954204579542	other
HPO: Emphysema (HP:0002097)	2	0.3466	5.770340450086555	0.0466953304669533	respiratory
HPO: Pulmonary hypoplasia (HP:0002089)	4	1.3404	2.9841838257236644	0.047995200479952	respiratory
HPO: Tubulointerstitial abnormality (HP:0001969)	2	0.3428	5.834305717619603	0.0480951904809519	urinary
HPO: Hypoplasia of the fovea (HP:0007750)	1	0.052	19.23076923076923	0.0507949205079492	nervous
HPO: Aplasia/Hypoplasia of the fovea (HP:0008060)	1	0.052	19.23076923076923	0.0507949205079492	nervous
HPO: Recurrent lower respiratory tract infections (HP:0002783)	3	0.8512	3.524436090225564	0.0531946805319468	immune
HPO: Lumbar hyperlordosis (HP:0002938)	3	0.8497	3.5306578792515007	0.0533946605339466	skeletal
HPO: Ventricular arrhythmia (HP:0004308)	4	1.4023	2.852456678314198	0.0540945905409459	cardiovascular
HPO: Limb-girdle muscle atrophy (HP:0003797)	1	0.0561	17.825311942959004	0.0548945105489451	skeletal muscle
HPO: Cellular immunodeficiency (HP:0005374)	2	0.3704	5.399568034557236	0.0564943505649435	immune
HPO: Absent epiphyses (HP:0010577)	1	0.0609	16.420361247947454	0.0588941105889411	skeletal
HPO: Aplasia/Hypoplasia of the capital femoral epiphysis (HP:0005003)	1	0.0609	16.420361247947454	0.0588941105889411	skeletal
HPO: Aplasia/Hypoplasia affecting the retina (HP:0008061)	1	0.061	16.39344262295082	0.058994100589941	nervous
HPO: Aplasia/Hypoplasia of the macula (HP:0008059)	1	0.061	16.39344262295082	0.058994100589941	nervous
HPO: Sloping forehead (HP:0000340)	5	2.08	2.4038461538461537	0.0590940905909409	skeletal
HPO: Aortic valve stenosis (HP:0001650)	2	0.3883	5.150656708730363	0.0600939906009399	cardiovascular
HPO: Narrow mouth (HP:0000160)	7	3.4208	2.046304957904584	0.0605939406059394	skeletal
HPO: Round ear (HP:0100830)	1	0.0626	15.974440894568689	0.0606939306069393	other
HPO: Deformed tarsal bones (HP:0008119)	1	0.0626	15.974440894568689	0.0606939306069393	skeletal
HPO: Calcaneovalgus deformity (HP:0001848)	1	0.0626	15.974440894568689	0.0606939306069393	skeletal
HPO: Onion bulb formation (HP:0003383)	3	0.8783	3.4156893999772286	0.0607939206079392	nervous
HPO: Vertebral clefting (HP:0008428)	2	0.3943	5.07227998985544	0.0608939106089391	skeletal
HPO: Coxa valga (HP:0002673)	2	0.4111	4.864996351252736	0.0622937706229377	skeletal
HPO: Poikilocytosis (HP:0004447)	2	0.4016	4.9800796812749	0.0622937706229377	hematologic
HPO: Hypopigmented skin patches (HP:0001053)	4	1.5047	2.658337210075098	0.0637936206379362	integumentary
HPO: Bilateral microphthalmos (HP:0007633)	2	0.4077	4.905567819475104	0.0640935906409359	nervous
HPO: Recurrent urinary tract infections (HP:0000010)	5	2.119	2.3596035865974514	0.0641935806419358	immune
HPO: Waddling gait (HP:0002515)	3	0.889	3.374578177727784	0.0641935806419358	other
HPO: High pitched voice (HP:0001620)	2	0.4058	4.928536224741252	0.0642935706429357	other
HPO: Aganglionic megacolon (HP:0002251)	4	1.5011	2.6647125441343014	0.0654934506549345	digestive
HPO: Choanal atresia (HP:0000453)	4	1.5116	2.646202699126753	0.0661933806619338	respiratory
HPO: Tongue fasciculations (HP:0001308)	1	0.0683	14.641288433382138	0.0664933506649335	nervous
HPO: Multiple enchondromatosis (HP:0005701)	1	0.069	14.492753623188404	0.0666933306669333	skeletal
HPO: Stage 5 chronic kidney disease (HP:0003774)	2	0.4271	4.682744088035589	0.0677932206779322	urinary
HPO: Hirsutism (HP:0001007)	4	1.5774	2.5358184354000257	0.0735926407359264	integumentary
HPO: Tubulointerstitial nephritis (HP:0001970)	1	0.077	12.987012987012989	0.0742925707429257	urinary
HPO: Pulmonary hypertension (HP:0002092)	2	0.4591	4.356349379220213	0.0770922907709229	cardiovascular
HPO: Elevated alkaline phosphatase (HP:0003155)	2	0.4669	4.283572499464554	0.0771922807719228	other
HPO: Hypoplastic pelvis (HP:0008839)	1	0.0805	12.422360248447204	0.0776922307769223	skeletal
HPO: Abnormality of alkaline phosphatase activity (HP:0004379)	2	0.4737	4.222081486172683	0.0798920107989201	other
HPO: Abnormal enzyme/coenzyme activity (HP:0012379)	2	0.4737	4.222081486172683	0.0798920107989201	other
HPO: Renal cortical cysts (HP:0000803)	1	0.0836	11.961722488038278	0.0804919508049195	urinary
HPO: Congenital primary aphakia (HP:0007707)	1	0.0831	12.03369434416366	0.0810918908109189	nervous
HPO: Distal upper limb amyotrophy (HP:0007149)	1	0.0852	11.737089201877934	0.0811918808119188	nervous
HPO: Upper limb amyotrophy (HP:0009129)	1	0.0852	11.737089201877934	0.0811918808119188	nervous
HPO: Abnormality of the femoral head (HP:0003368)	2	0.4629	4.320587599913589	0.0812918708129187	skeletal
HPO: Cleft eyelid (HP:0000625)	2	0.4735	4.223864836325238	0.0823917608239176	integumentary
HPO: Axonal loss (HP:0003447)	1	0.0856	11.682242990654206	0.0825917408259174	nervous
HPO: Skull defect (HP:0001362)	2	0.472	4.237288135593221	0.0835916408359164	skeletal
HPO: Birth length less than 3rd percentile (HP:0003561)	1	0.0887	11.273957158962796	0.0845915408459154	skeletal
HPO: Gait imbalance (HP:0002141)	1	0.0873	11.45475372279496	0.0848915108489151	nervous
HPO: Personality changes (HP:0000751)	2	0.4766	4.19639110365086	0.0854914508549145	behavior
HPO: Chromosomal breakage induced by crosslinking agents (HP:0003221)	2	0.4914	4.07000407000407	0.0860913908609139	other
HPO: Duplicated collecting system (HP:0000081)	2	0.4914	4.07000407000407	0.0860913908609139	urinary
HPO: Abnormality of the renal collecting system (HP:0004742)	2	0.4914	4.07000407000407	0.0860913908609139	urinary
HPO: Chromsome breakage (HP:0040012)	2	0.4914	4.07000407000407	0.0860913908609139	other
HPO: Abnormality of DNA repair (HP:0003254)	2	0.4994	4.004805766920304	0.0878912108789121	other
HPO: Vaginal atresia (HP:0000148)	2	0.4903	4.079135223332654	0.0880911908809119	reproductive
HPO: Reticulocytosis (HP:0001923)	2	0.502	3.98406374501992	0.0888911108889111	hematologic
HPO: Abnormality of the vocal cords (HP:0008777)	1	0.0941	10.626992561105206	0.0901909809019098	other
HPO: Reticulocytopenia (HP:0001896)	2	0.5064	3.9494470774091632	0.0906909309069093	hematologic
HPO: Dysostosis multiplex (HP:0000943)	1	0.0992	10.080645161290322	0.093990600939906	skeletal
HPO: Upper limb muscle weakness (HP:0003484)	1	0.1005	9.950248756218905	0.095990400959904	skeletal muscle
HPO: Tracheal stenosis (HP:0002777)	2	0.515	3.883495145631068	0.0960903909609039	respiratory
HPO: Abnormality of pyrimidine metabolism (HP:0004353)	3	1.1004	2.7262813522355507	0.0984901509849015	metabolic
HPO: Female pseudohermaphroditism (HP:0010458)	4	1.7202	2.325311010347634	0.0985901409859014	reproductive
HPO: Bone marrow hypocellularity (HP:0005528)	3	1.0916	2.7482594356907293	0.0985901409859014	other
HPO: Joint stiffness (HP:0001387)	1	0.1031	9.699321047526674	0.0986901309869013	skeletal
HPO: Impaired proprioception (HP:0010831)	1	0.1038	9.633911368015411	0.0996900309969003	nervous
HPO: Agammaglobulinemia (HP:0004432)	1	0.106	9.433962264150944	0.1001899810018998	immune
HPO: Abnormal auditory evoked potentials (HP:0006958)	1	0.1049	9.532888465204955	0.1003899610038996	nervous
HPO: Genital tract atresia (HP:0001827)	2	0.537	3.724394785847299	0.1025897410258974	reproductive
HPO: Cerebral palsy (HP:0100021)	1	0.1073	9.319664492078283	0.1025897410258974	nervous
HPO: Horseshoe kidney (HP:0000085)	3	1.1097	2.7034333603676672	0.1034896510348965	urinary
HPO: Abnormality of femoral epiphyses (HP:0006499)	2	0.5402	3.702332469455757	0.1035896410358964	skeletal
HPO: Abnormality involving the epiphyses of the lower limbs (HP:0006500)	2	0.5402	3.702332469455757	0.1035896410358964	skeletal
HPO: Hypomagnesemia (HP:0002917)	1	0.1083	9.233610341643583	0.1037896210378962	other
HPO: Ureteral duplication (HP:0000073)	2	0.5521	3.622532149972831	0.1038896110388961	urinary
HPO: External ear malformation (HP:0008572)	4	1.7908	2.233638597274961	0.1042895710428957	other
HPO: Protrusio acetabuli (HP:0003179)	1	0.1122	8.912655971479502	0.1048895110488951	skeletal
HPO: Aplasia/Hypoplasia of the breasts (HP:0010311)	2	0.5609	3.5656979853806385	0.1064893510648935	reproductive
HPO: Recurrent cutaneous fungal infections (HP:0011370)	1	0.1121	8.920606601248885	0.1065893410658934	immune
HPO: Chronic mucocutaneous candidiasis (HP:0002728)	1	0.1121	8.920606601248885	0.1065893410658934	immune
HPO: Aplasia/Hypoplasia involving the femoral head and neck (HP:0009108)	2	0.5498	3.637686431429611	0.1067893210678932	skeletal
HPO: Abnormality of magnesium homeostasis (HP:0004921)	1	0.1121	8.920606601248885	0.1070892910708929	other
HPO: Pes cavus (HP:0001761)	5	2.4998	2.000160012801024	0.1078892110788921	skeletal
HPO: Wrist flexion contracture (HP:0001239)	1	0.1155	8.658008658008658	0.1081891810818918	skeletal
HPO: Scapular winging (HP:0003691)	2	0.555	3.603603603603603	0.1115888411158884	skeletal
HPO: Increased CSF protein (HP:0002922)	1	0.1196	8.361204013377927	0.1131886811318868	other
HPO: Pancytopenia (HP:0001876)	3	1.177	2.548853016142736	0.1142885711428857	hematologic
HPO: Abnormality of T cells (HP:0002843)	2	0.5892	3.394433129667346	0.1172882711728827	immune
HPO: Aortic regurgitation (HP:0001659)	1	0.1258	7.94912559618442	0.1178882111788821	cardiovascular
HPO: Meckel diverticulum (HP:0002245)	2	0.5961	3.355141754739138	0.1188881111888811	digestive
HPO: J-shaped sella turcica (HP:0002680)	1	0.125	8.0	0.118988101189881	skeletal
HPO: Anonychia (HP:0001798)	3	1.1875	2.526315789473684	0.1192880711928807	integumentary
HPO: Vertebral compression fractures (HP:0002953)	1	0.1275	7.84313725490196	0.1192880711928807	skeletal
HPO: Clumsiness (HP:0002312)	1	0.1267	7.892659826361483	0.1192880711928807	behavior
HPO: Atresia of the external auditory canal (HP:0000413)	3	1.2131	2.4730030500370948	0.1201879812018798	nervous
HPO: Abnormality of the preputium (HP:0100587)	2	0.5974	3.3478406427854037	0.120987901209879	reproductive
HPO: Recurrent pneumonia (HP:0006532)	2	0.592	3.3783783783783785	0.1210878912108789	immune
HPO: Distal sensory impairment (HP:0002936)	3	1.2087	2.4820054604120125	0.1217878212178782	nervous
HPO: Abnormal delayed hypersensitivity skin test (HP:0002963)	1	0.1299	7.698229407236337	0.121987801219878	integumentary
HPO: Rough bone trabeculation (HP:0100670)	1	0.1317	7.59301442672741	0.122987701229877	skeletal
HPO: Polygenic inheritance (HP:0010982)	1	0.1327	7.535795026375282	0.1238876112388761	other
HPO: Distal lower limb amyotrophy (HP:0008944)	1	0.1327	7.535795026375282	0.1240875912408759	skeletal muscle
HPO: Abnormality of chromosome stability (HP:0003220)	2	0.6098	3.279763857002296	0.124987501249875	other
HPO: Abnormality of the fovea (HP:0000493)	1	0.1352	7.396449704142013	0.1265873412658734	nervous
HPO: Wormian bones (HP:0002645)	2	0.6162	3.245699448231094	0.1268873112688731	skeletal
HPO: Nephrogenic diabetes insipidus (HP:0009806)	1	0.1339	7.468259895444362	0.1271872812718728	urinary
HPO: Viral hepatitis (HP:0006562)	1	0.1392	7.183908045977012	0.1305869413058694	immune
HPO: Neutropenia (HP:0001875)	3	1.2575	2.3856858846918487	0.1322867713228677	immune
HPO: Microtia (HP:0008551)	2	0.622	3.215434083601286	0.1327867213278672	nervous
HPO: Ulnar deviation of the wrist (HP:0003049)	1	0.1435	6.968641114982579	0.1333866613338666	skeletal
HPO: Dilatation of the ascending aorta (HP:0005111)	2	0.6283	3.183192742320548	0.133986601339866	cardiovascular
HPO: Generalized muscle weakness (HP:0003324)	2	0.6365	3.142183817753339	0.1360863913608639	skeletal muscle
HPO: Decreased testicular size (HP:0008734)	2	0.6435	3.1080031080031083	0.1362863713628637	reproductive
HPO: Abnormality of the renal cortex (HP:0011035)	1	0.1482	6.747638326585695	0.1368863113688631	urinary
HPO: Progressive muscle weakness (HP:0003323)	1	0.1465	6.825938566552901	0.1373862613738626	skeletal muscle
HPO: Short thumb (HP:0009778)	2	0.6541	3.0576364470264483	0.1381861813818618	skeletal
HPO: Multifactorial inheritance (HP:0001426)	1	0.1498	6.675567423230975	0.1382861713828617	other
HPO: Tetraparesis (HP:0002273)	1	0.1497	6.680026720106881	0.1390860913908609	nervous
HPO: Splenomegaly (HP:0001744)	7	4.2683	1.639997188576248	0.1406859314068593	lymphatic
HPO: Protuberant abdomen (HP:0001538)	1	0.1517	6.591957811470007	0.1414858514148585	metabolic
HPO: Abnormality of the lacrimal duct (HP:0011481)	2	0.654	3.058103975535168	0.1415858414158584	other
HPO: Abnormality of the nasolacrimal system (HP:0000614)	2	0.654	3.058103975535168	0.1415858414158584	other
HPO: Ectopic kidney (HP:0000086)	3	1.3051	2.2986744310780782	0.1420857914208579	urinary
HPO: Ectopia lentis (HP:0001083)	2	0.6636	3.0138637733574445	0.1435856414358564	nervous
HPO: Muscle fibrillation (HP:0010546)	1	0.1552	6.443298969072165	0.1436856314368563	skeletal muscle
HPO: Back pain (HP:0003418)	1	0.1556	6.426735218508998	0.1442855714428557	skeletal
HPO: Abnormality of the carotid arteries (HP:0005344)	2	0.6683	2.992667963489451	0.1450854914508549	cardiovascular
HPO: Overgrowth (HP:0001548)	1	0.1594	6.273525721455458	0.1466853314668533	other
HPO: Premature ovarian failure (HP:0008209)	1	0.1584	6.313131313131312	0.1473852614738526	reproductive
HPO: Short foot (HP:0001773)	2	0.6888	2.9036004645760745	0.1477852214778522	skeletal
HPO: Oligodontia (HP:0000677)	2	0.6859	2.91587694999271	0.1486851314868513	skeletal
HPO: Abnormal pupillary function (HP:0007686)	1	0.1638	6.105006105006105	0.1507849215078492	nervous
HPO: Abnormality of T cell physiology (HP:0011840)	1	0.1633	6.12369871402327	0.1514848515148485	immune
HPO: Mucopolysacchariduria (HP:0008155)	1	0.1662	6.01684717208183	0.1524847515248475	metabolic
HPO: Urinary glycosaminoglycan excretion (HP:0003541)	1	0.1662	6.01684717208183	0.1524847515248475	metabolic
HPO: Intracellular accumulation of autofluorescent lipopigment storage material (HP:0003204)	1	0.1678	5.959475566150179	0.1537846215378462	other
HPO: Colitis (HP:0002583)	1	0.1668	5.995203836930456	0.1542845715428457	digestive
HPO: Pes planus (HP:0001763)	4	2.0923	1.9117717344549063	0.15998400159984	skeletal
HPO: Abnormality of the pubic bones (HP:0003172)	2	0.7245	2.7605244996549345	0.1616838316168383	skeletal
HPO: Abnormality of glycosaminoglycan metabolism (HP:0004371)	1	0.1781	5.614823133071308	0.1625837416258374	metabolic
HPO: Abnormality of polysaccharide metabolism (HP:0011012)	1	0.1781	5.614823133071308	0.1625837416258374	metabolic
HPO: Abnormality of mucopolysaccharide metabolism (HP:0011020)	1	0.1781	5.614823133071308	0.1625837416258374	metabolic
HPO: Increased connective tissue (HP:0009025)	1	0.179	5.58659217877095	0.1630836916308369	other
HPO: Increased neuronal autofluorescent lipopigment (HP:0002074)	1	0.1806	5.537098560354374	0.1645835416458354	nervous
HPO: Interstitial pulmonary disease (HP:0006530)	1	0.1787	5.595970900951315	0.1650834916508349	respiratory
HPO: Increased serum ferritin (HP:0003281)	1	0.1803	5.546311702717693	0.1665833416658334	other
HPO: Abnormality of proline metabolism (HP:0010907)	1	0.1843	5.425935973955507	0.1694830516948305	metabolic
HPO: Hydroxyprolinuria (HP:0003080)	1	0.1843	5.425935973955507	0.1694830516948305	other
HPO: Aplasia/Hypoplasia of the pubic bone (HP:0009104)	1	0.1911	5.232862375719519	0.1743825617438256	skeletal
HPO: Enlarged epiphyses (HP:0010580)	1	0.1961	5.099439061703213	0.1763823617638236	skeletal
HPO: Increased cerebral lipofuscin (HP:0011813)	1	0.1996	5.01002004008016	0.1807819218078192	other
HPO: Abnormality of nucleobase metabolism (HP:0010932)	3	1.4683	2.043179186814684	0.1807819218078192	metabolic
HPO: Mitral regurgitation (HP:0001653)	2	0.7749	2.5809781907342884	0.1813818618138186	cardiovascular
HPO: Facial asymmetry (HP:0000324)	3	1.4546	2.062422659150282	0.1818818118188181	other
HPO: Leukopenia (HP:0001882)	2	0.7774	2.572678157962439	0.1824817518248175	immune
HPO: Narrow face (HP:0000275)	1	0.2027	4.93339911198816	0.1833816618338166	skeletal
HPO: Focal segmental glomerulosclerosis (HP:0000097)	1	0.205	4.878048780487805	0.1858814118588141	urinary
HPO: Dysphagia (HP:0002015)	4	2.209	1.810774105930285	0.1862813718628137	digestive
HPO: Nephrotic syndrome (HP:0000100)	2	0.8004	2.498750624687656	0.1895810418958104	urinary
HPO: Difficulty walking (HP:0002355)	2	0.7906	2.529724260055654	0.1907809219078092	other
HPO: Peripheral demyelination (HP:0011096)	2	0.7999	2.5003125390673837	0.1917808219178082	nervous
HPO: Acanthocytosis (HP:0001927)	1	0.2116	4.725897920604915	0.1918808119188081	hematologic
HPO: Abnormal cortical bone morphology (HP:0003103)	2	0.7973	2.5084660729963626	0.191980801919808	skeletal
HPO: Abnormality of transition element cation homeostasis (HP:0011030)	1	0.2107	4.746084480303749	0.1921807819218078	other
HPO: Abnormality of iron homeostasis (HP:0011031)	1	0.2107	4.746084480303749	0.1921807819218078	other
HPO: Truncus arteriosus (HP:0001660)	1	0.2147	4.657661853749418	0.1923807619238076	cardiovascular
HPO: Renal agenesis (HP:0000104)	2	0.8057	2.482313516197096	0.1934806519348065	urinary
HPO: Camptodactyly of finger (HP:0100490)	6	3.8831	1.5451572197471093	0.1951804819518048	skeletal
HPO: Slender long bone (HP:0003100)	1	0.2158	4.633920296570899	0.1961803819618038	skeletal
HPO: Hypoplastic ischia (HP:0003175)	1	0.2189	4.568296025582457	0.1966803319668033	skeletal
HPO: Paraparesis (HP:0002385)	1	0.2151	4.649000464900047	0.1967803219678032	nervous
HPO: Obstructive sleep apnea (HP:0002870)	1	0.221	4.524886877828054	0.1976802319768023	behavior
HPO: Progressive visual loss (HP:0000529)	2	0.8356	2.3934897079942554	0.2000799920007999	nervous
HPO: Elevated erythrocyte sedimentation rate (HP:0003565)	1	0.2221	4.5024763619991	0.2010798920107989	hematologic
HPO: Aplasia/Hypoplasia of the uvula (HP:0010293)	2	0.8325	2.4024024024024024	0.2012798720127987	skeletal
HPO: Hammertoe (HP:0001765)	2	0.829	2.4125452352231607	0.2018798120187981	skeletal
HPO: Small hand (HP:0200055)	2	0.8371	2.3892008123282764	0.2026797320267973	skeletal
HPO: Facial cleft (HP:0002006)	2	0.8234	2.428953121204761	0.2033796620337966	other
HPO: Small for gestational age (HP:0001518)	3	1.5497	1.9358585532683743	0.204979502049795	other
HPO: Prominent nose (HP:0000448)	1	0.2311	4.327131112072696	0.2054794520547945	skeletal
HPO: IgA deficiency (HP:0002720)	1	0.2302	4.344048653344918	0.2058794120587941	immune
HPO: Aplasia/hypoplasia of the femur (HP:0005613)	2	0.8436	2.370791844476055	0.2058794120587941	skeletal
HPO: Cheekbone underdevelopment (HP:0010669)	3	1.5521	1.9328651504413372	0.2066793320667933	skeletal
HPO: Encephalitis (HP:0002383)	1	0.2306	4.336513443191674	0.2068793120687931	nervous
HPO: Chronic diarrhea (HP:0002028)	1	0.2345	4.264392324093817	0.2087791220877912	digestive
HPO: Frequent falls (HP:0002359)	1	0.2374	4.212299915754001	0.208979102089791	other
HPO: Vascular tortuosity (HP:0004948)	1	0.2343	4.2680324370465215	0.2090790920907909	cardiovascular
HPO: Confusion (HP:0001289)	1	0.233	4.291845493562231	0.2092790720927907	nervous
HPO: Nemaline bodies (HP:0003798)	1	0.2447	4.086636697997548	0.2127787221277872	skeletal muscle
HPO: Clubbing of toes (HP:0100760)	2	0.8667	2.307603553709473	0.212978702129787	integumentary
HPO: Myopathic facies (HP:0002058)	1	0.245	4.081632653061225	0.2136786321367863	skeletal muscle
HPO: Atelectasis (HP:0100750)	1	0.2424	4.125412541254125	0.2155784421557844	respiratory
HPO: Myotonia (HP:0002486)	1	0.242	4.132231404958678	0.2157784221577842	skeletal muscle
HPO: Gastrointestinal inflammation (HP:0004386)	1	0.2432	4.1118421052631575	0.2161783821617838	digestive
HPO: Inflammation of the large intestine (HP:0002037)	1	0.2432	4.1118421052631575	0.2161783821617838	digestive
HPO: Anorexia (HP:0002039)	1	0.2441	4.096681687832855	0.2180781921807819	behavior
HPO: Disproportionate tall stature (HP:0001519)	1	0.2452	4.078303425774878	0.2183781621837816	skeletal
HPO: Duodenal stenosis (HP:0100867)	2	0.8798	2.273243919072516	0.218978102189781	digestive
HPO: Small intestinal stenosis (HP:0012848)	2	0.8798	2.273243919072516	0.218978102189781	digestive
HPO: Cerebral aneurysm (HP:0004944)	1	0.2458	4.068348250610252	0.2195780421957804	nervous
HPO: Abnormal cartilage morphology (HP:0002763)	1	0.2472	4.045307443365696	0.2203779622037796	other
HPO: Aneurysm (HP:0002617)	3	1.6289	1.841733685309104	0.220977902209779	nervous
HPO: Abnormal large intestine physiology (HP:0012700)	1	0.2495	4.008016032064128	0.2212778722127787	digestive
HPO: Bowel incontinence (HP:0002607)	1	0.2495	4.008016032064128	0.2212778722127787	digestive
HPO: Inappropriate behavior (HP:0000719)	1	0.2471	4.046944556859572	0.2218778122187781	behavior
HPO: Disinhibition (HP:0000734)	1	0.2471	4.046944556859572	0.2218778122187781	behavior
HPO: Ulnar deviation of finger (HP:0009465)	2	0.8855	2.258610954263128	0.2233776622337766	skeletal
HPO: Glomerulosclerosis (HP:0000096)	1	0.2512	3.980891719745223	0.2242775722427757	urinary
HPO: Poor coordination (HP:0002370)	1	0.2507	3.988831272437176	0.2250774922507749	nervous
HPO: Abnormality of the duodenum (HP:0002246)	2	0.8952	2.234137622877569	0.225977402259774	digestive
HPO: Abnormality of the calcaneus (HP:0008364)	1	0.2567	3.895597974289053	0.226977302269773	skeletal
HPO: Lower limb amyotrophy (HP:0007210)	1	0.2603	3.84172109104879	0.2270772922707729	nervous
HPO: Absent thumb (HP:0009777)	2	0.9038	2.212878955521133	0.2285771422857714	skeletal
HPO: Foot dorsiflexor weakness (HP:0009027)	2	0.9168	2.181500872600349	0.2311768823117688	skeletal muscle
HPO: Abnormality of the foot musculature (HP:0001436)	2	0.9168	2.181500872600349	0.2311768823117688	skeletal muscle
HPO: Abnormality of the ischium (HP:0003174)	1	0.2648	3.776435045317221	0.2317768223177682	skeletal
HPO: Recurrent skin infections (HP:0001581)	1	0.2655	3.766478342749529	0.2333766623337666	immune
HPO: Tubulointerstitial fibrosis (HP:0005576)	1	0.2658	3.762227238525208	0.2342765723427657	urinary
HPO: Posterior embryotoxon (HP:0000627)	1	0.2682	3.728560775540642	0.235976402359764	nervous
HPO: Ulnar claw (HP:0001178)	1	0.2707	3.694126339120798	0.236976302369763	nervous
HPO: Attention deficit hyperactivity disorder (HP:0007018)	3	1.69	1.7751479289940828	0.236976302369763	behavior
HPO: Abnormal spermatogenesis (HP:0008669)	1	0.2727	3.6670333700036672	0.2370762923707629	reproductive
HPO: Specific learning disability (HP:0001328)	1	0.2698	3.706449221645664	0.2371762823717628	other
HPO: Aplasia/Hypoplasia of the thymus (HP:0010515)	1	0.2716	3.681885125184094	0.2372762723727627	lymphatic
HPO: Muscle fiber cytoplasmatic inclusion bodies (HP:0100303)	1	0.2752	3.633720930232558	0.2372762723727627	skeletal muscle
HPO: Medial flaring of the eyebrow (HP:0010747)	1	0.2715	3.6832412523020257	0.2396760323967603	integumentary
HPO: Hip contracture (HP:0003273)	1	0.2753	3.632401017072285	0.2397760223977602	skeletal muscle
HPO: Drooling (HP:0002307)	1	0.2719	3.677822728944465	0.2405759424057594	other
