label	observed	mean_expected	enrichment	p_value	system
HPO: Oligodontia (HP:0000677)	7	1.9215	3.6429872495446265	0.002999700029997	skeletal
HPO: Rimmed vacuoles (HP:0003805)	5	0.9376	5.332764505119454	0.0031996800319968	skeletal muscle
HPO: Hypomagnesemia (HP:0002917)	5	0.9975	5.012531328320802	0.0031996800319968	other
HPO: Bilateral sensorineural hearing impairment (HP:0008619)	5	0.919	5.44069640914037	0.0032996700329967	nervous
HPO: Ependymoma (HP:0002888)	4	0.59	6.779661016949153	0.0036996300369963	nervous
HPO: Milia (HP:0001056)	6	1.5482	3.875468285751195	0.0037996200379962	integumentary
HPO: Multifactorial inheritance (HP:0001426)	7	1.9563	3.578183305219036	0.003999600039996	other
HPO: Lumbar hyperlordosis (HP:0002938)	14	6.1748	2.2672799118999807	0.0040995900409959	skeletal
HPO: Abnormality of the lower motor neuron (HP:0002366)	4	0.631	6.339144215530904	0.0041995800419958	nervous
HPO: Malignant hyperthermia (HP:0002047)	6	1.5518	3.866477638870988	0.0047995200479952	immune
HPO: Atelectasis (HP:0100750)	5	1.1102	4.503693028283192	0.0048995100489951	respiratory
HPO: Abnormality of magnesium homeostasis (HP:0004921)	5	1.1259	4.440891731059597	0.004999500049995	other
HPO: Neonatal hypotonia (HP:0001319)	20	10.3649	1.9295892869202789	0.0053994600539946	skeletal muscle
HPO: Abnormality of iron homeostasis (HP:0011031)	4	0.7019	5.698817495369711	0.0060993900609939	other
HPO: Abnormal blistering of the skin (HP:0008066)	13	5.8243	2.2320278831790943	0.0061993800619938	integumentary
HPO: Cafe-au-lait spot (HP:0000957)	14	6.3506	2.204516108714137	0.006999300069993	integumentary
HPO: Proteinuria (HP:0000093)	20	10.9966	1.8187439754105812	0.0071992800719928	other
HPO: Abdominal pain (HP:0002027)	18	9.2028	1.9559264571652104	0.0071992800719928	other
HPO: High pitched voice (HP:0001620)	7	2.2	3.1818181818181817	0.0074992500749925	other
HPO: Generalized aminoaciduria (HP:0002909)	3	0.397	7.556675062972292	0.0078992100789921	urinary
HPO: Generalized muscle weakness (HP:0003324)	7	2.2634	3.0926924096492003	0.0078992100789921	skeletal muscle
HPO: Renal cell carcinoma (HP:0005584)	13	5.9061	2.201114102368737	0.0078992100789921	urinary
HPO: Metabolic acidosis (HP:0001942)	13	5.9408	2.18825747374091	0.007999200079992	metabolic
HPO: Supranuclear gaze palsy (HP:0000605)	4	0.7623	5.247277974550702	0.0081991800819918	nervous
HPO: Abnormality of sodium homeostasis (HP:0010931)	7	2.2841	3.064664419246093	0.0084991500849915	other
HPO: Menorrhagia (HP:0000132)	5	1.2691	3.9397998581672056	0.0086991300869913	reproductive
HPO: Cutaneous photosensitivity (HP:0000992)	8	2.8876	2.770466823659787	0.0093990600939906	integumentary
HPO: Hypopigmented skin patches (HP:0001053)	13	6.1786	2.104036513125951	0.0096990300969903	integumentary
HPO: Nail dystrophy (HP:0008404)	8	2.9835	2.6814144461203284	0.0096990300969903	integumentary
HPO: Abnormality of chromosome stability (HP:0003220)	7	2.2542	3.105314523999645	0.0098990100989901	other
HPO: Prolonged neonatal jaundice (HP:0006579)	4	0.835	4.790419161676647	0.0098990100989901	digestive
HPO: Microcytic anemia (HP:0001935)	4	0.8514	4.6981442330279535	0.0104989501049895	hematologic
HPO: Glycosuria (HP:0003076)	5	1.3191	3.790463194602381	0.0105989401059894	urinary
HPO: Abnormality of urine glucose concentration (HP:0011016)	5	1.3191	3.790463194602381	0.0105989401059894	urinary
HPO: Polycystic kidney dysplasia (HP:0000113)	17	8.8519	1.9204916458613404	0.0107989201079892	urinary
HPO: Hypophosphatemia (HP:0002148)	6	1.8058	3.3226270904862107	0.0112988701129887	other
HPO: Seborrheic dermatitis (HP:0001051)	4	0.8638	4.63070155128502	0.011998800119988	integumentary
HPO: Granulocytopenia (HP:0001913)	6	1.8541	3.2360714093090985	0.012998700129987	immune
HPO: Neuroepithelial neoplasm (HP:0030063)	10	4.3248	2.3122456529781727	0.0131986801319868	nervous
HPO: Nervous tissue neoplasm (HP:0030060)	10	4.3248	2.3122456529781727	0.0131986801319868	nervous
HPO: Neuroectodermal neoplasm (HP:0030061)	10	4.3248	2.3122456529781727	0.0131986801319868	nervous
HPO: Athetosis (HP:0002305)	5	1.3908	3.5950532067874605	0.0132986701329867	nervous
HPO: Pruritus (HP:0000989)	13	6.3943	2.0330606946812004	0.013998600139986	integumentary
HPO: Ascites (HP:0001541)	12	5.647	2.1250221356472463	0.0140985901409859	digestive
HPO: Increased mean platelet volume (HP:0011877)	5	1.4282	3.5009102366615323	0.0144985501449855	hematologic
HPO: Abnormal platelet volume (HP:0011876)	5	1.4282	3.5009102366615323	0.0144985501449855	hematologic
HPO: Blepharitis (HP:0000498)	5	1.4133	3.537819288190759	0.0146985301469853	nervous
HPO: Hepatosplenomegaly (HP:0001433)	5	1.4216	3.517163759144626	0.0150984901509849	digestive
HPO: Palmoplantar keratoderma (HP:0000982)	19	10.8608	1.7494107248084856	0.0151984801519848	integumentary
HPO: Apathy (HP:0000741)	5	1.4352	3.483835005574136	0.0157984201579842	behavior
HPO: Hereditary nonpolyposis colorectal carcinoma (HP:0006716)	11	5.0717	2.1688980026421123	0.015998400159984	digestive
HPO: Sacral dimple (HP:0000960)	13	6.4939	2.001878686151619	0.0168983101689831	integumentary
HPO: Diminished motivation (HP:0000745)	5	1.4696	3.402286336418073	0.0170982901709829	behavior
HPO: Lymphoma (HP:0002665)	12	5.9263	2.024872179943641	0.0188981101889811	lymphatic
HPO: Uterine neoplasm (HP:0010784)	13	6.602	1.9691002726446527	0.018998100189981	reproductive
HPO: Hypercalciuria (HP:0002150)	7	2.7723	2.5249792590989437	0.0204979502049795	other
HPO: Proximal placement of thumb (HP:0009623)	5	1.5335	3.2605151613955003	0.0206979302069793	skeletal
HPO: Macular degeneration (HP:0000608)	7	2.7393	2.555397364290147	0.0207979202079792	nervous
HPO: Small intestinal stenosis (HP:0012848)	9	3.967	2.268716914544996	0.0210978902109789	digestive
HPO: Duodenal stenosis (HP:0100867)	9	3.967	2.268716914544996	0.0210978902109789	digestive
HPO: Patent ductus arteriosus (HP:0001643)	24	15.3191	1.5666716713122832	0.0211978802119788	cardiovascular
HPO: Juvenile onset (HP:0003621)	14	7.5369	1.857527630723507	0.0218978102189781	other
HPO: Hypoplasia of the capital femoral epiphysis (HP:0003090)	3	0.5796	5.175983436853002	0.0223977602239776	skeletal
HPO: Glioma (HP:0009733)	5	1.5843	3.155967935365777	0.0224977502249775	nervous
HPO: Trismus (HP:0000211)	3	0.5769	5.200208008320333	0.0226977302269773	skeletal muscle
HPO: Hypermetropia (HP:0000540)	22	13.7669	1.5980358686414515	0.0230976902309769	nervous
HPO: Abdominal situs inversus (HP:0003363)	3	0.6032	4.973474801061008	0.0231976802319768	other
HPO: Abnormality of abdominal situs (HP:0011620)	3	0.6032	4.973474801061008	0.0231976802319768	cardiovascular
HPO: Megalocornea (HP:0000485)	7	2.7942	2.50518932073581	0.0236976302369763	nervous
HPO: Pulmonary infiltrates (HP:0002113)	6	2.1443	2.798115935270252	0.0236976302369763	respiratory
HPO: Polyhydramnios (HP:0001561)	18	10.5721	1.7025945649397942	0.023997600239976	reproductive
HPO: High palate (HP:0000218)	32	21.7095	1.4740090743683645	0.023997600239976	skeletal
HPO: Fasciculations (HP:0002380)	6	2.2074	2.718129926610492	0.0243975602439756	skeletal muscle
HPO: Infantile onset (HP:0003593)	41	29.4674	1.3913680881245036	0.0245975402459754	other
HPO: Visceral angiomatosis (HP:0100761)	4	1.0594	3.775722106852936	0.0248975102489751	skeletal
HPO: Carious teeth (HP:0000670)	19	11.5884	1.6395706050878465	0.0260973902609739	skeletal
HPO: Centrally nucleated skeletal muscle fibers (HP:0003687)	4	1.14	3.5087719298245617	0.0260973902609739	skeletal muscle
HPO: Infertility (HP:0000789)	6	2.276	2.636203866432337	0.0272972702729727	reproductive
HPO: Gastrointestinal carcinoma (HP:0002672)	11	5.5523	1.981160960322749	0.0277972202779722	digestive
HPO: Hematuria (HP:0000790)	11	5.5718	1.9742273592016943	0.0277972202779722	urinary
HPO: Malignant gastrointestinal tract tumors (HP:0006749)	11	5.5523	1.981160960322749	0.0277972202779722	digestive
HPO: Uterine leiomyosarcoma (HP:0002891)	10	4.8912	2.044488060189728	0.027997200279972	reproductive
HPO: Leiomyosarcoma (HP:0100243)	10	4.8912	2.044488060189728	0.027997200279972	skeletal muscle
HPO: Hyperhidrosis (HP:0000975)	13	7.1204	1.8257401269591595	0.0287971202879712	integumentary
HPO: High anterior hairline (HP:0009890)	4	1.1275	3.547671840354768	0.0288971102889711	integumentary
HPO: Insomnia (HP:0100785)	4	1.1542	3.465603881476348	0.0290970902909709	behavior
HPO: Absent epiphyses (HP:0010577)	3	0.657	4.566210045662101	0.0291970802919708	skeletal
HPO: Aplasia/Hypoplasia of the capital femoral epiphysis (HP:0005003)	3	0.657	4.566210045662101	0.0291970802919708	skeletal
HPO: Dehydration (HP:0001944)	13	7.1616	1.815236818588025	0.0294970502949705	other
HPO: Meckel diverticulum (HP:0002245)	5	1.7078	2.9277432954678533	0.0297970202979702	digestive
HPO: Ectropion (HP:0000656)	5	1.6913	2.95630580027198	0.02999700029997	nervous
HPO: Hamartoma of the eye (HP:0010568)	4	1.1709	3.4161755914253997	0.0304969503049695	nervous
HPO: Abnormal urine phosphate concentration (HP:0012599)	3	0.6712	4.469606674612634	0.0304969503049695	other
HPO: Abnormality of the motor neurons (HP:0002450)	5	1.6962	2.9477655936799905	0.0307969203079692	nervous
HPO: Abnormal neuron morphology (HP:0012757)	5	1.6962	2.9477655936799905	0.0307969203079692	nervous
HPO: Nephrocalcinosis (HP:0000121)	8	3.6999	2.162220600556772	0.0307969203079692	urinary
HPO: Heterogeneous (HP:0001425)	25	16.6483	1.5016548236156244	0.0317968203179682	other
HPO: Hemangiomatosis (HP:0007461)	4	1.1569	3.457515774915723	0.0323967603239676	cardiovascular
HPO: Hypochromic anemia (HP:0001931)	2	0.2773	7.21240533717995	0.0325967403259674	hematologic
HPO: Basal cell carcinoma (HP:0002671)	4	1.2152	3.291639236339697	0.0325967403259674	integumentary
HPO: Chest pain (HP:0100749)	5	1.8049	2.7702365782037788	0.0336966303369663	other
HPO: Progressive sensorineural hearing impairment (HP:0000408)	4	1.1995	3.334722801167153	0.033996600339966	nervous
HPO: Mask-like facies (HP:0000298)	6	2.4034	2.4964633435965715	0.0346965303469653	other
HPO: Retinopathy (HP:0000488)	11	5.8526	1.8795065441000585	0.034996500349965	nervous
HPO: Torticollis (HP:0000473)	6	2.3665	2.5353898161842383	0.034996500349965	skeletal
HPO: Vertebral clefting (HP:0008428)	4	1.228	3.257328990228013	0.0353964603539646	skeletal
HPO: Pustule (HP:0200039)	3	0.7539	3.979307600477517	0.037996200379962	integumentary
HPO: Xanthomatosis (HP:0000991)	3	0.762	3.937007874015748	0.0382961703829617	metabolic
HPO: Elfin facies (HP:0004428)	4	1.2843	3.114537101923226	0.0383961603839616	other
HPO: Neoplasm of the heart (HP:0100544)	3	0.7575	3.960396039603961	0.0384961503849615	cardiovascular
HPO: Elbow flexion contracture (HP:0002987)	9	4.4785	2.009601429049905	0.0388961103889611	skeletal
HPO: Severe Myopia (HP:0011003)	6	2.462	2.4370430544272947	0.0392960703929607	nervous
HPO: Renovascular hypertension (HP:0100817)	5	1.8637	2.682835220260772	0.0408959104089591	cardiovascular
HPO: Coxa vara (HP:0002812)	5	1.891	2.644103648863036	0.040995900409959	skeletal
HPO: Multicystic kidney dysplasia (HP:0000003)	21	13.8218	1.5193390151789203	0.0414958504149585	urinary
HPO: Cardiomegaly (HP:0001640)	7	3.1616	2.214068825910932	0.0414958504149585	cardiovascular
HPO: Craniofacial dystonia (HP:0012179)	6	2.4686	2.430527424451106	0.041995800419958	skeletal muscle
HPO: Transitional cell carcinoma of the bladder (HP:0006740)	10	5.269	1.897893338394382	0.0432956704329567	urinary
HPO: Bladder carcinoma (HP:0002862)	10	5.269	1.897893338394382	0.0432956704329567	urinary
HPO: Bladder neoplasm (HP:0009725)	10	5.269	1.897893338394382	0.0432956704329567	urinary
HPO: Slow progression (HP:0003677)	17	10.5887	1.605485092598714	0.0438956104389561	other
HPO: Tetany (HP:0001281)	3	0.7775	3.858520900321544	0.0448955104489551	endocrine
HPO: Paralysis (HP:0003470)	3	0.7745	3.8734667527437057	0.0450954904509549	nervous
HPO: Malignant neoplasm of the central nervous system (HP:0100836)	9	4.6182	1.948811225152657	0.0453954604539546	nervous
HPO: Arthrogryposis multiplex congenita (HP:0002804)	11	6.0735	1.8111467852144565	0.0454954504549545	skeletal muscle
HPO: Astrocytoma (HP:0009592)	4	1.3507	2.9614274080106613	0.0458954104589541	nervous
HPO: Abnormality of the astrocytes (HP:0100707)	4	1.3507	2.9614274080106613	0.0458954104589541	nervous
HPO: Focal dystonia (HP:0004373)	6	2.5258	2.375484994853116	0.0461953804619538	nervous
HPO: Upper limb amyotrophy (HP:0009129)	3	0.7877	3.8085565570648727	0.0466953304669533	nervous
HPO: Distal upper limb amyotrophy (HP:0007149)	3	0.7877	3.8085565570648727	0.0466953304669533	nervous
HPO: Shoulder girdle muscle weakness (HP:0003547)	3	0.7775	3.858520900321544	0.0470952904709529	skeletal muscle
HPO: Sepsis (HP:0100806)	7	3.3112	2.114037207054844	0.0472952704729527	immune
HPO: Abnormality of the gallbladder (HP:0005264)	6	2.5684	2.336084722005918	0.0475952404759524	digestive
HPO: Low anterior hairline (HP:0000294)	12	6.9481	1.7270908593716268	0.047995200479952	integumentary
HPO: Abnormality of the acetabulum (HP:0003170)	9	4.6984	1.9155457176911288	0.0480951904809519	skeletal
HPO: Male infertility (HP:0003251)	3	0.8174	3.6701737215561536	0.0490950904909509	reproductive
HPO: Tubular atrophy (HP:0000092)	4	1.3235	3.022289384208538	0.0491950804919508	urinary
HPO: Achilles tendon contracture (HP:0001771)	5	1.9724	2.5349827621172176	0.0495950404959504	skeletal muscle
HPO: Abnormality of the Achilles tendon (HP:0005109)	5	1.9724	2.5349827621172176	0.0495950404959504	skeletal muscle
HPO: Severe visual impairment (HP:0001141)	3	0.8174	3.6701737215561536	0.0500949905009499	nervous
HPO: Microdontia (HP:0000691)	15	9.3421	1.6056347073998352	0.0503949605039496	skeletal
HPO: Deviation of the thumb (HP:0009603)	5	1.9868	2.5166096235152	0.0513948605139486	skeletal
HPO: Attention deficit hyperactivity disorder (HP:0007018)	19	12.5307	1.5162760260799475	0.051994800519948	behavior
HPO: Neoplasm of the thyroid gland (HP:0100031)	8	3.9916	2.004208838560978	0.0526947305269473	endocrine
HPO: Selective tooth agenesis (HP:0001592)	3	0.8396	3.5731300619342545	0.0540945905409459	skeletal
HPO: Benign neoplasm of the central nervous system (HP:0100835)	7	3.3093	2.1152509594173994	0.0542945705429457	nervous
HPO: Abnormal biliary tract morphology (HP:0012440)	6	2.674	2.2438294689603597	0.054994500549945	digestive
HPO: Bronchomalacia (HP:0002780)	4	1.4217	2.813533094183021	0.0555944405559444	respiratory
HPO: Cellular immunodeficiency (HP:0005374)	10	5.4888	1.8218918524996357	0.055994400559944	immune
HPO: Thoracic kyphosis (HP:0002942)	4	1.4715	2.7183146449201496	0.0565943405659434	skeletal
HPO: Arthralgia (HP:0002829)	16	10.2719	1.557647562768329	0.0570942905709429	skeletal
HPO: Progressive microcephaly (HP:0000253)	3	0.872	3.440366972477064	0.0578942105789421	nervous
HPO: Hypoparathyroidism (HP:0000829)	3	0.8777	3.4180243819072573	0.0594940505949405	endocrine
HPO: Everted lower lip vermilion (HP:0000232)	15	9.5521	1.5703353189351037	0.0595940405959404	integumentary
HPO: Ptosis (HP:0000508)	43	33.425	1.286462228870606	0.0598940105989401	skeletal muscle
HPO: Hypercholesterolemia (HP:0003124)	4	1.4444	2.7693159789531987	0.0602939706029397	metabolic
HPO: Systemic lupus erythematosus (HP:0002725)	3	0.9031	3.321891263425977	0.0603939606039396	immune
HPO: Neonatal onset (HP:0003623)	4	1.4487	2.7610961551736035	0.0612938706129387	other
HPO: Corneal erosion (HP:0200020)	7	3.4856	2.00826256598577	0.0627937206279372	nervous
HPO: Abnormality of glycosphingolipid metabolism (HP:0004343)	2	0.4141	4.829751267809708	0.0628937106289371	metabolic
HPO: Abnormality of liposaccharide metabolism (HP:0010968)	2	0.4141	4.829751267809708	0.0628937106289371	metabolic
HPO: Abnormality of glycolipid metabolism (HP:0010969)	2	0.4141	4.829751267809708	0.0628937106289371	metabolic
HPO: Psychosis (HP:0000709)	8	4.1678	1.9194779020106527	0.0631936806319368	nervous
HPO: Abnormal number of erythroid precursors (HP:0012131)	1	0.0656	15.243902439024389	0.0640935906409359	hematologic
HPO: Neoplasm of the rectum (HP:0100743)	4	1.4897	2.685104383432906	0.0651934806519348	digestive
HPO: Optic disc pallor (HP:0000543)	8	4.24	1.8867924528301885	0.0665933406659334	nervous
HPO: Inflammation of the large intestine (HP:0002037)	5	2.143	2.333177788147457	0.0667933206679332	digestive
HPO: Respiratory insufficiency due to muscle weakness (HP:0002747)	11	6.5439	1.6809547823163558	0.0671932806719328	respiratory
HPO: Hypertriglyceridemia (HP:0002155)	5	2.1558	2.3193246126727893	0.0675932406759324	metabolic
HPO: Colitis (HP:0002583)	4	1.4963	2.6732607097507186	0.0675932406759324	digestive
HPO: Myocardial infarction (HP:0001658)	4	1.491	2.682763246143528	0.0676932306769323	cardiovascular
HPO: Cerebral ischemia (HP:0002637)	10	5.8121	1.7205485108652638	0.0683931606839316	nervous
HPO: Loss of speech (HP:0002371)	4	1.5346	2.6065424214779096	0.0685931406859314	other
HPO: Kyphoscoliosis (HP:0002751)	14	8.8742	1.5776069955601633	0.0685931406859314	skeletal
HPO: Neoplasm of striated muscle (HP:0009728)	5	2.1683	2.305953973158696	0.0688931106889311	skeletal muscle
HPO: Gastrointestinal inflammation (HP:0004386)	5	2.1671	2.3072308615200035	0.0696930306969303	digestive
HPO: Obsessive-compulsive behavior (HP:0000722)	10	5.7879	1.7277423590594172	0.06999300069993	behavior
HPO: Decreased electroretinogram (ERG) amplitude (HP:0000654)	4	1.5525	2.576489533011272	0.0701929807019298	nervous
HPO: Proximal amyotrophy (HP:0007126)	5	2.1729	2.3010722996916564	0.0702929707029297	nervous
HPO: Autosomal dominant inheritance (HP:0000006)	181	161.9046	1.1179422944128827	0.0703929607039296	other
HPO: Vesicoureteral reflux (HP:0000076)	18	12.2514	1.4692198442626965	0.0707929207079292	urinary
HPO: Adducted thumb (HP:0001181)	8	4.3743	1.82886404681892	0.0723927607239276	skeletal
HPO: Cerebral hypomyelination (HP:0006808)	2	0.4391	4.554771122751082	0.0723927607239276	nervous
HPO: Bruising susceptibility (HP:0000978)	14	8.9762	1.5596800427797954	0.0725927407259274	other
HPO: Dyschromatopsia (HP:0007641)	2	0.442	4.524886877828054	0.0726927307269273	nervous
HPO: Hypotrichosis (HP:0001006)	4	1.5578	2.5677237129284887	0.0726927307269273	integumentary
HPO: Pancytopenia (HP:0001876)	5	2.2196	2.2526581366011897	0.0730926907309269	hematologic
HPO: Abnormal spermatogenesis (HP:0008669)	4	1.5813	2.5295642825523306	0.0731926807319268	reproductive
HPO: Nephronophthisis (HP:0000090)	7	3.5956	1.9468238958727333	0.0741925807419258	urinary
HPO: Abnormality of DNA repair (HP:0003254)	3	0.981	3.058103975535168	0.0745925407459254	other
HPO: Abnormal platelet function (HP:0011869)	4	1.5571	2.568878042514932	0.0752924707529247	hematologic
HPO: Impaired platelet aggregation (HP:0003540)	4	1.5571	2.568878042514932	0.0752924707529247	hematologic
HPO: Abnormality of the carotid arteries (HP:0005344)	6	2.9208	2.054231717337716	0.0755924407559244	cardiovascular
HPO: Dementia (HP:0000726)	11	6.6668	1.6499670006599867	0.0762923707629237	nervous
HPO: Morphological abnormality of the pyramidal tract (HP:0002062)	6	2.9376	2.042483660130719	0.0765923407659234	nervous
HPO: Congestive heart failure (HP:0001635)	16	10.67	1.499531396438613	0.0767923207679232	cardiovascular
HPO: Acne (HP:0001061)	6	2.9323	2.0461753572281145	0.0772922707729227	integumentary
HPO: Exostoses (HP:0100777)	6	2.9334	2.045408058907752	0.0775922407759224	skeletal
HPO: Hyponatremia (HP:0002902)	4	1.6023	2.496411408600137	0.077992200779922	other
HPO: Prominent nose (HP:0000448)	7	3.6641	1.9104282088370952	0.0782921707829217	skeletal
HPO: Lethargy (HP:0001254)	13	8.3308	1.5604743842128006	0.0783921607839216	behavior
HPO: Intestinal malrotation (HP:0002566)	11	6.6367	1.6574502388235115	0.0783921607839216	digestive
HPO: Episodic fever (HP:0001954)	3	0.9986	3.0042058882435407	0.0787921207879212	other
HPO: Abnormality of the ileum (HP:0001549)	5	2.242	2.230151650312221	0.0788921107889211	digestive
HPO: Keratitis (HP:0000491)	4	1.6045	2.4929884699283265	0.078992100789921	nervous
HPO: Wrist flexion contracture (HP:0001239)	2	0.4762	4.199916001679966	0.0795920407959204	skeletal
HPO: Neoplasm of the colon (HP:0100273)	6	2.9904	2.0064205457463884	0.0814918508149185	digestive
HPO: Difficulty climbing stairs (HP:0003551)	3	1.0127	2.9623778019156712	0.0826917308269173	other
HPO: Methylmalonic aciduria (HP:0012120)	3	1.0195	2.9426189308484547	0.0828917108289171	urinary
HPO: Hyperlipoproteinemia (HP:0010980)	2	0.4899	4.082465809348847	0.082991700829917	metabolic
HPO: Gingivitis (HP:0000230)	5	2.2626	2.209847078582162	0.0831916808319168	other
HPO: Teleangiectasia of the skin (HP:0100585)	8	4.4338	1.8043213496323696	0.0835916408359164	cardiovascular
HPO: Ovoid vertebral bodies (HP:0003300)	5	2.3024	2.171646977067408	0.0835916408359164	skeletal
HPO: Hypophosphatemic rickets (HP:0004912)	2	0.4753	4.207868714496108	0.0841915808419158	skeletal
HPO: Exercise-induced myalgia (HP:0003738)	2	0.4807	4.160599126274184	0.0845915408459154	skeletal muscle
HPO: Synophrys (HP:0000664)	12	7.6304	1.5726567414552317	0.0853914608539146	integumentary
HPO: Recurrent urinary tract infections (HP:0000010)	15	10.0343	1.4948725870264992	0.0862913708629137	immune
HPO: EMG: neuropathic changes (HP:0003445)	4	1.649	2.425712553062462	0.0875912408759124	nervous
HPO: Neoplasm of the pancreas (HP:0002894)	7	3.7804	1.8516559094275735	0.0877912208779122	digestive
HPO: Hypochromic microcytic anemia (HP:0004840)	1	0.0919	10.88139281828074	0.0880911908809119	hematologic
HPO: Intellectual disability, moderate (HP:0002342)	5	2.3331	2.143071450002143	0.0882911708829117	nervous
HPO: Waddling gait (HP:0002515)	6	3.0344	1.9773266543633008	0.0883911608839116	other
HPO: Abnormality of the duodenum (HP:0002246)	9	5.3199	1.691761123329386	0.0886911308869113	digestive
HPO: Bone marrow hypocellularity (HP:0005528)	6	3.0731	1.9524258891672903	0.0893910608939106	other
HPO: Hypotelorism (HP:0000601)	10	6.0908	1.6418204505155316	0.0895910408959104	other
HPO: Blepharophimosis (HP:0000581)	24	17.7779	1.3499907188138085	0.08999100089991	integumentary
HPO: Wide intermamillary distance (HP:0006610)	8	4.555	1.756311745334797	0.0905909409059094	reproductive
HPO: Abnormality of cells of the erythroid lineage (HP:0012130)	1	0.0974	10.26694045174538	0.0930906909309069	hematologic
HPO: Papillary thyroid carcinoma (HP:0002895)	4	1.7038	2.347693391243104	0.0935906409359064	endocrine
HPO: White forelock (HP:0002211)	3	1.0616	2.8259231348907305	0.0943905609439056	integumentary
HPO: Hepatitis (HP:0012115)	7	3.8283	1.82848784055586	0.0944905509449055	immune
HPO: Abnormality of the corticospinal tract (HP:0002492)	3	1.061	2.827521206409048	0.0945905409459054	nervous
HPO: Telecanthus (HP:0000506)	17	11.923	1.425815650423551	0.0945905409459054	skeletal
HPO: Myelodysplasia (HP:0002863)	7	3.8615	1.8127670594328629	0.0947905209479052	hematologic
HPO: Abnormality of the common coagulation pathway (HP:0010990)	3	1.0738	2.7938163531383866	0.0956904309569043	hematologic
