label	observed	mean_expected	enrichment	p_value	system
GWAS: Neuritic plaques or neurofibrillary tangles or cerebral amyloid angiopathy (pleiotropy)	1	0.342	2.923976608187134	0.2918708129187081	nervous
GWAS: Iron status biomarkers (total iron binding capacity)	1	0.3429	2.916302128900554	0.2922707729227077	other
GWAS: Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test)	6	4.511	1.330082021724673	0.2982701729827017	skeletal
GWAS: Immune reponse to smallpox (secreted IL-12p40)	1	0.3548	2.818489289740699	0.2984701529847015	immune
GWAS: Large artery stroke	1	0.3546	2.8200789622109417	0.3016698330166983	cardiovascular
GWAS: Sexual dysfunction (SSRI/SNRI-related)	1	0.3578	2.794857462269424	0.3020697930206979	reproductive
GWAS: Body mass index (age <50)	3	1.9438	1.5433686593270912	0.3067693230676932	metabolic
GWAS: Response to antidepressants	1	0.3705	2.699055330634278	0.3107689231076892	other
GWAS: Preterm birth (maternal effect)	1	0.3695	2.706359945872801	0.3113688631136886	reproductive
GWAS: HIV-1 susceptibility	2	1.1222	1.7822135091783995	0.3120687931206879	immune
GWAS: Stroke (ischemic)	1	0.3759	2.660281989890928	0.313968603139686	cardiovascular
GWAS: Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	1	0.3811	2.623983206507478	0.3150684931506849	immune
GWAS: Response to lithium treatment in bipolar disorder	1	0.3775	2.6490066225165565	0.3156684331566843	other
GWAS: Blood and toenail selenium levels	1	0.3755	2.663115845539281	0.3168683131686831	other
GWAS: Modified Stumvoll Insulin Sensitivity Index (BMI interaction)	1	0.3865	2.5873221216041395	0.3196680331966803	metabolic
GWAS: Osteosarcoma	1	0.3896	2.566735112936345	0.3206679332066793	skeletal
GWAS: Plasma factor VII activating protease levels	1	0.3938	2.5393600812595225	0.324967503249675	other
GWAS: Schizophrenia or bipolar disorder	1	0.3874	2.5813113061435207	0.3253674632536746	behavior
GWAS: Obstructive sleep apnea trait (average respiratory event duration)	1	0.4104	2.4366471734892787	0.3342665733426657	other
GWAS: Metabolite levels (lipoprotein measures)	1	0.4044	2.472799208704253	0.3357664233576642	metabolic
GWAS: Primary biliary cholangitis	2	1.1976	1.67000668002672	0.3390660933906609	digestive
GWAS: Iris color (L* coordinate)	1	0.4161	2.403268445085316	0.3401659834016598	integumentary
GWAS: Pubertal anthropometrics	1	0.4138	2.416626389560174	0.3413658634136586	skeletal
GWAS: Response to TNF inhibitor in rheumatoid arthritis (change in swollen 28-joint count)	2	1.2002	1.6663889351774706	0.3415658434156584	other
GWAS: Response to fenofibrate (triglyceride levels)	1	0.4179	2.3929169657812874	0.3416658334166583	other
GWAS: Subjective response to lithium treatment	1	0.4194	2.384358607534573	0.3433656634336566	other
GWAS: Type 2 diabetes nephropathy	1	0.4194	2.384358607534573	0.3437656234376562	metabolic
GWAS: Waist-to-hip ratio adjusted for BMI (age <50)	2	1.225	1.6326530612244896	0.3455654434556544	skeletal
GWAS: Capecitabine sensitivity	1	0.4254	2.3507287259050305	0.3467653234676532	other
GWAS: Systolic blood pressure x smoking status (ever vs never) interaction (2df test)	3	2.0914	1.434445825762647	0.3485651434856514	cardiovascular
GWAS: Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)	3	2.0984	1.4296606938619902	0.3490650934906509	cardiovascular
GWAS: Lipoprotein (a) levels	2	1.2427	1.6093988895147664	0.3513648635136486	metabolic
GWAS: Number of children ever born	1	0.4388	2.2789425706472195	0.3517648235176482	reproductive
GWAS: Conotruncal heart defects (maternal effects)	1	0.4385	2.280501710376283	0.3560643935606439	cardiovascular
GWAS: Breastfeeding duration	1	0.4428	2.2583559168925023	0.3575642435756424	reproductive
GWAS: Seborrheic dermatitis	1	0.4426	2.259376412110257	0.3584641535846415	integumentary
GWAS: Social science traits (pleiotropy) (HIPO component 1)	1	0.4456	2.244165170556553	0.3592640735926407	behavior
GWAS: Systemic sclerosis	1	0.4501	2.221728504776716	0.3618638136186381	other
GWAS: Gut microbiota (bacterial taxa)	2	1.2846	1.5569048731122528	0.3646635336466353	digestive
GWAS: Hemoglobin concentration	4	3.0912	1.2939958592132506	0.3740625937406259	hematologic
GWAS: Bipolar disorder	4	3.1299	1.2779961021118884	0.3811618838116188	behavior
GWAS: Serum metabolite concentrations in chronic kidney disease	1	0.4828	2.071251035625518	0.3825617438256174	urinary
GWAS: Cervical cancer	2	1.3237	1.5109163707788773	0.3841615838416158	reproductive
GWAS: Total ventricular volume (Alzheimer's disease interaction)	1	0.4871	2.0529665366454526	0.3865613438656134	cardiovascular
GWAS: Obesity (early onset extreme)	2	1.3498	1.481700992739665	0.3875612438756124	metabolic
GWAS: Eye color	1	0.4901	2.040399918384004	0.3876612338766123	integumentary
GWAS: Primary tooth development (number of teeth)	1	0.4907	2.037905033625433	0.387961203879612	skeletal
GWAS: Reticulocyte count	3	2.2419	1.3381506757660917	0.3901609839016098	immune
GWAS: Coffee consumption	1	0.4961	2.015722636565209	0.3904609539046095	behavior
GWAS: Retinal vascular caliber	1	0.496	2.0161290322580645	0.3914608539146085	nervous
GWAS: Erectile dysfunction and prostate cancer treatment	1	0.4993	2.002803925495694	0.3937606239376062	reproductive
GWAS: Hematological and biochemical traits	1	0.5037	1.985308715505261	0.3938606139386061	hematologic
GWAS: Clozapine-induced agranulocytosis	1	0.5025	1.9900497512437811	0.3972602739726027	other
GWAS: Breast cancer (estrogen-receptor negative)	1	0.5052	1.9794140934283453	0.3982601739826017	reproductive
GWAS: Metabolite levels (5-HIAA)	1	0.5038	1.984914648670107	0.3992600739926007	metabolic
GWAS: Response to anti-retroviral therapy (ddI/d4T) in HIV-1 (Grade 3 peripheral neuropathy)	1	0.5017	1.9932230416583612	0.4007599240075992	other
GWAS: Leprosy	1	0.5195	1.9249278152069296	0.4018598140185981	immune
GWAS: Bronchopulmonary dysplasia in preterm infants	1	0.5162	1.9372336303758235	0.403959604039596	respiratory
GWAS: Hippocampal atrophy	1	0.5229	1.912411550965768	0.4076592340765923	nervous
GWAS: Moyamoya disease	1	0.5237	1.9094901661256445	0.4082591740825917	cardiovascular
GWAS: Acne (severe)	2	1.4102	1.4182385477237271	0.4087591240875912	integumentary
GWAS: Type 1 diabetes autoantibodies in high risk HLA genotype individuals (time to event)	1	0.5306	1.8846588767433097	0.4092590740925907	metabolic
GWAS: Brain structure	1	0.5201	1.9227071716977504	0.4100589941005899	nervous
GWAS: Irritable mood	3	2.3165	1.2950571983595942	0.4113588641135886	behavior
GWAS: Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)	3	2.3301	1.287498390627012	0.411958804119588	cardiovascular
GWAS: Extremely high intelligence	2	1.4063	1.4221716561188935	0.4121587841215878	other
GWAS: BMI in non-smokers	2	1.419	1.409443269908386	0.4131586841315868	metabolic
GWAS: Lung adenocarcinoma	3	2.3298	1.2876641771825907	0.4142585741425857	respiratory
GWAS: Prothrombin time	1	0.5423	1.8439977872026556	0.4147585241475852	hematologic
GWAS: Lipid traits (pleiotropy) (HIPO component 1)	1	0.5378	1.8594272963927112	0.4148585141485851	metabolic
GWAS: Bone mineral density (total hip)	1	0.5399	1.8521948508983144	0.4197580241975802	skeletal
GWAS: Remission after SSRI treatment in MDD or neuroticism	1	0.5371	1.8618506795754977	0.41995800419958	other
GWAS: Waist-to-hip ratio adjusted for BMI x sex interaction	2	1.4302	1.3984058173682004	0.4215578442155784	skeletal
GWAS: Weight	2	1.4504	1.378929950358522	0.4245575442455754	skeletal
GWAS: Coronary artery calcified atherosclerotic plaque (130 HU threshold) in type 2 diabetes	3	2.4099	1.2448649321548613	0.4307569243075692	cardiovascular
GWAS: Aging	1	0.5606	1.783803068141277	0.4314568543145685	other
GWAS: Serum sulfate level	1	0.5601	1.7853954650955186	0.4316568343165683	other
GWAS: Metabolic traits	1	0.5687	1.7583963425356075	0.4330566943305669	metabolic
GWAS: Retinopathy in non-diabetics	1	0.5694	1.7562346329469616	0.4338566143385661	nervous
GWAS: Primary tooth development (time to first tooth eruption)	1	0.5716	1.7494751574527645	0.4340565943405659	skeletal
GWAS: Regular attendance at a pub or social club	1	0.5652	1.7692852087756543	0.4341565843415658	behavior
GWAS: Iron status biomarkers (transferrin saturation)	1	0.5717	1.7491691446562885	0.4347565243475652	other
GWAS: White matter hyperintensity burden	1	0.5786	1.7283097131005876	0.4352564743525647	nervous
GWAS: Response to platinum-based chemotherapy (cisplatin)	1	0.5775	1.7316017316017316	0.4390560943905609	other
GWAS: Alzheimer disease and age of onset	1	0.5852	1.7088174982911823	0.4454554544545545	nervous
GWAS: Alzheimer's disease	2	1.5042	1.3296104241457254	0.4456554344565543	nervous
GWAS: Multiple myeloma and monoclonal gammopathy	1	0.585	1.7094017094017095	0.4472552744725527	immune
GWAS: Toenail selenium levels	2	1.5514	1.2891581797086504	0.4578542145785421	other
GWAS: Response to chemotherapy in breast cancer hypertensive cases (cumulative dose) (bevacizumab)	1	0.6116	1.6350555918901242	0.4584541545845415	other
GWAS: Visceral adipose tissue adjusted for BMI	1	0.6228	1.6056518946692355	0.4645535446455354	metabolic
GWAS: Idiopathic pulmonary fibrosis	1	0.6244	1.601537475976938	0.4652534746525347	respiratory
GWAS: Body mass index x sex x age interaction (4df test)	3	2.5364	1.182778741523419	0.4664533546645335	metabolic
GWAS: Mosquito bite size	4	3.5077	1.1403483764289992	0.4675532446755324	other
GWAS: Response to cyclophosphamide in systemic lupus erythematosus with lupus nephritis	1	0.6298	1.5878056525881232	0.4680531946805319	other
GWAS: Colorectal or endometrial cancer	1	0.636	1.572327044025157	0.4695530446955304	digestive
GWAS: Telomere length	1	0.6343	1.576541068894845	0.4695530446955304	other
GWAS: Eyebrow thickness	1	0.633	1.5797788309636651	0.4704529547045295	integumentary
GWAS: Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)	3	2.5848	1.1606313834726092	0.4783521647835216	cardiovascular
GWAS: Alcohol and nicotine co-dependence	1	0.6639	1.5062509414068384	0.4803519648035196	behavior
GWAS: Response to tocilizumab in rheumatoid arthritis	1	0.6536	1.5299877600979193	0.481951804819518	other
GWAS: Epilepsy and lamotrigine-induced maculopapular eruptions	1	0.6541	1.5288182235132242	0.4844515548445156	nervous
GWAS: Blood metabolite levels	2	1.6453	1.21558378411232	0.4863513648635136	metabolic
GWAS: Pulse pressure x alcohol consumption interaction (2df test)	2	1.6403	1.2192891544229714	0.486951304869513	cardiovascular
GWAS: Osteoarthritis (hip)	1	0.6607	1.5135462388375966	0.4870512948705129	skeletal
GWAS: Multiple myeloma	1	0.6669	1.49947518368571	0.4900509949005099	immune
GWAS: Borderline personality disorder	1	0.6754	1.4806040864672787	0.4968503149685031	behavior
